出現形	正解	予測
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	産科的創傷の血腫
加害妄想	妄想反応	症候性そう痒症
嚢胞性胸腺腫	胸腺腫	前足部痛
急性乳突洞炎	急性中耳炎	産科的創傷の血腫
舌内リンパ節転移	リンパ節転移	臍帯卵膜付着による新生児の障害
悪性リンパ腫既往	悪性リンパ腫	突発性咽頭出血
左肺下葉腫瘤影	肺腫瘤	淋菌性腹膜炎
Ｌ３圧迫骨折	圧迫骨折	多尿
左感音性難聴	感音難聴	症候性そう痒症
腎臓疾患	腎疾患	眼瞼異物残留
ＣＯＰＤＩ期	慢性閉塞性肺疾患	胸膜播種
転倒歴多数	よろめき歩行	多尿
ＤＩＨＳ	薬疹	視路疾患
夜勤帯下血	下血	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
インスリン依存性糖尿病	１型糖尿病	視路疾患
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	多尿
右眼網膜裂孔	網膜裂孔	産科的創傷の血腫
拍動性疼痛	疼痛	症候性そう痒症
下血増悪	下血	内側半月板断裂
ＤＭ性腎不全	糖尿病性腎不全	眼瞼異物残留
膝関節軽度屈曲拘縮	屈曲拘縮	多尿
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	胸膜播種
肺動脈弁閉鎖不全	肺動脈弁閉鎖	産科的創傷の血腫
熱感軽度	ほてり	症候性そう痒症
重度不眠	不眠症	躁病発作
咀嚼困難感	咀嚼障害	症候性そう痒症
食道圧迫	食道圧迫症	症候性そう痒症
両足関節痛	足関節痛	エーテル中毒症
術後肝転移	転移性肝癌	前足部痛
朝低血糖	低血糖	膀胱白板症
喘息疑い	咳喘息	症候性そう痒症
顔皮疹	発疹	若年性特発性関節炎・肩関節
子宮筋腫有	子宮筋腫	産科的創傷の血腫
淡明細胞型腎細胞癌	腎細胞癌	前腕血栓性静脈炎
浮腫生	浮腫	鼻下擦過創
再出血徴候	出血	多尿
アシネトバクター敗血症	敗血症	甲状腺出血
左自然気胸再発	自然気胸	斜台部脊索腫
高度肥満２型糖尿病	２型糖尿病	視路疾患
右大腿骨骨肉腫	大腿骨骨肉腫	多尿
左腎盂腎炎治癒後	腎盂腎炎	眼瞼異物残留
二次性水頭症	外傷後水頭症	膀胱白板症
ダグラス窩播種	腹膜播種	肝腫瘤
左室拡張能低下	左室不全	化膿性リンパ節炎
ウィルス感染症	ウイルス感染症	むちうち損傷
左手尺骨神経麻痺	尺骨神経麻痺	内反小趾
周期性呼吸時折	周期性呼吸	症候性そう痒症
異常帯下	帯下	膀胱白板症
多発性大腸ポリープ	大腸ポリープ	胸膜播種
糖尿病用	糖尿病	視路疾患
術前心電図異常	心電図異常	肺活量減少
中耳炎症状	中耳炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
脱力症状	脱力感	膀胱白板症
上半身掻痒感	そう痒	急性顎骨骨髄炎
動揺性めまい	めまい	症候性そう痒症
褥瘡発生歴	褥瘡	角膜上皮損傷
水分摂取困難	嚥下障害	膀胱白板症
趾爪囲炎	爪囲炎	網膜静脈血栓症
右下葉原発低分化腺癌	癌	突発性咽頭出血
挙上期誤嚥	異物誤嚥	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
腹部膨満増強	腹部膨満	内反小趾
右副腎腫瘍摘出術	副腎腫瘍	臍帯卵膜付着による新生児の障害
右鎖骨痛	鎖骨痛	多尿
細菌性扁桃炎	扁桃炎	化膿性リンパ節炎
左歯性上顎洞炎	歯性上顎洞炎	症候性そう痒症
重度歯周病	歯周症	内反小趾
正常圧緑内障	緑内障	化膿性リンパ節炎
梗塞後出血	出血性脳梗塞	第４趾有棘細胞癌
骨髄異型性症候群	骨髄異形成症候群	産科的創傷の血腫
光線過敏	光線過敏症	肺活量減少
副睾丸炎	精巣炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
虚脱病変	虚脱	膀胱白板症
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	膀胱白板症
肘痛	肘関節痛	症候性そう痒症
夕食前低血糖	低血糖	膀胱白板症
先天性代謝異常症	代謝障害	肺活量減少
単頸双角子宮	双角子宮	産科的創傷の血腫
原発性肺高血圧症	肺高血圧症	子宮線維症
左眼加齢性黄斑変性症	加齢黄斑変性	化膿性リンパ節炎
左鎖骨リンパ節転移	リンパ節転移	床形態歯周治療用装置破損
殿部色素沈着	色素異常症	致死型表皮水疱症
舌浮腫	浮腫	内反小趾
ストレス性潰瘍	ストレス潰瘍	多尿
舌損傷	損傷	多尿
発熱下	発熱	膀胱白板症
失見当識発言	見当識障害	症候性そう痒症
右眼内悪性リンパ腫	眼窩悪性リンパ腫	臍帯卵膜付着による新生児の障害
腹部大動脈狭窄	大動脈狭窄症	第４趾有棘細胞癌
右季肋部自発痛	季肋部痛	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
軽度痺れ	しびれ感	内反小趾
星芒状血管腫	血管腫	臍帯卵膜付着による新生児の障害
右房内腫瘤	腫瘤	内反小趾
Ｓ状結腸転移	転移性消化器腫瘍	胸膜播種
全身掻痒感	そう痒	総胆管のう腫
右手舟状骨骨折	手舟状骨骨折	多尿
肉芽腫性腸疾患	腸疾患	前足部痛
両足圧痕性浮腫	浮腫	内反小趾
発作後精神病	精神病	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	突発性咽頭出血
四肢水疱	水疱症	内反小趾
右足趾骨髄炎	趾骨髄炎	産褥骨盤腹膜炎
若年性リウマチ	関節リウマチ	内反小趾
体陽性脳炎	脳炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
境界域ＤＭ	糖尿病	多尿
結節性不整脈	不整脈	産科的創傷の血腫
劇症敗血症	敗血症	甲状腺出血
慢性血腫	血腫	床形態歯周治療用装置破損
骨破壊病変	関節リウマチ	多尿
眼窩部痛	眼痛	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
昨日不眠	不眠症	化膿性リンパ節炎
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	産科的創傷の血腫
発赤域	発赤	胸膜播種
膵頭部転移	転移性膵腫瘍	前足部痛
高度肝障害	肝障害	視路疾患
右肺下葉腫瘍	肺腫瘍	前足部痛
口腔内発赤腫脹	発赤	大動脈弁狭窄症兼三尖弁閉鎖不全症
中咽頭再発腫瘍	咽頭腫瘍	第４趾有棘細胞癌
左下肢冷感	下肢冷感	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
大腫瘍	腫瘍	床形態歯周治療用装置破損
胸骨肋骨転移	肋骨転移	床形態歯周治療用装置破損
重症心身障害児	重症心身障害	甲状腺出血
腹部軽度膨隆	腹部膨満	内反小趾
リンパ管症	癌性リンパ管症	床形態歯周治療用装置破損
遷延性抑うつ状態	うつ状態	肺活量減少
結核性強膜炎	結核性胸膜炎	膀胱白板症
下腿筋萎縮	筋萎縮症	アフラトキシン中毒
膵頭癌	癌	突発性咽頭出血
ＶＡＨＳ	ウイルス関連血球貪食症候群	視路疾患
圧痛自発痛	圧痛	症候性そう痒症
痰中等量引ける	喀痰	内側半月板断裂
放射線障害	放射線宿酔	化膿性リンパ節炎
浅眠	不眠症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
反射異常	異常反射	膀胱乳頭腫
慢性間質性腎炎	慢性尿細管間質性腎炎	前立腺膿瘍
脳溢血	脳卒中	総胆管のう腫
右下肢深部静脈血栓症	下肢静脈血栓症	内反小趾
カテーテル感染	カテーテル感染症	先天性限局白皮症
腫瘍多発	腫瘍	床形態歯周治療用装置破損
背部筋緊張高い	筋強直	エーテル中毒症
全身紅斑	紅斑症	内反小趾
しびれてる感	しびれ感	症候性そう痒症
少量尿失禁	尿失禁症	胸膜播種
脳腫瘍切除	脳腫瘍	多尿
右側下顎骨体部骨折	下顎骨骨折	多尿
高血糖是正	高血糖症	膀胱白板症
腫瘤拡大	腫瘤	第４趾有棘細胞癌
病原性大腸菌	病原性大腸菌感染症	胸膜播種
耳小骨奇形	耳小骨の先天奇形	産科的創傷の血腫
全身性紫斑	全身性紫斑病	化膿性リンパ節炎
微小多発脳梗塞	多発性脳梗塞	産科的創傷の血腫
右股関節亜脱臼	股関節亜脱臼	多尿
糸球体血尿	血尿	眼部外傷性異物
左橈骨神経麻痺	橈骨神経麻痺	内反小趾
全身性間代性痙攣	間代性痙攣	内反小趾
右肋間痛	肋間痛	症候性そう痒症
右続発性緑内障	続発性緑内障	化膿性リンパ節炎
軟骨腫	骨軟骨腫	床形態歯周治療用装置破損
開大性代謝性アシドーシス	代謝性アシドーシス	化膿性リンパ節炎
パニック様症状	全般性不安障害	内反小趾
胆嚢充満結石	胆のう結石症	腰部尋常性乾癬
左上葉肺転移	転移性肺腫瘍	胸膜播種
軽度しびれ感	しびれ感	内反小趾
意識レベル低	意識障害	内側半月板断裂
爪囲紅斑	爪囲炎	内反小趾
子宮頸癌Ｉｂ１期	子宮頚癌	産科的創傷の血腫
感覚性運動失調	運動失調	症候性そう痒症
両側鎖骨上窩リンパ節腫大	リンパ節腫大	若年者キーンベック病
中枢性めまい	中枢性めまい症	視路疾患
関節滑膜炎	滑膜炎	総胆管のう腫
続発性膜性腎症	膜性腎症	前立腺膿瘍
立位保持困難	四肢筋力低下	症候性そう痒症
先天性風疹症侯群	先天性風疹症候群	化膿性リンパ節炎
左足痺れ	しびれ感	内反小趾
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	第２腰椎病的骨折
椎骨動脈狭窄	椎骨動脈狭窄症	産科的創傷の血腫
活動性肺結核症	活動性肺結核	胸膜播種
鼻腔化膿性肉芽腫	細菌性肉芽腫症	肝腫瘤
痙攣発作再発	痙攣発作	ＣＭ関節脱臼
右脛骨内果骨折	足関節内果骨折	多尿
左胸膜転移	胸膜播種	臍帯卵膜付着による新生児の障害
卵巣腫瘍再発	卵巣腫瘍	若年者キーンベック病
右肺中葉転移	転移性肺癌	胸膜播種
下腿筋痛	下肢筋肉痛	内反小趾
右大腰筋血腫	血腫	床形態歯周治療用装置破損
十二指腸潰瘍再発	慢性十二指腸潰瘍	第４趾有棘細胞癌
Ａｆ不変	心室細動	慢性歯肉炎
左下腿部帯状疱疹	帯状疱疹	内反小趾
顔面麻痺１	顔面神経麻痺	内反小趾
巨大腫瘤	腫瘤	第４趾有棘細胞癌
右足関節腫脹	足関節腫脹	多尿
外陰部湿疹	湿疹	先天性限局白皮症
両肺副雑音	胸部音異常	症候性そう痒症
腎機能異常	腎機能検査異常	視路疾患
姿勢障害	姿勢異常	症候性そう痒症
左肘頭開放骨折	開放骨折	多尿
イレウス発生	イレウス	胸膜播種
若干硬結	硬結	多尿
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	床形態歯周治療用装置破損
発作性３度房室ブロック	第３度房室ブロック	内反小趾
身体損傷	損傷	多尿
右大腿骨骨腫瘍	大腿骨腫瘍	床形態歯周治療用装置破損
慢性胆嚢炎	慢性胆のう炎	視路疾患
偽性高Ｋ血症	高カリウム血症	膀胱白板症
反応性胸水	胸水貯留	視路疾患
元々痛み	疼痛	症候性そう痒症
骨盤内膜症	骨盤子宮内膜症	角膜上皮損傷
右耳下腺腫瘤	耳下腺腫瘤	内反小趾
肝形質細胞腫	形質細胞腫	前足部痛
躁病相	躁状態	悪寒
易出血傾向	出血傾向	総胆管のう腫
ジューリング疱疹状皮膚炎	ジューリング病	足底部打撲傷
末梢発赤	発赤	内反小趾
部分性脂肪萎縮症	部分的脂肪萎縮症	股関節脱臼
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	産科的創傷の血腫
副腎偶発腫	良性副腎皮質腫瘍	視路疾患
右下腿紅斑	紅斑症	内反小趾
腸管通過障害	消化管狭窄	膀胱乳頭腫
努力様呼吸	起坐呼吸	内側半月板断裂
膿疱形成	膿疱	内反小趾
左卵巣膿瘍	卵巣膿瘍	足底部打撲傷
発赤皮疹	発疹	若年性特発性関節炎・肩関節
赤痢アメーバ大腸炎	アメーバ赤痢	膀胱乳頭腫
サイトメガロウイルス感染	サイトメガロウイルス感染症	先天性限局白皮症
Ｇｒａｄｅ　３肝障害	肝障害	視路疾患
低ＡＬＢ血症	低アルブミン血症	膀胱白板症
Ⅱ型糖尿病	２型糖尿病	胸膜播種
両顎関節痛	顎関節痛	エーテル中毒症
逆流性胆管炎	逆行性胆管炎	眼瞼異物残留
関節痛症状	関節痛	症候性そう痒症
空気塞栓	空気塞栓症	温熱じんま疹
肝膿瘍破裂	肝膿瘍	床形態歯周治療用装置破損
総肺静脈還流異常症	肺静脈還流異常症	顔面メルケル細胞癌
両下腿痛	下腿痛	内反小趾
左橈骨頭脱臼骨折	脱臼骨折	第４趾有棘細胞癌
正中創感染	創傷感染症	膀胱白板症
左網膜分枝動脈閉塞症	動脈閉塞症	産科的創傷の血腫
頸部浮腫	浮腫	内反小趾
肺扁平上皮癌、病期不明	肺扁平上皮癌	胸膜播種
低血圧自覚症状	低血圧症	内側半月板断裂
常時痛み	疼痛	症候性そう痒症
倦怠感増	倦怠感	視路疾患
脾臓腫瘍	脾腫瘍	床形態歯周治療用装置破損
多発肝転移増大	転移性肝癌	視路疾患
頸部食道狭窄	食道狭窄	内反小趾
陰茎アポクリン癌	陰茎アポクリン腺癌	傍矢状洞髄膜腫
元来月経痛	月経痛	角膜上皮損傷
胆嚢十二指腸瘻	胆のう十二指腸瘻	腰部尋常性乾癬
特発性肺胞出血	肺胞出血	胸膜播種
左鼠径部疼痛	鼡径部痛	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
左側頬粘膜癌	頬粘膜癌	若年者キーンベック病
円盤状皮疹	円板状エリテマトーデス	内反小趾
左手首疼痛	手部痛	症候性そう痒症
アレルギー反応	アレルギー	肺活量減少
夜間痙攣	痙攣	症候性そう痒症
膵体部小嚢胞	腫瘍性膵のう胞	突発性咽頭出血
耳介脂漏性湿疹少	脂漏性皮膚炎	化膿性リンパ節炎
両側急性硬膜下出血	急性硬膜下血腫	内反小趾
毎回尿失禁	尿失禁症	化膿性リンパ節炎
喉頭蓋腫脹	喉頭蓋炎	内反小趾
愁訴	不定愁訴症	症候性そう痒症
血腫不変	血腫	床形態歯周治療用装置破損
各種膠原病	膠原病	床形態歯周治療用装置破損
肺気胸	気胸	視路疾患
深部感覚鈍麻	感覚異常症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
脊柱圧痛	圧痛	総胆管のう腫
亜脱臼傾向	亜脱臼	症候性そう痒症
自傷痕	自傷	多尿
嘔吐持続	嘔吐症	内側半月板断裂
痙攣重積後脳症	痙攣重積型二相性急性脳症	内反小趾
小腸大腸型	小腸大腸クローン病	血小板放出機構異常症
薬剤肝障害	薬物性肝障害	視路疾患
転移性膵体部癌	膵体部癌	前足部痛
左前頭葉神経膠腫	前頭葉神経膠腫	臍帯卵膜付着による新生児の障害
精神運動興奮	精神運動興奮状態	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
インフルエンザＡ型感染症	インフルエンザＡ型	化膿性リンパ節炎
紅斑反応	紅斑症	致死型表皮水疱症
右尿管結石症	尿管結石症	前足部痛
瞳孔不同	瞳孔不同症	ＨＴＬＶ−１感染症
多発肝転移巣	転移性肝腫瘍	腰部尋常性乾癬
顕微鏡的大腸炎	大腸炎	胸膜播種
直腸Ｒａ癌	直腸癌	胸膜播種
原発性アルドステロン	原発性アルドステロン症	胸膜播種
苔癬局面	苔癬	腎脂肪腫
足趾爪混濁肥厚	ころもじらみ寄生症	多尿
ＣＭＶ肺炎	サイトメガロウイルス肺炎	化膿性リンパ節炎
右ＩＣＡ狭窄	内頚動脈狭窄症	化膿性リンパ節炎
痰貯留	喀痰	肺活量減少
足趾蜂窩織炎	足蜂巣炎	総胆管のう腫
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	腹膜中皮腫
中背部悪性黒色腫	背部悪性黒色腫	淋菌性腹膜炎
歯槽膿漏	歯周炎	突発性咽頭出血
左肘関節破壊	関節リウマチ・肘関節	頚椎椎弓骨折
副甲状腺亢進症	副甲状腺機能亢進症	第２腰椎病的骨折
右声帯不全麻痺	声帯不全麻痺	内反小趾
心合併症	心臓合併症	症候性そう痒症
皮下石灰化	皮膚石灰沈着症	内反小趾
薬剤性発熱	発熱	肺活量減少
労作時前胸部痛	前胸部痛	エーテル中毒症
肺炎等	肺炎	むちうち損傷
軽度ＡＤＨＤ	注意欠陥多動障害	内反小趾
新生児一過性多呼	新生児一過性多呼吸	胸膜播種
両心房拡大	心肥大	産科的創傷の血腫
上転障害	眼球運動障害	症候性そう痒症
不眠状態	不眠症	躁病発作
プレクリニカルクッシング症候群	クッシング症候群	静脈内膜炎
左胸鎖乳突筋炎	胸鎖乳突筋炎	肝門部リンパ節転移
腫瘍性	腫瘍	床形態歯周治療用装置破損
時々関節痛	関節痛	症候性そう痒症
嫌悪感	悪寒	症候性そう痒症
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	外耳道母斑細胞母斑
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	産科的創傷の血腫
左心肥大	心肥大	正中頚のう胞
腹痛嘔気	嘔気	内側半月板断裂
前頭部打撲	頭部打撲	内反小趾
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	糖原病
高度異形成相当	子宮頚部高度異形成	内反小趾
腹緊なし	腹部膨満	総胆管のう腫
右頚部ＬＮ腫大	リンパ節腫大	床形態歯周治療用装置破損
側卵巣嚢腫	卵巣のう腫	前足部痛
哺乳後嘔吐	嘔吐症	気道閉塞
右結石性腎盂腎炎	結石性腎盂腎炎	腸ジスキネジア
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	甲状腺出血
心嚢液貯留	心膜液貯留	視路疾患
臓器限局性前立腺癌	限局性前立腺癌	抗生物質起因性腸炎
貧血傾向	貧血	視路疾患
右中大脳動脈梗塞	内頚動脈塞栓症	産科的創傷の血腫
日中傾眠	傾眠症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
脾臓結核	結核	床形態歯周治療用装置破損
食後高血糖	高血糖症	膀胱白板症
高浸透圧血症	高血糖高浸透圧症候群	膀胱白板症
両下肢軽度浮腫	下肢浮腫	内反小趾
右間歇性跛行	間欠性跛行	気道閉塞
陰嚢ヘルニア	陰のうヘルニア	胸膜播種
多形紅斑型薬疹	薬疹	斜台部脊索腫
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	臍帯卵膜付着による新生児の障害
静脈内腫瘍栓	腫瘍	床形態歯周治療用装置破損
爪甲剥離症	爪剥離症	多尿
再度急性腎不全	急性腎不全	眼瞼異物残留
進行再発大腸癌	大腸癌	抗生物質起因性腸炎
胃接合部癌	胃癌	前足部痛
耳閉塞感	耳閉感	症候性そう痒症
手足しびれ	しびれ感	内反小趾
内膜損傷	損傷	多尿
胃小彎側ＬＮ転移	胃周囲リンパ節転移	床形態歯周治療用装置破損
軽度発達遅滞	発達遅滞	内反小趾
非浸潤性膀胱癌	膀胱癌	新生児一過性低血糖症
右先天性耳瘻孔	先天性耳瘻孔	角膜上皮損傷
脂肪腫摘出	脂肪腫	気道閉塞
椎間板ヘルニア有	椎間板ヘルニア	多尿
扁平ポリープ	ポリープ	化膿性リンパ節炎
咽頭知覚障害	咽頭異常感症	気道閉塞
腸液貯留	体液貯留	胸膜播種
両変形性膝関節症	変形性膝関節症	甲状腺出血
急性胆嚢胆管炎	胆管炎	視路疾患
扁平上皮癌	癌	若年者キーンベック病
内痔核脱出	内痔核	床形態歯周治療用装置破損
びまん性脳浮腫	脳浮腫	視路疾患
呼気困難	呼吸困難	内側半月板断裂
重症鬱血性心不全	うっ血性心不全	内側半月板断裂
大腸早期癌	大腸癌	胸膜播種
喘鳴聴取	喘鳴	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
左乳癌特	乳癌	若年者キーンベック病
Ａ型溶連菌感染症	溶連菌感染症	胸膜播種
悪性副腎外褐色細胞腫	褐色細胞腫	突発性咽頭出血
傍隔壁型肺気腫	肺気腫	化膿性リンパ節炎
角膜糜爛	角膜びらん	風疹性髄膜脳炎
骨盤内播種新生	骨盤転移	肝腫瘤
急性非代償性心不全	心不全	内側半月板断裂
最近便秘	便秘症	急性感染症性精神病
右頬部痛	頬部痛	角膜上皮損傷
右肺動静脈瘻	肺動静脈瘻	症候性そう痒症
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	頭皮扁平母斑
問題なし膀胱直腸障害	膀胱直腸障害	胸膜播種
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	胸膜播種
右膿胸	膿胸	前足部痛
ヒリヒリ感	疼痛	膀胱白板症
時折胸痛	胸痛	症候性そう痒症
大動脈弁下心室中隔欠損	心室中隔欠損症	産科的創傷の血腫
右傍矢状静脈洞髄膜腫	髄膜腫	産科的創傷の血腫
無自覚性低血糖	低血糖	膀胱白板症
両側卵管留血腫	卵管留血腫	床形態歯周治療用装置破損
脱水注意	脱水症	内側半月板断裂
心尖部型肥大型心筋症	肥大型心筋症	産科的創傷の血腫
右飛蚊症	飛蚊症	化膿性リンパ節炎
腎不全保存期	腎不全	眼瞼異物残留
口腔内炎	口内炎	肺活量減少
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	ＴＦＣＣ損傷
大うつ病	単極性うつ病	症候性そう痒症
肝門部悪性リンパ腫	肝門部リンパ節転移	前足部痛
精神病性うつ病	うつ病	症候性そう痒症
水疱性類天疱	水疱症	Ｓ状結腸型ヒルシュスプルング病
中枢性低換気	換気量減少	子宮線維症
右膝ＡＣＬ損傷	前十字靱帯損傷	多尿
全身倦怠感軽度	全身倦怠感	症候性そう痒症
混合難聴	難聴	症候性そう痒症
毛孔一致性丘疹	丘疹	胆のう瘻
先天性巨大色素性母斑	巨大母斑細胞母斑	突発性咽頭出血
不安大	不安障害	症候性そう痒症
胸骨下液体貯留	体液貯留	床形態歯周治療用装置破損
新出肺転移	転移性肺腫瘍	胸膜播種
左聴器癌	癌	抗生物質起因性腸炎
多発脳神経障害	多発性脳神経障害	内反小趾
上腹部リンパ節転移	リンパ節転移	床形態歯周治療用装置破損
被殻梗塞	被殻出血	多尿
直腸Ｒａｂ癌	直腸癌	胸膜播種
軽度高血糖	高血糖症	膀胱白板症
本日硬便少量	便異常	膀胱白板症
２型腫瘤	腫瘤	第４趾有棘細胞癌
右腎無形成	腎無形成	眼瞼異物残留
リンパ節圧痛	圧痛	内反小趾
全身性細菌感染症	細菌感染症	膀胱白板症
脳髄膜瘤	髄膜脳瘤	内反小趾
水頭症症状	水頭症	膀胱白板症
小血栓	血液凝固異常	胸膜播種
右耳失聴	聴覚消失	症候性そう痒症
統合失調症合併	統合失調症	症候性そう痒症
胃痛症状	胃痛	症候性そう痒症
急性期ＨＩＶ感染症	ＨＩＶ感染症	化膿性リンパ節炎
右下肢運動障害	四肢運動障害	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	総胆管のう腫
上行結腸腫瘤	腫瘤	大動脈弁狭窄症兼三尖弁閉鎖不全症
過食症状	過食症	膀胱白板症
疾病不安	不安障害	視路疾患
肺癌手術	肺癌	胸膜播種
色素脱失	炎症後色素脱失	胸膜播種
膿貯留	膿瘍	無症候性原発性胆汁性肝硬変
片側副腎腫瘍	副腎腫瘍	前足部痛
リンパ節腫脹	リンパ節腫大	床形態歯周治療用装置破損
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	産科的創傷の血腫
カテ感染	カテーテル感染症	むちうち損傷
安心感	心気症	症候性そう痒症
左鼡径ヘルニア再発	鼡径ヘルニア	第４趾有棘細胞癌
胃食道静脈瘤破裂	食道静脈瘤破裂	産科的創傷の血腫
左足背蜂窩織炎	足背蜂巣炎	膀胱白板症
右胸水貯留	胸水貯留	総胆管のう腫
暗青色斑	青色母斑	ＡＬアミロイドーシス
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	子宮線維症
疲労感生	疲労感	症候性そう痒症
感染性静脈血栓症	静脈血栓症	眼瞼異物残留
両側腎腫大	腎腫大	前足部痛
過敏性膀胱炎	膀胱炎	胸膜播種
包交時出血	出血	総胆管のう腫
右坐骨骨折	坐骨骨折	多尿
右耳下腺腫脹	耳下腺腫脹	大動脈弁狭窄症兼三尖弁閉鎖不全症
進行肺癌	肺癌	胸膜播種
肋骨起始部骨転移	肋骨転移	床形態歯周治療用装置破損
外傷性変化	外傷	多尿
中等度精神遅滞	中等度知的障害	躁病発作
先天性左股関節脱臼	先天性股関節脱臼	アフラトキシン中毒
リポフスチン沈着	神経セロイドリポフスチン症	胸膜播種
鮮血痰	血痰	肺活量減少
壊死性変化	壊死	多尿
溶連菌感染	溶連菌感染症	膀胱白板症
局所発赤	発赤	先天性限局白皮症
不整脈チーム	不整脈	甲状腺出血
中等度ＣＯＰＤ	慢性閉塞性肺疾患	化膿性リンパ節炎
胸部圧痛	圧痛	エーテル中毒症
両上肢痛	上肢痛	内反小趾
気分不快症状	悪心	内側半月板断裂
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	多尿
乳突蜂巣	乳様突起炎	内反小趾
褥創形成	褥瘡	風疹性髄膜脳炎
ガマ腫	がま腫	突発性咽頭出血
膀胱腫瘍再発	膀胱腫瘍	慢性副鼻腔炎急性増悪
夜間せん妄状態	せん妄	化膿性リンパ節炎
神経系腫瘍	腫瘍	床形態歯周治療用装置破損
クッシング徴候	クッシング症候群	内反小趾
先天性側弯	肋骨異常を伴う先天性側弯症	症候性そう痒症
非定型抗酸菌肺炎	肺炎	肺活量減少
軽度甲状腺腫大	甲状腺腫	内反小趾
手足痺れ	四肢しびれ	内反小趾
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	前足部痛
左下葉肺癌	下葉肺癌	ＨＴＬＶ−１感染症
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	膀胱白板症
若年性認知症	認知症	化膿性リンパ節炎
外腸骨域リンパ節腫大	リンパ節腫大	床形態歯周治療用装置破損
貧血高度	貧血	内側半月板断裂
腰部腫瘍	腰椎部腫瘍	床形態歯周治療用装置破損
鼠径ヘルニア	鼡径ヘルニア	抗生物質起因性腸炎
分化型管状腺癌	癌	突発性咽頭出血
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	胸膜播種
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	内反小趾
右下葉結節影	胸部異常陰影	完全大血管転位症１型
軽度左軸偏位	心電図左軸偏位	症候性そう痒症
左頚部結核性リンパ節炎	結核性リンパ節炎	床形態歯周治療用装置破損
食道がん	食道癌	化膿性リンパ節炎
肛門部発赤	発赤	化膿性リンパ節炎
脳室拡大進行	脳室拡大	内反小趾
下腿潰瘍	下腿皮膚潰瘍	多尿
小脳転移	転移性脳腫瘍	胸膜播種
腎盂軽度拡張	腎盂拡張	頚部腫瘤
腫瘍指摘	腫瘍	多尿
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	慢性歯肉炎
準夜帯嘔気	嘔気	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
成人Ｓｔｉｌｌ病	成人スチル病	胸膜播種
脳血管疾患	脳血管障害	床形態歯周治療用装置破損
