出現形	正解	予測
右下腿腫脹	下腿腫脹	神経症性非行
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	頻回再発型ネフローゼ症候群
足爪白鮮	足爪白癬	網膜中心静脈塞栓症
神経性疼痛	神経痛	脊髄空洞症
房室接合部調律	異所性調律	肩関節亜脱臼
末梢循環不全徴候	末梢循環不全	アレルギー
眼瞼下垂自覚	眼瞼下垂症	急性上顎洞炎
右上顎洞乳頭腫	上顎洞乳頭腫	母指関節捻挫
帯状疱疹拡大	帯状疱疹	情動精神病
左尾状核ラクナ硬塞	ラクナ梗塞	結晶クリオグロブリン血症
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	身体表現性障害
めまいの発作	めまい	赤芽球ろう
呼吸切迫	急性呼吸窮迫症候群	膝窩動脈捕捉症候群
劇症型連鎖球菌感染症	連鎖球菌感染症	喉頭血管腫
腹部疝痛	仙痛	スティフ・マン症候群
胆嚢多発ポリープ	胆のうポリープ	頭部挫傷後遺症
柑皮症	カロチン血症	涙腺腫瘍
浮腫状	浮腫	下腿神経炎
陰部掻痒	外陰部そう痒症	壊疽性胆のう炎
十二指腸多発びらん	十二指腸びらん	歯性副鼻腔炎
前立性肥大症	前立腺肥大症	示指屈筋腱損傷
嘔気状況	嘔気	三尖弁閉鎖症
両側眼球外転障害	眼球運動障害	部分的脂肪萎縮症
元々浮腫	浮腫	頭部刺創
左小脳出血	小脳出血	唾液分泌欠如
躁うつ	躁うつ病	頭頂骨線状骨折
夜間失禁	尿失禁症	脳表ヘモジデリン沈着症
ベージェット病	ベーチェット病	乳汁分泌抑制
元来頭痛	頭痛	先天性巨爪
褥瘡発生リスク低い	褥瘡	股関節捻挫
下部直腸癌	直腸癌	鼡径部脂肪腫
両側総腸骨動脈狭窄	総腸骨動脈狭窄	鼻咽頭萎縮
牽引痛	牽引性頭痛	腎打撲傷
Ⅱ度熱傷	熱傷	閉鎖性膵臓破裂
重度感覚障害	体感異常	挫創
両側肺尖部進行性胸膜肥厚	胸膜肥厚	加齢黄斑変性
婦人入院脳梗塞	脳梗塞	外傷性脳動脈瘤・頭蓋内に達する開放創合併あり
炎症性ポリープ多発	ポリープ	尿道短縮症
右坐骨結節転移再発	転移性腫瘍	社会不安障害
ダンピング症候群併発	ダンピング症候群	特発性拡張型心筋症
右上肢痺れ	しびれ感	卵巣のう胞
ＭＣＴＤ	混合性結合組織病	急性腎前性腎不全
ループスアンチコアグラント陽性	ループスアンチコアグラント	メトヘモグロビン尿症
昨日水様便	下痢症	小指中節骨開放骨折
気分不快増強	悪心	重症多形滲出性紅斑・急性期
拡張期高血圧	高血圧症	膝蓋靱帯炎
右気管支肺炎	気管支肺炎	腓骨近位部骨腫瘍
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	低血糖発作
右低音部感音難聴	感音難聴	趾基節骨良性腫瘍
ＰＨＴ	肺高血圧症	坐骨神経痛
夜間失見当	見当識障害	慢性辺縁性歯周炎中等度
劇症型髄膜炎菌感染症	髄膜炎菌感染症	頚動脈ステント植え込み状態
物忘れ気	健忘症	思春期うつ病
両難聴	難聴	髄膜炎菌血症
左腎細胞癌	腎細胞癌	うつ状態
多発膵転移	転移性膵腫瘍	開鼻声
両眼白内障手	白内障	肩関節異所性骨化
右手関節滑膜炎	滑膜炎	多発性骨壊死
膠原病由来	膠原病	複合部位の骨折
声門上喉頭癌	喉頭癌	妄想を主とする急性精神病性障害
右膝メルケル細胞癌	メルケル細胞癌	１型糖尿病性腎症
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	上口唇挫傷
加害妄想	妄想反応	乳び心のう液貯留
嚢胞性胸腺腫	胸腺腫	舌乳頭腫
急性乳突洞炎	急性中耳炎	縦隔悪性リンパ腫
舌内リンパ節転移	リンパ節転移	瞳孔不整
悪性リンパ腫既往	悪性リンパ腫	２型糖尿病・関節合併症あり
左肺下葉腫瘤影	肺腫瘤	褥瘡・ＤＴＩ
Ｌ３圧迫骨折	圧迫骨折	外陰部痛
左感音性難聴	感音難聴	大動脈弁狭窄症兼三尖弁閉鎖不全症
腎臓疾患	腎疾患	無菌性骨壊死
ＣＯＰＤＩ期	慢性閉塞性肺疾患	足どり不安定
転倒歴多数	よろめき歩行	上腕淡明細胞肉腫
ＤＩＨＳ	薬疹	足どり不安定
夜勤帯下血	下血	子宮頚部軽度異形成
インスリン依存性糖尿病	１型糖尿病	手指神経断裂
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	頚部血管腫
右眼網膜裂孔	網膜裂孔	嗅覚異常
拍動性疼痛	疼痛	無痛性胆石症
下血増悪	下血	小指屈曲拘縮
ＤＭ性腎不全	糖尿病性腎不全	熱傷ショック
膝関節軽度屈曲拘縮	屈曲拘縮	ガンマヘルペスウイルス性単核症
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	急性腎前性腎不全
肺動脈弁閉鎖不全	肺動脈弁閉鎖	足関節打撲傷
熱感軽度	ほてり	上腕神経叢下位型麻痺
重度不眠	不眠症	遊走性紅斑
咀嚼困難感	咀嚼障害	多発性脊髄神経根炎
食道圧迫	食道圧迫症	直腸周囲炎
両足関節痛	足関節痛	直腸痛
術後肝転移	転移性肝癌	小脳橋角部髄膜腫
朝低血糖	低血糖	脳卒中後遺症
喘息疑い	咳喘息	網脈絡膜萎縮
顔皮疹	発疹	角膜パンヌス
子宮筋腫有	子宮筋腫	期外収縮性不整脈
淡明細胞型腎細胞癌	腎細胞癌	うつ状態
浮腫生	浮腫	下腿神経炎
再出血徴候	出血	胆石性急性胆のう炎
アシネトバクター敗血症	敗血症	赤外線白内障
左自然気胸再発	自然気胸	涙管粘液のう胞腫
高度肥満２型糖尿病	２型糖尿病	外陰部そう痒症
右大腿骨骨肉腫	大腿骨骨肉腫	急速進行性歯周炎
左腎盂腎炎治癒後	腎盂腎炎	胎児無心体のための母体管理
二次性水頭症	外傷後水頭症	女性性器癌
ダグラス窩播種	腹膜播種	下垂体膿瘍
左室拡張能低下	左室不全	肛門部ボーエン病
ウィルス感染症	ウイルス感染症	住血吸虫症性門脈圧亢進症
左手尺骨神経麻痺	尺骨神経麻痺	ミラーフィッシャー症候群
周期性呼吸時折	周期性呼吸	外傷性食道破裂・胸腔に達する開放創合併なし
異常帯下	帯下	温度感覚異常
多発性大腸ポリープ	大腸ポリープ	肝線維症
糖尿病用	糖尿病	下腿多発性開放創
術前心電図異常	心電図異常	背部筋肉痛
中耳炎症状	中耳炎	新生児クラミジア感染症
脱力症状	脱力感	肺炎球菌感染症
上半身掻痒感	そう痒	精巣萎縮
動揺性めまい	めまい	ウイルス血症
褥瘡発生歴	褥瘡	先天性脊柱後側弯症
水分摂取困難	嚥下障害	下肢知覚低下
趾爪囲炎	爪囲炎	胞状腺腫
右下葉原発低分化腺癌	癌	骨盤内リンパ節の悪性腫瘍
挙上期誤嚥	異物誤嚥	卵胞出血
腹部膨満増強	腹部膨満	頭頂部髄膜腫
右副腎腫瘍摘出術	副腎腫瘍	下顎部横紋筋肉腫
右鎖骨痛	鎖骨痛	股関節部クリック
細菌性扁桃炎	扁桃炎	異所性灰白質
左歯性上顎洞炎	歯性上顎洞炎	腎コレステロール塞栓症
重度歯周病	歯周症	肝梗塞
正常圧緑内障	緑内障	耳出血
梗塞後出血	出血性脳梗塞	子宮頚部上皮内癌
骨髄異型性症候群	骨髄異形成症候群	急性網膜壊死
光線過敏	光線過敏症	側頭葉腫瘍
副睾丸炎	精巣炎	胃熱傷
虚脱病変	虚脱	補綴隙不適合
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	視床下部機能障害
肘痛	肘関節痛	卵巣腫瘤
夕食前低血糖	低血糖	脳卒中後遺症
先天性代謝異常症	代謝障害	先天性股関節脱臼前状態
単頸双角子宮	双角子宮	セメント質増殖症
原発性肺高血圧症	肺高血圧症	続発性女性不妊症
左眼加齢性黄斑変性症	加齢黄斑変性	橈骨偽関節
左鎖骨リンパ節転移	リンパ節転移	分娩時中枢神経系合併症
殿部色素沈着	色素異常症	腓骨遠位端骨折
舌浮腫	浮腫	閉経後骨粗鬆症・大腿部病的骨折あり
ストレス性潰瘍	ストレス潰瘍	非定型神経性大食症
舌損傷	損傷	脊椎固定スクリューの突出
発熱下	発熱	急性失血性貧血
失見当識発言	見当識障害	肋骨不顕性骨折
右眼内悪性リンパ腫	眼窩悪性リンパ腫	新生児気胸
腹部大動脈狭窄	大動脈狭窄症	下部消化管出血
右季肋部自発痛	季肋部痛	趾拘縮
軽度痺れ	しびれ感	晩期梅毒性視神経萎縮
星芒状血管腫	血管腫	高アンモニア血症
右房内腫瘤	腫瘤	弾発肘
Ｓ状結腸転移	転移性消化器腫瘍	２型糖尿病性単ニューロパチー
全身掻痒感	そう痒	股関節後方脱臼
右手舟状骨骨折	手舟状骨骨折	抗精神病薬中毒
肉芽腫性腸疾患	腸疾患	直腸周囲膿瘍
両足圧痕性浮腫	浮腫	片頭痛
発作後精神病	精神病	先天性膀胱ヘルニア
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	微量元素欠乏性貧血
四肢水疱	水疱症	関節奇形
右足趾骨髄炎	趾骨髄炎	大腿骨遠位端骨肉腫
若年性リウマチ	関節リウマチ	前腕部絞扼性神経障害
体陽性脳炎	脳炎	皮質下脳損傷・頭蓋内に達する開放創合併なし
境界域ＤＭ	糖尿病	外陰第３度熱傷
結節性不整脈	不整脈	側頭骨良性腫瘍
劇症敗血症	敗血症	肝血管腫
慢性血腫	血腫	網膜のう胞
骨破壊病変	関節リウマチ	肋間静脈損傷
眼窩部痛	眼痛	膵粘液性のう胞腺癌
昨日不眠	不眠症	遊走性紅斑
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	尿管腸瘻
発赤域	発赤	手背皮膚癌
膵頭部転移	転移性膵腫瘍	開鼻声
高度肝障害	肝障害	腟挫傷
右肺下葉腫瘍	肺腫瘍	骨癒合不全症
口腔内発赤腫脹	発赤	慢性肺性心
中咽頭再発腫瘍	咽頭腫瘍	舌咽神経麻痺
左下肢冷感	下肢冷感	家族性溶血性貧血
大腫瘍	腫瘍	中毒性好中球減少症
胸骨肋骨転移	肋骨転移	胆のう摘出後症候群
重症心身障害児	重症心身障害	腎移植急性拒絶反応
腹部軽度膨隆	腹部膨満	手指損傷
リンパ管症	癌性リンパ管症	稗粒腫
遷延性抑うつ状態	うつ状態	胃盤虫症
結核性強膜炎	結核性胸膜炎	潰瘍性大腸炎再燃
下腿筋萎縮	筋萎縮症	梨状陥凹癌
膵頭癌	癌	初老期妄想状態
ＶＡＨＳ	ウイルス関連血球貪食症候群	坐骨神経痛
圧痛自発痛	圧痛	脱水型低ナトリウム血症
痰中等量引ける	喀痰	育児相談
放射線障害	放射線宿酔	中指関節痛
浅眠	不眠症	水痘髄膜炎
反射異常	異常反射	新生児中毒性紅斑
慢性間質性腎炎	慢性尿細管間質性腎炎	ブラジル出血熱
脳溢血	脳卒中	肋骨痛
右下肢深部静脈血栓症	下肢静脈血栓症	胸部打撲傷
カテーテル感染	カテーテル感染症	メンデルソン症候群
腫瘍多発	腫瘍	中毒性好中球減少症
背部筋緊張高い	筋強直	大動脈弁下部狭窄症
全身紅斑	紅斑症	てんかん大発作
しびれてる感	しびれ感	閉鎖性膀胱損傷
少量尿失禁	尿失禁症	反復性肩関節脱臼
脳腫瘍切除	脳腫瘍	射精不能症
右側下顎骨体部骨折	下顎骨骨折	空腸神経内分泌細胞癌
高血糖是正	高血糖症	口唇虫刺傷
腫瘤拡大	腫瘤	胃結核
病原性大腸菌	病原性大腸菌感染症	記憶喪失
耳小骨奇形	耳小骨の先天奇形	顎関節強直症
全身性紫斑	全身性紫斑病	肺異物
微小多発脳梗塞	多発性脳梗塞	腋窩神経損傷
右股関節亜脱臼	股関節亜脱臼	中葉非小細胞肺癌
糸球体血尿	血尿	鎖骨腫瘍
左橈骨神経麻痺	橈骨神経麻痺	ＭＥＬＡＳ症候群
全身性間代性痙攣	間代性痙攣	踵骨不顕性骨折
右肋間痛	肋間痛	瀬川病
右続発性緑内障	続発性緑内障	足底腱膜線維腫症
軟骨腫	骨軟骨腫	直腸静脈瘤
開大性代謝性アシドーシス	代謝性アシドーシス	須毛毛瘡
パニック様症状	全般性不安障害	野兎病
胆嚢充満結石	胆のう結石症	頭部打撲
左上葉肺転移	転移性肺腫瘍	乾性胸膜炎
軽度しびれ感	しびれ感	閉鎖性膀胱損傷
意識レベル低	意識障害	陰茎切断
爪囲紅斑	爪囲炎	てんかん大発作
子宮頸癌Ｉｂ１期	子宮頚癌	十二指腸平滑筋肉腫
感覚性運動失調	運動失調	思春期貧血
両側鎖骨上窩リンパ節腫大	リンパ節腫大	鎖骨下動脈閉塞症
中枢性めまい	中枢性めまい症	頚動脈小体悪性腫瘍
関節滑膜炎	滑膜炎	多発性骨壊死
続発性膜性腎症	膜性腎症	頬部脂肪腫
立位保持困難	四肢筋力低下	胸部硬結
先天性風疹症侯群	先天性風疹症候群	上肢下肢損傷
左足痺れ	しびれ感	感染性胃腸炎
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	椎弓切除後脊柱後弯症
椎骨動脈狭窄	椎骨動脈狭窄症	上口唇挫傷
活動性肺結核症	活動性肺結核	耳後部腫脹
鼻腔化膿性肉芽腫	細菌性肉芽腫症	下顎遠心咬合
痙攣発作再発	痙攣発作	反復性虹彩毛様体炎
右脛骨内果骨折	足関節内果骨折	卵管線維腫
左胸膜転移	胸膜播種	爪刺創
卵巣腫瘍再発	卵巣腫瘍	足関節第３度熱傷
右肺中葉転移	転移性肺癌	慢性漿液ムチン性中耳炎
下腿筋痛	下肢筋肉痛	脳室静脈性血管腫
右大腰筋血腫	血腫	尿道下裂
十二指腸潰瘍再発	慢性十二指腸潰瘍	肛門ポリポーシス
Ａｆ不変	心室細動	腋窩急性リンパ節炎
左下腿部帯状疱疹	帯状疱疹	心因性便秘
顔面麻痺１	顔面神経麻痺	コア破損
巨大腫瘤	腫瘤	胃結核
右足関節腫脹	足関節腫脹	水腎症を伴わない後天性腎盂尿管移行部狭窄
外陰部湿疹	湿疹	眼瞼咬創
両肺副雑音	胸部音異常	限局性多毛症
腎機能異常	腎機能検査異常	オピッツ病
姿勢障害	姿勢異常	肺腫瘤陰影
左肘頭開放骨折	開放骨折	第３脳室腫瘍
イレウス発生	イレウス	母指切断
若干硬結	硬結	重症先天性好中球減少症
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	小腸びらん
発作性３度房室ブロック	第３度房室ブロック	肝吸虫症
身体損傷	損傷	小指ＭＰ関節側副靱帯損傷
右大腿骨骨腫瘍	大腿骨腫瘍	慢性胃炎
慢性胆嚢炎	慢性胆のう炎	頬部皮膚欠損創
偽性高Ｋ血症	高カリウム血症	発育異常
反応性胸水	胸水貯留	偽緑内障
元々痛み	疼痛	過酸症
骨盤内膜症	骨盤子宮内膜症	幻肢
右耳下腺腫瘤	耳下腺腫瘤	下顎咬創
肝形質細胞腫	形質細胞腫	新生児の筋緊張障害
躁病相	躁状態	硬質レジンジャケット冠粗造
易出血傾向	出血傾向	大腿骨骨幹部粉砕骨折
ジューリング疱疹状皮膚炎	ジューリング病	薬剤性過敏症症候群
末梢発赤	発赤	手背皮膚癌
部分性脂肪萎縮症	部分的脂肪萎縮症	趾皮膚潰瘍
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	外傷性肝破裂
副腎偶発腫	良性副腎皮質腫瘍	間欠性内斜視
右下腿紅斑	紅斑症	外傷性聴神経損傷
腸管通過障害	消化管狭窄	上腕第１度熱傷
努力様呼吸	起坐呼吸	胃周囲リンパ節転移
膿疱形成	膿疱	腟断端炎
左卵巣膿瘍	卵巣膿瘍	食道ひだ
発赤皮疹	発疹	頚部白癬
赤痢アメーバ大腸炎	アメーバ赤痢	胸椎腫瘍
サイトメガロウイルス感染	サイトメガロウイルス感染症	ＣＡＤ／ＣＡＭ冠破損
Ｇｒａｄｅ　３肝障害	肝障害	頚部脊柱管狭窄症
低ＡＬＢ血症	低アルブミン血症	不完全左脚ブロック
Ⅱ型糖尿病	２型糖尿病	硬膜下血腫・頭蓋内に達する開放創合併なし
両顎関節痛	顎関節痛	口腔癌
逆流性胆管炎	逆行性胆管炎	無トランスフェリン血症
関節痛症状	関節痛	喉頭内異物による窒息
空気塞栓	空気塞栓症	５分の４冠過高
肝膿瘍破裂	肝膿瘍	腓骨動脈損傷
総肺静脈還流異常症	肺静脈還流異常症	本態性ペントース尿症
両下腿痛	下腿痛	髄膜炎菌性球後視神経炎
左橈骨頭脱臼骨折	脱臼骨折	網膜中心静脈閉塞症による黄斑浮腫
正中創感染	創傷感染症	メサンギウム増殖性糸球体腎炎
左網膜分枝動脈閉塞症	動脈閉塞症	急性穿孔性虫垂炎
頸部浮腫	浮腫	片頭痛
肺扁平上皮癌、病期不明	肺扁平上皮癌	尿管断裂・骨盤腔に達する開放創合併あり
低血圧自覚症状	低血圧症	２型糖尿病性腎症第３期Ｂ
常時痛み	疼痛	妊娠・分娩・産褥の既存の高血圧性心疾患
倦怠感増	倦怠感	全部性歯髄炎
脾臓腫瘍	脾腫瘍	下腿母斑
多発肝転移増大	転移性肝癌	中指挫創
頸部食道狭窄	食道狭窄	膝蓋骨偽関節
陰茎アポクリン癌	陰茎アポクリン腺癌	大腿骨壊死
元来月経痛	月経痛	脚気
胆嚢十二指腸瘻	胆のう十二指腸瘻	三叉神経損傷
特発性肺胞出血	肺胞出血	急性骨盤腹膜炎
左鼠径部疼痛	鼡径部痛	腱付着部炎
左側頬粘膜癌	頬粘膜癌	上腕神経痛
円盤状皮疹	円板状エリテマトーデス	大腸憩室出血
左手首疼痛	手部痛	頬粘膜咬創
アレルギー反応	アレルギー	検診
夜間痙攣	痙攣	先天性結核
膵体部小嚢胞	腫瘍性膵のう胞	ベーチェット病
耳介脂漏性湿疹少	脂漏性皮膚炎	乳房動脈損傷
両側急性硬膜下出血	急性硬膜下血腫	強直間代発作
毎回尿失禁	尿失禁症	反復性肩関節脱臼
喉頭蓋腫脹	喉頭蓋炎	脛骨腓骨遠位端骨折
愁訴	不定愁訴症	皮膚リーシュマニア症
血腫不変	血腫	外傷性中耳腔出血
各種膠原病	膠原病	複合部位の骨折
肺気胸	気胸	臍帯卵膜付着
深部感覚鈍麻	感覚異常症	肘損傷
脊柱圧痛	圧痛	脱水型低ナトリウム血症
亜脱臼傾向	亜脱臼	サルコスポリジウム症
自傷痕	自傷	老年性骨粗鬆症・病的骨折あり
嘔吐持続	嘔吐症	腹部大動脈血栓症
痙攣重積後脳症	痙攣重積型二相性急性脳症	肺炎球菌性髄膜炎
小腸大腸型	小腸大腸クローン病	項部硬直
薬剤肝障害	薬物性肝障害	悪寒戦慄
転移性膵体部癌	膵体部癌	流産熱
左前頭葉神経膠腫	前頭葉神経膠腫	ストレス潰瘍
精神運動興奮	精神運動興奮状態	尺骨内軟骨腫
インフルエンザＡ型感染症	インフルエンザＡ型	老年性そう痒症
紅斑反応	紅斑症	膀胱頚部ポリープ
右尿管結石症	尿管結石症	プラスマ細胞増加症
瞳孔不同	瞳孔不同症	内麦粒腫
多発肝転移巣	転移性肝腫瘍	中指挫創
顕微鏡的大腸炎	大腸炎	胎向異常胎児
直腸Ｒａ癌	直腸癌	屈折性遠視
原発性アルドステロン	原発性アルドステロン症	老年性骨粗鬆症・脊椎病的骨折あり
苔癬局面	苔癬	新膀胱形成状態
足趾爪混濁肥厚	ころもじらみ寄生症	腰椎圧迫骨折
ＣＭＶ肺炎	サイトメガロウイルス肺炎	熱傷後ケロイド
右ＩＣＡ狭窄	内頚動脈狭窄症	外傷性小脳血腫・頭蓋内に達する開放創合併あり
痰貯留	喀痰	先天性円錐水晶体
足趾蜂窩織炎	足蜂巣炎	活動期トラコーマ
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	包皮腫瘤
中背部悪性黒色腫	背部悪性黒色腫	肺静脈血栓塞栓症
歯槽膿漏	歯周炎	カンジダ感染母体より出生した児
左肘関節破壊	関節リウマチ・肘関節	蘇生に成功した心停止
副甲状腺亢進症	副甲状腺機能亢進症	歯冠継続歯破損
右声帯不全麻痺	声帯不全麻痺	猩紅熱
心合併症	心臓合併症	ピリン疹
皮下石灰化	皮膚石灰沈着症	皮膚付属器腫瘍
薬剤性発熱	発熱	淋菌性精巣炎
労作時前胸部痛	前胸部痛	上行結腸憩室穿孔
肺炎等	肺炎	斑状網膜
軽度ＡＤＨＤ	注意欠陥多動障害	自然流産胎児
新生児一過性多呼	新生児一過性多呼吸	広範囲顎骨支持型装置周囲炎
両心房拡大	心肥大	家族性腎炎
上転障害	眼球運動障害	胃腸ムコール症
不眠状態	不眠症	遊走性紅斑
プレクリニカルクッシング症候群	クッシング症候群	鼓膜外傷後遺症
左胸鎖乳突筋炎	胸鎖乳突筋炎	傾軸進入
腫瘍性	腫瘍	不全中隔子宮
時々関節痛	関節痛	カリエスのない歯髄炎
嫌悪感	悪寒	ビタミンＫ欠乏による凝固因子欠乏
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	外傷性虹彩離断
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	細菌疹
左心肥大	心肥大	外傷性血胸・胸腔に達する開放創合併あり
腹痛嘔気	嘔気	十二指腸腫瘍
前頭部打撲	頭部打撲	ボーエン様丘疹症
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	頭部多発擦過創
高度異形成相当	子宮頚部高度異形成	続発性甲状腺機能低下症
腹緊なし	腹部膨満	頭頂部髄膜腫
右頚部ＬＮ腫大	リンパ節腫大	聴覚失認
側卵巣嚢腫	卵巣のう腫	産褥骨盤腹膜炎
哺乳後嘔吐	嘔吐症	下肢脱力感
右結石性腎盂腎炎	結石性腎盂腎炎	項部皮膚癌
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	上顎石灰化上皮性歯原性腫瘍
心嚢液貯留	心膜液貯留	前腕第３度熱傷
臓器限局性前立腺癌	限局性前立腺癌	帯状疱疹後多発性ニューロパチー
貧血傾向	貧血	関節脱臼後遺症
右中大脳動脈梗塞	内頚動脈塞栓症	悪性腫瘍
日中傾眠	傾眠症	腓骨近位部良性骨腫瘍
脾臓結核	結核	急性カタル性虫垂炎
食後高血糖	高血糖症	口唇虫刺傷
高浸透圧血症	高血糖高浸透圧症候群	下行結腸憩室穿孔
両下肢軽度浮腫	下肢浮腫	恥骨部打撲
右間歇性跛行	間欠性跛行	自然気胸
陰嚢ヘルニア	陰のうヘルニア	慢性膀胱炎
多形紅斑型薬疹	薬疹	側脳室海綿状血管腫
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	橈骨遠位端関節内骨折
静脈内腫瘍栓	腫瘍	下顎部石灰化上皮腫
爪甲剥離症	爪剥離症	職業神経症
再度急性腎不全	急性腎不全	熱傷ショック
進行再発大腸癌	大腸癌	大腿骨顆部開放骨折
胃接合部癌	胃癌	手指脱疽
耳閉塞感	耳閉感	二絨毛膜二羊膜性双胎
手足しびれ	しびれ感	趾悪性黒色腫
内膜損傷	損傷	鼻石
胃小彎側ＬＮ転移	胃周囲リンパ節転移	のう胞性リンパ管腫
軽度発達遅滞	発達遅滞	アテローム動脈硬化症
非浸潤性膀胱癌	膀胱癌	グアネチジン中毒
右先天性耳瘻孔	先天性耳瘻孔	鎖骨開放性粉砕骨折
脂肪腫摘出	脂肪腫	背部平滑筋肉腫
椎間板ヘルニア有	椎間板ヘルニア	先天性脊柱前弯
扁平ポリープ	ポリープ	下咽頭異物
咽頭知覚障害	咽頭異常感症	頬骨変形治癒骨折
腸液貯留	体液貯留	総排泄腔外反症
両変形性膝関節症	変形性膝関節症	下顎骨腫瘍
急性胆嚢胆管炎	胆管炎	層間白内障
扁平上皮癌	癌	殿部メルケル細胞癌
内痔核脱出	内痔核	先天性無トランスフェリン血症
びまん性脳浮腫	脳浮腫	閉経後骨粗鬆症・大腿部病的骨折あり
呼気困難	呼吸困難	胸部大動脈瘤破裂
重症鬱血性心不全	うっ血性心不全	上肢知覚異常
大腸早期癌	大腸癌	大動脈狭窄症
喘鳴聴取	喘鳴	躯幹膿痂疹性湿疹
左乳癌特	乳癌	腹膜悪性腫瘍
Ａ型溶連菌感染症	溶連菌感染症	レーザー・トルラ症候群
悪性副腎外褐色細胞腫	褐色細胞腫	気管内出血
傍隔壁型肺気腫	肺気腫	口角部挫創
角膜糜爛	角膜びらん	前置血管胎児
骨盤内播種新生	骨盤転移	淋菌性腟炎
急性非代償性心不全	心不全	ダノン病
最近便秘	便秘症	胸水結核菌陽性
右頬部痛	頬部痛	老人性眼瞼外反症
右肺動静脈瘻	肺動静脈瘻	肩関節開放性脱臼骨折
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	大腸カルチノイド
問題なし膀胱直腸障害	膀胱直腸障害	腹壁神経痛
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	バベシア症
右膿胸	膿胸	視床星細胞腫
ヒリヒリ感	疼痛	昆虫毒
時折胸痛	胸痛	ループスアンチコアグラント
大動脈弁下心室中隔欠損	心室中隔欠損症	頬部血管肉腫
右傍矢状静脈洞髄膜腫	髄膜腫	原発性胆汁性胆管炎に伴う食道静脈瘤出血
無自覚性低血糖	低血糖	網膜中心静脈血栓症
両側卵管留血腫	卵管留血腫	閉鎖性外傷性くも膜下出血
脱水注意	脱水症	手掌部軟部腫瘍
心尖部型肥大型心筋症	肥大型心筋症	再発性十二指腸潰瘍
右飛蚊症	飛蚊症	趾ひょう疽
腎不全保存期	腎不全	脊髄疾患
口腔内炎	口内炎	無感覚症
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	肋軟骨骨折
大うつ病	単極性うつ病	膝関節開放骨折
肝門部悪性リンパ腫	肝門部リンパ節転移	新生児梅毒
精神病性うつ病	うつ病	散在性脈絡膜炎
水疱性類天疱	水疱症	腹壁筋痛
中枢性低換気	換気量減少	眼瞼メラノーシス
右膝ＡＣＬ損傷	前十字靱帯損傷	頚椎捻挫後遺症
全身倦怠感軽度	全身倦怠感	重症多形滲出性紅斑・急性期
混合難聴	難聴	脳動脈瘤
毛孔一致性丘疹	丘疹	心筋不全
先天性巨大色素性母斑	巨大母斑細胞母斑	巨大十二指腸
不安大	不安障害	膝関節軟骨損傷
胸骨下液体貯留	体液貯留	総排泄腔外反症
新出肺転移	転移性肺腫瘍	デュピュイトラン拘縮
左聴器癌	癌	原発性甲状腺機能亢進症
多発脳神経障害	多発性脳神経障害	反復性肘関節脱臼
上腹部リンパ節転移	リンパ節転移	のう胞性リンパ管腫
被殻梗塞	被殻出血	ＣＲＨ産生腫瘍
直腸Ｒａｂ癌	直腸癌	屈折性遠視
軽度高血糖	高血糖症	口唇虫刺傷
本日硬便少量	便異常	総胆管結石
２型腫瘤	腫瘤	胃結核
右腎無形成	腎無形成	ムンプス腎炎
リンパ節圧痛	圧痛	両側性矮小腎
全身性細菌感染症	細菌感染症	脳幹性前兆を伴う片頭痛
脳髄膜瘤	髄膜脳瘤	後天性生毛性多毛症
水頭症症状	水頭症	毛皮商人肺
小血栓	血液凝固異常	気胸
右耳失聴	聴覚消失	不安障害
統合失調症合併	統合失調症	先天性腎動脈狭窄症
胃痛症状	胃痛	右室流出路狭窄
急性期ＨＩＶ感染症	ＨＩＶ感染症	外耳道異物
右下肢運動障害	四肢運動障害	高尿酸血症
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	増殖性外毛根鞘性のう腫
上行結腸腫瘤	腫瘤	背部リンパ管腫
過食症状	過食症	先天性大静脈狭窄症
疾病不安	不安障害	ざんごう熱
肺癌手術	肺癌	傍卵巣のう胞
色素脱失	炎症後色素脱失	脳脊髄液ホルモンの異常値
