出現形	正解	予測
ＣＯＰＤＩ期	慢性閉塞性肺疾患	ＣＡＰＤ腹膜炎
転倒歴多数	よろめき歩行	転子間骨折
ＤＩＨＳ	薬疹	ＡＩＤＳ
夜勤帯下血	下血	臍帯下垂
インスリン依存性糖尿病	１型糖尿病	インスリン抵抗性糖尿病
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	腰仙部椎間板ヘルニア
右眼網膜裂孔	網膜裂孔	網膜裂孔
拍動性疼痛	疼痛	難治性疼痛
下血増悪	下血	下腿血管腫
ＤＭ性腎不全	糖尿病性腎不全	急性腎不全
膝関節軽度屈曲拘縮	屈曲拘縮	膝関節屈曲拘縮
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	ＡＶＭ
肺動脈弁閉鎖不全	肺動脈弁閉鎖	肺動脈弁閉鎖不全症
熱感軽度	ほてり	無感覚症
重度不眠	不眠症	軽度遠視
咀嚼困難感	咀嚼障害	透析困難症
食道圧迫	食道圧迫症	食道圧迫症
両足関節痛	足関節痛	足関節痛
術後肝転移	転移性肝癌	術後肝障害
朝低血糖	低血糖	低血糖
喘息疑い	咳喘息	船酔い
顔皮疹	発疹	斑状皮疹
子宮筋腫有	子宮筋腫	子宮筋腫
淡明細胞型腎細胞癌	腎細胞癌	毛様細胞性星細胞腫
浮腫生	浮腫	浮腫
再出血徴候	出血	鼻出血症
アシネトバクター敗血症	敗血症	多剤耐性アシネトバクター感染症
左自然気胸再発	自然気胸	自然気胸
高度肥満２型糖尿病	２型糖尿病	若年２型糖尿病
右大腿骨骨肉腫	大腿骨骨肉腫	大腿骨骨肉腫
左腎盂腎炎治癒後	腎盂腎炎	腎盂腎炎
二次性水頭症	外傷後水頭症	先天性水頭症
ダグラス窩播種	腹膜播種	ダグラス窩結核
左室拡張能低下	左室不全	松果体機能低下
ウィルス感染症	ウイルス感染症	ウイルス感染症
左手尺骨神経麻痺	尺骨神経麻痺	尺骨神経麻痺
周期性呼吸時折	周期性呼吸	周期性呼吸
異常帯下	帯下	異常嚥下癖
多発性大腸ポリープ	大腸ポリープ	多発性胆のうポリープ
糖尿病用	糖尿病	糖尿病
術前心電図異常	心電図異常	心電図異常
中耳炎症状	中耳炎	中耳炎
脱力症状	脱力感	脱力発作
上半身掻痒感	そう痒	上半身熱傷
動揺性めまい	めまい	器質性めまい
褥瘡発生歴	褥瘡	褥瘡性潰瘍
水分摂取困難	嚥下障害	経口摂取困難
趾爪囲炎	爪囲炎	爪囲炎
右下葉原発低分化腺癌	癌	下葉肺扁平上皮癌
挙上期誤嚥	異物誤嚥	異物誤嚥
腹部膨満増強	腹部膨満	腹部膨満
右副腎腫瘍摘出術	副腎腫瘍	副腎腫瘍
右鎖骨痛	鎖骨痛	鎖骨痛
細菌性扁桃炎	扁桃炎	細菌性内耳炎
左歯性上顎洞炎	歯性上顎洞炎	歯性上顎洞炎
重度歯周病	歯周症	慢性歯周炎
正常圧緑内障	緑内障	正常眼圧緑内障
梗塞後出血	出血性脳梗塞	閉経後出血
骨髄異型性症候群	骨髄異形成症候群	骨髄異形成症候群
光線過敏	光線過敏症	光線過敏症
副睾丸炎	精巣炎	副鼻腔炎
虚脱病変	虚脱	虚脱
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	季節性アレルギー性鼻炎
肘痛	肘関節痛	足痛
夕食前低血糖	低血糖	新生児低血糖
先天性代謝異常症	代謝障害	先天性糖代謝異常
単頸双角子宮	双角子宮	単頚双角子宮
原発性肺高血圧症	肺高血圧症	二次性肺高血圧症
左眼加齢性黄斑変性症	加齢黄斑変性	家族性黄斑変性症
左鎖骨リンパ節転移	リンパ節転移	鎖骨上リンパ節転移
殿部色素沈着	色素異常症	ひ素色素沈着
舌浮腫	浮腫	脳浮腫
ストレス性潰瘍	ストレス潰瘍	ストレス性胃潰瘍
舌損傷	損傷	肝損傷
発熱下	発熱	発熱
失見当識発言	見当識障害	見当識障害
右眼内悪性リンパ腫	眼窩悪性リンパ腫	眼窩悪性リンパ腫
腹部大動脈狭窄	大動脈狭窄症	腹部大動脈拡張
右季肋部自発痛	季肋部痛	季肋部痛
軽度痺れ	しびれ感	軽度難聴
星芒状血管腫	血管腫	くも状血管腫
右房内腫瘤	腫瘤	胸腔内腫瘤
Ｓ状結腸転移	転移性消化器腫瘍	Ｓ状結腸腫瘍
全身掻痒感	そう痒	全身違和感
右手舟状骨骨折	手舟状骨骨折	手舟状骨骨折
肉芽腫性腸疾患	腸疾患	肉芽腫性口唇炎
両足圧痕性浮腫	浮腫	栄養失調性浮腫
発作後精神病	精神病	周期性精神病
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	卵巣粘液性腺腫
四肢水疱	水疱症	四肢痙攣
右足趾骨髄炎	趾骨髄炎	母趾骨髄炎
若年性リウマチ	関節リウマチ	若年性関節リウマチ
体陽性脳炎	脳炎	流行性脳炎
境界域ＤＭ	糖尿病	境界母斑
結節性不整脈	不整脈	頻脈性不整脈
劇症敗血症	敗血症	産褥敗血症
慢性血腫	血腫	慢性肺気腫
骨破壊病変	関節リウマチ	根分岐部病変
眼窩部痛	眼痛	腋窩部痛
昨日不眠	不眠症	免疫不全
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	頚部脊柱管狭窄症
発赤域	発赤	発赤
膵頭部転移	転移性膵腫瘍	膵頭部腫瘤
高度肝障害	肝障害	術後肝障害
右肺下葉腫瘍	肺腫瘍	視床下部腫瘍
口腔内発赤腫脹	発赤	口腔外傷性腫脹
中咽頭再発腫瘍	咽頭腫瘍	中咽頭良性腫瘍
左下肢冷感	下肢冷感	下肢冷感
大腫瘍	腫瘍	大腸腫瘍
胸骨肋骨転移	肋骨転移	肋骨転移
重症心身障害児	重症心身障害	重症心身障害
腹部軽度膨隆	腹部膨満	腹部膨満
リンパ管症	癌性リンパ管症	リンパ管腫症
遷延性抑うつ状態	うつ状態	遷延性抑うつ反応
結核性強膜炎	結核性胸膜炎	結核性網膜炎
下腿筋萎縮	筋萎縮症	下肢筋萎縮
膵頭癌	癌	膵頭部癌
ＶＡＨＳ	ウイルス関連血球貪食症候群	ＨＣＡＨＣ
圧痛自発痛	圧痛	痛風発作
痰中等量引ける	喀痰	中等度難聴
放射線障害	放射線宿酔	放射線宿酔
浅眠	不眠症	嗜眠
反射異常	異常反射	心拍異常
慢性間質性腎炎	慢性尿細管間質性腎炎	急性間質性肺炎
脳溢血	脳卒中	脳出血
右下肢深部静脈血栓症	下肢静脈血栓症	下肢静脈血栓症
カテーテル感染	カテーテル感染症	カテーテル感染症
腫瘍多発	腫瘍	腫瘍
背部筋緊張高い	筋強直	背部筋肉痛
全身紅斑	紅斑症	多形紅斑
しびれてる感	しびれ感	しびれ感
少量尿失禁	尿失禁症	切迫性尿失禁
脳腫瘍切除	脳腫瘍	脳腫瘍
右側下顎骨体部骨折	下顎骨骨折	上下顎骨開放骨折
高血糖是正	高血糖症	高血糖症
腫瘤拡大	腫瘤	頭囲拡大
病原性大腸菌	病原性大腸菌感染症	病原性大腸菌感染症
耳小骨奇形	耳小骨の先天奇形	耳小骨融合
全身性紫斑	全身性紫斑病	全身性紫斑病
微小多発脳梗塞	多発性脳梗塞	多発性脳梗塞
右股関節亜脱臼	股関節亜脱臼	股関節亜脱臼
糸球体血尿	血尿	糸球体性血尿
左橈骨神経麻痺	橈骨神経麻痺	橈骨神経麻痺
全身性間代性痙攣	間代性痙攣	間代性痙攣
右肋間痛	肋間痛	肋間痛
右続発性緑内障	続発性緑内障	続発性緑内障
軟骨腫	骨軟骨腫	骨軟骨腫
開大性代謝性アシドーシス	代謝性アシドーシス	代償性代謝性アシドーシス
パニック様症状	全般性不安障害	パニック発作
胆嚢充満結石	胆のう結石症	胆道結石
左上葉肺転移	転移性肺腫瘍	上葉肺腺癌
軽度しびれ感	しびれ感	しびれ感
意識レベル低	意識障害	意識消失
爪囲紅斑	爪囲炎	手掌紅斑
子宮頸癌Ｉｂ１期	子宮頚癌	子宮癌骨転移
感覚性運動失調	運動失調	脊髄性運動失調
両側鎖骨上窩リンパ節腫大	リンパ節腫大	鎖骨上リンパ節腫脹
中枢性めまい	中枢性めまい症	中枢性めまい症
関節滑膜炎	滑膜炎	膝関節滑膜炎
続発性膜性腎症	膜性腎症	続発性男性不妊症
立位保持困難	四肢筋力低下	夜間呼吸困難
先天性風疹症侯群	先天性風疹症候群	先天性風疹症候群
左足痺れ	しびれ感	中足部痛
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	急性化膿性甲状腺炎
椎骨動脈狭窄	椎骨動脈狭窄症	椎骨動脈狭窄症
活動性肺結核症	活動性肺結核	活動性肺結核
鼻腔化膿性肉芽腫	細菌性肉芽腫症	結膜化膿性肉芽腫
痙攣発作再発	痙攣発作	痙攣発作
右脛骨内果骨折	足関節内果骨折	大腿骨内顆骨折
左胸膜転移	胸膜播種	横隔膜転移
卵巣腫瘍再発	卵巣腫瘍	卵巣腫瘍破裂
右肺中葉転移	転移性肺癌	肺癌骨転移
下腿筋痛	下肢筋肉痛	大腿筋痛
右大腰筋血腫	血腫	傍大脳鎌血腫
十二指腸潰瘍再発	慢性十二指腸潰瘍	十二指腸潰瘍瘢痕
Ａｆ不変	心室細動	瞳孔不整
左下腿部帯状疱疹	帯状疱疹	腰殿部帯状疱疹
顔面麻痺１	顔面神経麻痺	顔面神経麻痺
巨大腫瘤	腫瘤	巨大尿管
右足関節腫脹	足関節腫脹	足関節腫脹
外陰部湿疹	湿疹	外陰部膿痂疹
両肺副雑音	胸部音異常	顎関節雑音
腎機能異常	腎機能検査異常	膵機能異常
姿勢障害	姿勢異常	成長障害
左肘頭開放骨折	開放骨折	尺骨肘頭開放骨折
イレウス発生	イレウス	イレウス
若干硬結	硬結	肛囲硬結
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	骨盤内リンパ節転移
発作性３度房室ブロック	第３度房室ブロック	第３度房室ブロック
身体損傷	損傷	気道損傷
右大腿骨骨腫瘍	大腿骨腫瘍	大腿骨腫瘍
慢性胆嚢炎	慢性胆のう炎	慢性胆管炎
偽性高Ｋ血症	高カリウム血症	本態性高脂血症
反応性胸水	胸水貯留	漏出性胸水
元々痛み	疼痛	くしゃみ
骨盤内膜症	骨盤子宮内膜症	骨盤子宮内膜症
右耳下腺腫瘤	耳下腺腫瘤	耳下腺腫瘤
肝形質細胞腫	形質細胞腫	形質細胞腫
躁病相	躁状態	躁病発作
易出血傾向	出血傾向	出血傾向
ジューリング疱疹状皮膚炎	ジューリング病	ジューリング病
末梢発赤	発赤	末梢壊死
部分性脂肪萎縮症	部分的脂肪萎縮症	部分的脂肪萎縮症
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	亜急性小脳変性症
副腎偶発腫	良性副腎皮質腫瘍	副腎のう腫
右下腿紅斑	紅斑症	下腿母斑
腸管通過障害	消化管狭窄	尿管通過障害
努力様呼吸	起坐呼吸	努力性呼吸
膿疱形成	膿疱	眼異形成
左卵巣膿瘍	卵巣膿瘍	卵巣膿瘍
発赤皮疹	発疹	発熱発疹
赤痢アメーバ大腸炎	アメーバ赤痢	腸管アメーバ肉芽腫
サイトメガロウイルス感染	サイトメガロウイルス感染症	サイトメガロウイルス感染症
Ｇｒａｄｅ　３肝障害	肝障害	アルコール性肝障害
低ＡＬＢ血症	低アルブミン血症	低レニン血症
Ⅱ型糖尿病	２型糖尿病	２型糖尿病
両顎関節痛	顎関節痛	顎関節痛
逆流性胆管炎	逆行性胆管炎	逆行性胆管炎
関節痛症状	関節痛	肩関節痛症
空気塞栓	空気塞栓症	空気塞栓症
肝膿瘍破裂	肝膿瘍	肝膿瘍
総肺静脈還流異常症	肺静脈還流異常症	肺静脈還流異常症
両下腿痛	下腿痛	下腿痛
左橈骨頭脱臼骨折	脱臼骨折	橈骨頭開放骨折
正中創感染	創傷感染症	刺創感染
左網膜分枝動脈閉塞症	動脈閉塞症	網膜中心動脈閉塞症
頸部浮腫	浮腫	足部浮腫
肺扁平上皮癌、病期不明	肺扁平上皮癌	肺扁平上皮癌
低血圧自覚症状	低血圧症	低血圧症
常時痛み	疼痛	いれずみ
倦怠感増	倦怠感	倦怠感
脾臓腫瘍	脾腫瘍	心臓腫瘍
多発肝転移増大	転移性肝癌	多発性癌転移
頸部食道狭窄	食道狭窄	気管食道狭窄
陰茎アポクリン癌	陰茎アポクリン腺癌	陰茎アポクリン腺癌
元来月経痛	月経痛	月経痛
胆嚢十二指腸瘻	胆のう十二指腸瘻	総胆管十二指腸瘻
特発性肺胞出血	肺胞出血	特発性脳内出血
左鼠径部疼痛	鼡径部痛	陰茎部疼痛
左側頬粘膜癌	頬粘膜癌	頬粘膜癌
円盤状皮疹	円板状エリテマトーデス	斑状皮疹
左手首疼痛	手部痛	難治性疼痛
アレルギー反応	アレルギー	アレルギー
夜間痙攣	痙攣	乳児痙攣
膵体部小嚢胞	腫瘍性膵のう胞	膵体部癌
耳介脂漏性湿疹少	脂漏性皮膚炎	耳介周囲湿疹
両側急性硬膜下出血	急性硬膜下血腫	乳児急性硬膜下血腫
毎回尿失禁	尿失禁症	切迫性尿失禁
喉頭蓋腫脹	喉頭蓋炎	喉頭蓋腫瘍
愁訴	不定愁訴症	不定愁訴症
血腫不変	血腫	血腫
各種膠原病	膠原病	膠原病
肺気胸	気胸	肺気腫
深部感覚鈍麻	感覚異常症	片側感覚鈍麻
脊柱圧痛	圧痛	腹部圧痛
亜脱臼傾向	亜脱臼	亜脱臼
自傷痕	自傷	自傷
嘔吐持続	嘔吐症	嘔吐症
痙攣重積後脳症	痙攣重積型二相性急性脳症	痙攣重積型急性脳症
小腸大腸型	小腸大腸クローン病	急性大腸炎
薬剤肝障害	薬物性肝障害	薬剤性腎障害
転移性膵体部癌	膵体部癌	転移性上顎洞癌
左前頭葉神経膠腫	前頭葉神経膠腫	前頭葉神経膠腫
精神運動興奮	精神運動興奮状態	精神運動興奮状態
インフルエンザＡ型感染症	インフルエンザＡ型	インフルエンザ菌ｂ型感染症
紅斑反応	紅斑症	悲嘆反応
右尿管結石症	尿管結石症	尿管結石症
瞳孔不同	瞳孔不同症	瞳孔不同症
多発肝転移巣	転移性肝腫瘍	多発性癌転移
顕微鏡的大腸炎	大腸炎	顕微鏡的血尿
直腸Ｒａ癌	直腸癌	直腸癌
原発性アルドステロン	原発性アルドステロン症	原発性アルドステロン症
苔癬局面	苔癬	苔癬
足趾爪混濁肥厚	ころもじらみ寄生症	爪甲肥厚
ＣＭＶ肺炎	サイトメガロウイルス肺炎	過敏性肺炎
右ＩＣＡ狭窄	内頚動脈狭窄症	右室漏斗部狭窄
痰貯留	喀痰	体液貯留
足趾蜂窩織炎	足蜂巣炎	胃蜂窩織炎
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	僧帽弁狭窄症
中背部悪性黒色腫	背部悪性黒色腫	手背部悪性黒色腫
歯槽膿漏	歯周炎	歯槽膿瘍
左肘関節破壊	関節リウマチ・肘関節	肘関節強直
副甲状腺亢進症	副甲状腺機能亢進症	副甲状腺機能亢進症
右声帯不全麻痺	声帯不全麻痺	声帯不全麻痺
心合併症	心臓合併症	心臓合併症
皮下石灰化	皮膚石灰沈着症	胸膜石灰化
薬剤性発熱	発熱	薬剤性膵炎
労作時前胸部痛	前胸部痛	前胸部痛
肺炎等	肺炎	肺炎
軽度ＡＤＨＤ	注意欠陥多動障害	軽度認知障害
新生児一過性多呼	新生児一過性多呼吸	新生児一過性多呼吸
両心房拡大	心肥大	心拡大
上転障害	眼球運動障害	歩行障害
不眠状態	不眠症	不穏状態
プレクリニカルクッシング症候群	クッシング症候群	薬物誘発性クッシング症候群
左胸鎖乳突筋炎	胸鎖乳突筋炎	胸鎖乳突筋炎
腫瘍性	腫瘍	腫瘍
時々関節痛	関節痛	手指関節痛
嫌悪感	悪寒	鼻閉感
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	先天性僧帽弁閉鎖不全症
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	先天性大動脈弁閉鎖不全症
左心肥大	心肥大	左室肥大
腹痛嘔気	嘔気	腹痛症
前頭部打撲	頭部打撲	前頭部打撲傷
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	大腿骨軟骨肉腫
高度異形成相当	子宮頚部高度異形成	軟骨異形成症
腹緊なし	腹部膨満	腹壁創し開
右頚部ＬＮ腫大	リンパ節腫大	頚部皮下腫瘤
側卵巣嚢腫	卵巣のう腫	卵巣肉腫
哺乳後嘔吐	嘔吐症	妊娠後期嘔吐
右結石性腎盂腎炎	結石性腎盂腎炎	結石性腎盂腎炎
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
心嚢液貯留	心膜液貯留	心膜液貯留
臓器限局性前立腺癌	限局性前立腺癌	限局性前立腺癌
貧血傾向	貧血	出血傾向
右中大脳動脈梗塞	内頚動脈塞栓症	中大脳動脈閉塞症
日中傾眠	傾眠症	尿中円柱
脾臓結核	結核	尿道結核
食後高血糖	高血糖症	産後高血圧症
高浸透圧血症	高血糖高浸透圧症候群	低浸透圧血症
両下肢軽度浮腫	下肢浮腫	上下肢リンパ浮腫
右間歇性跛行	間欠性跛行	間欠性跛行
陰嚢ヘルニア	陰のうヘルニア	陰唇ヘルニア
多形紅斑型薬疹	薬疹	紫斑型薬疹
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	腋窩リンパ節腫脹
静脈内腫瘍栓	腫瘍	脳室内腫瘍
爪甲剥離症	爪剥離症	爪剥離症
再度急性腎不全	急性腎不全	急性腎不全
進行再発大腸癌	大腸癌	進行性前立腺癌
胃接合部癌	胃癌	食道胃接合部癌
耳閉塞感	耳閉感	耳閉感
手足しびれ	しびれ感	手指先しびれ
内膜損傷	損傷	胸膜損傷
胃小彎側ＬＮ転移	胃周囲リンパ節転移	胃周囲リンパ節転移
軽度発達遅滞	発達遅滞	運動発達遅滞
非浸潤性膀胱癌	膀胱癌	非浸潤性小葉癌
右先天性耳瘻孔	先天性耳瘻孔	先天性耳瘻孔
脂肪腫摘出	脂肪腫	脂肪腫
椎間板ヘルニア有	椎間板ヘルニア	椎間板ヘルニア
扁平ポリープ	ポリープ	小腸ポリープ
咽頭知覚障害	咽頭異常感症	皮膚知覚障害
腸液貯留	体液貯留	体液貯留
両変形性膝関節症	変形性膝関節症	変形性膝関節症
急性胆嚢胆管炎	胆管炎	急性胆細管炎
扁平上皮癌	癌	肺扁平上皮癌
内痔核脱出	内痔核	内痔核
びまん性脳浮腫	脳浮腫	びまん性中皮腫
呼気困難	呼吸困難	呼吸困難
重症鬱血性心不全	うっ血性心不全	うっ血性心不全
大腸早期癌	大腸癌	大腸粘液癌
喘鳴聴取	喘鳴	喘鳴
左乳癌特	乳癌	乳癌
Ａ型溶連菌感染症	溶連菌感染症	Ｂ群溶連菌感染症
悪性副腎外褐色細胞腫	褐色細胞腫	悪性褐色細胞腫
傍隔壁型肺気腫	肺気腫	汎小葉性肺気腫
角膜糜爛	角膜びらん	角膜挫傷
骨盤内播種新生	骨盤転移	骨盤内臓器損傷
急性非代償性心不全	心不全	慢性うっ血性心不全
最近便秘	便秘症	術後便秘
右頬部痛	頬部痛	頬部痛
右肺動静脈瘻	肺動静脈瘻	肺動静脈瘻
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	急性ウイルス性肝炎
問題なし膀胱直腸障害	膀胱直腸障害	膀胱直腸障害
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	抗生物質起因性大腸炎
右膿胸	膿胸	全膿胸
ヒリヒリ感	疼痛	ピリピリ感
時折胸痛	胸痛	呼吸時の胸痛
大動脈弁下心室中隔欠損	心室中隔欠損症	室上稜上部心室中隔欠損
右傍矢状静脈洞髄膜腫	髄膜腫	傍矢状洞髄膜腫
無自覚性低血糖	低血糖	ケトン性低血糖症
両側卵管留血腫	卵管留血腫	卵管留血腫
脱水注意	脱水症	脱水症
心尖部型肥大型心筋症	肥大型心筋症	心尖部肥大型心筋症
右飛蚊症	飛蚊症	飛蚊症
腎不全保存期	腎不全	洞不全症候群
口腔内炎	口内炎	口内炎
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	びまん性星細胞腫
大うつ病	単極性うつ病	躁うつ病
肝門部悪性リンパ腫	肝門部リンパ節転移	頚部悪性リンパ腫
精神病性うつ病	うつ病	反復性精神病性うつ病
水疱性類天疱	水疱症	水疱性類天疱瘡
中枢性低換気	換気量減少	心因性過換気
右膝ＡＣＬ損傷	前十字靱帯損傷	膝窩動脈損傷
全身倦怠感軽度	全身倦怠感	全身倦怠感
混合難聴	難聴	混合性難聴
毛孔一致性丘疹	丘疹	ピンタ性丘疹
先天性巨大色素性母斑	巨大母斑細胞母斑	先天性色素異常症
不安大	不安障害	不安障害
胸骨下液体貯留	体液貯留	心膜液貯留
新出肺転移	転移性肺腫瘍	腎癌骨転移
左聴器癌	癌	男性性器癌
多発脳神経障害	多発性脳神経障害	多発性脳神経障害
上腹部リンパ節転移	リンパ節転移	脾門部リンパ節転移
被殻梗塞	被殻出血	延髄梗塞
直腸Ｒａｂ癌	直腸癌	直腸上皮内癌
軽度高血糖	高血糖症	白衣高血圧
本日硬便少量	便異常	血小板減少症
２型腫瘤	腫瘤	陰茎腫瘤
右腎無形成	腎無形成	腎無形成
リンパ節圧痛	圧痛	リンパ節腫瘍
全身性細菌感染症	細菌感染症	細菌感染症
脳髄膜瘤	髄膜脳瘤	水髄膜瘤
水頭症症状	水頭症	水頭症
小血栓	血液凝固異常	脳血栓症
右耳失聴	聴覚消失	右眼失明
統合失調症合併	統合失調症	統合失調症
胃痛症状	胃痛	舌痛症
急性期ＨＩＶ感染症	ＨＩＶ感染症	急性ＨＩＶ感染症候群
右下肢運動障害	四肢運動障害	四肢運動障害
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	慢性炎症性脱髄性多発神経炎
上行結腸腫瘤	腫瘤	上行結腸腫瘍
過食症状	過食症	過食症
疾病不安	不安障害	疾病逃避
肺癌手術	肺癌	肺癌肉腫
色素脱失	炎症後色素脱失	嗅覚脱失
膿貯留	膿瘍	胸水貯留
片側副腎腫瘍	副腎腫瘍	副腎腫瘍
リンパ節腫脹	リンパ節腫大	肘リンパ節腫脹
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	内頚動脈眼動脈分岐部動脈瘤
カテ感染	カテーテル感染症	褥瘡感染
安心感	心気症	蟻走感
左鼡径ヘルニア再発	鼡径ヘルニア	鼡径ヘルニア嵌頓
胃食道静脈瘤破裂	食道静脈瘤破裂	食道静脈瘤破裂
左足背蜂窩織炎	足背蜂巣炎	足背蜂巣炎
右胸水貯留	胸水貯留	胸水貯留
暗青色斑	青色母斑	足青色母斑
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	ＨＩＶ検査陽性
疲労感生	疲労感	疲労感
感染性静脈血栓症	静脈血栓症	妊娠性静脈血栓症
両側腎腫大	腎腫大	腎腫大
過敏性膀胱炎	膀胱炎	単純性膀胱炎
包交時出血	出血	性交後出血
右坐骨骨折	坐骨骨折	坐骨骨折
右耳下腺腫脹	耳下腺腫脹	耳下腺腫脹
進行肺癌	肺癌	進行乳癌
肋骨起始部骨転移	肋骨転移	腸骨リンパ節転移
外傷性変化	外傷	外傷性趾変形
中等度精神遅滞	中等度知的障害	心因反応精神遅滞
先天性左股関節脱臼	先天性股関節脱臼	先天性股関節脱臼
リポフスチン沈着	神経セロイドリポフスチン症	毛包性ムチン沈着症
鮮血痰	血痰	血痰
壊死性変化	壊死	壊死性膵炎
溶連菌感染	溶連菌感染症	溶連菌感染症
局所発赤	発赤	局所出血
不整脈チーム	不整脈	不整脈
中等度ＣＯＰＤ	慢性閉塞性肺疾患	中等度知的障害
胸部圧痛	圧痛	腹部圧痛
両上肢痛	上肢痛	上肢痛
気分不快症状	悪心	気分循環症
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折
乳突蜂巣	乳様突起炎	眼窩蜂巣炎
褥創形成	褥瘡	舌低形成
ガマ腫	がま腫	乳腺腫
膀胱腫瘍再発	膀胱腫瘍	膀胱腫瘍
夜間せん妄状態	せん妄	夜間せん妄
神経系腫瘍	腫瘍	神経細胞腫瘍
クッシング徴候	クッシング症候群	クッシング症候群
先天性側弯	肋骨異常を伴う先天性側弯症	先天性弱視
非定型抗酸菌肺炎	肺炎	非定型肺炎
軽度甲状腺腫大	甲状腺腫	卵巣甲状腺腫
手足痺れ	四肢しびれ	手足口病
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	節性辺縁帯リンパ腫
左下葉肺癌	下葉肺癌	下葉肺癌
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	新生児コアグラーゼ陰性ぶどう球菌敗血症
若年性認知症	認知症	血管性認知症
外腸骨域リンパ節腫大	リンパ節腫大	鎖骨上リンパ節腫脹
貧血高度	貧血	貧血母斑
腰部腫瘍	腰椎部腫瘍	腰椎部腫瘍
鼠径ヘルニア	鼡径ヘルニア	鼡径ヘルニア
分化型管状腺癌	癌	膵管内管状腺癌
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	侵襲性肺アスペルギルス症
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	多発性漿膜炎
右下葉結節影	胸部異常陰影	皮下結節
軽度左軸偏位	心電図左軸偏位	心電図左軸偏位
左頚部結核性リンパ節炎	結核性リンパ節炎	頚部化膿性リンパ節炎
食道がん	食道癌	食道びらん
肛門部発赤	発赤	肛門部腫瘤
脳室拡大進行	脳室拡大	脳室拡大
下腿潰瘍	下腿皮膚潰瘍	下腿腫瘍
小脳転移	転移性脳腫瘍	脊椎転移
腎盂軽度拡張	腎盂拡張	腎盂拡張
腫瘍指摘	腫瘍	腫瘍
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	心臓悪性リンパ腫
準夜帯嘔気	嘔気	頬小帯異常
成人Ｓｔｉｌｌ病	成人スチル病	成人型クラッベ病
脳血管疾患	脳血管障害	肺血管疾患
左膝窩部痛	膝窩部痛	膝窩部痛
非浸潤性尿路上皮癌	尿管尿路上皮癌	非浸潤性小葉癌
下咽頭がん	下咽頭癌	下咽頭異常
両上肢痺れ	上肢しびれ	上肢しびれ
混合性肝癌	肝癌	混合型肝癌
甲状腺痛	甲状腺炎	甲状腺癌
少量血便	血便	粘血便
脳梗塞有	脳梗塞	脳梗塞
痕発赤	発赤	発赤
不消化便	消化不良性下痢	骨軟化症
末梢性めまい	めまい症	末梢性めまい症
左上腕骨肉腫	上腕骨骨肉腫	上腕骨骨肉腫
四肢型運動失調	運動失調	脊髄性運動失調
産生胃癌	胃癌	早期胃癌
下肢冷感軽度	下肢冷感	下肢冷感
左室内同期不全	左室不全	左室不全
左脛腓骨骨折	腓骨骨折	脛骨腓骨骨折
漿液性腺腫	卵巣漿液性腺腫	卵巣漿液性腺腫
日本海裂頭条虫	日本海裂頭条虫症	日本海裂頭条虫症
先天性脳血管異常	脳動静脈奇形	先天性耳管異常
臀部皮疹	発疹	斑状皮疹
歩行時軽度跛行	跛行	脊髄性間欠性跛行
心室中隔扁平化	心室中隔欠損症	心室中隔欠損症
フルニエ壊疽	外陰部壊死性筋膜炎	神経原性壊疽
肝芽腫再発	肝芽腫	肝芽腫
状血管腫	血管腫	腎血管腫
卵巣癌破裂	卵巣癌	卵巣破裂
右下腿疼痛	下腿痛	下腿痛
軽度眼球突出	眼球突出症	眼球突出症
前頭葉障害	前頭葉症候群	前頭葉腫瘍
歯牙損傷	切歯破折	気管損傷
