出現形	正解	予測
めまいの発作	めまい	めまい発作
呼吸切迫	急性呼吸窮迫症候群	呼吸促迫
劇症型連鎖球菌感染症	連鎖球菌感染症	劇症型Ａ群連鎖球菌感染症
腹部疝痛	仙痛	腹部圧痛
胆嚢多発ポリープ	胆のうポリープ	胆管ポリープ
柑皮症	カロチン血症	老人性乾皮症
浮腫状	浮腫	浮腫
陰部掻痒	外陰部そう痒症	陰部間擦疹
十二指腸多発びらん	十二指腸びらん	胃十二指腸瘻
前立性肥大症	前立腺肥大症	前立腺肥大症
嘔気状況	嘔気	興奮状態
両側眼球外転障害	眼球運動障害	先天性眼球運動障害
元々浮腫	浮腫	浮腫
左小脳出血	小脳出血	小脳出血
躁うつ	躁うつ病	躁うつ病
夜間失禁	尿失禁症	夜間呼吸困難
ベージェット病	ベーチェット病	ベーチェット病
元来頭痛	頭痛	前腕痛
褥瘡発生リスク低い	褥瘡	卵膜残留・出血を伴わない
下部直腸癌	直腸癌	直腸上皮内癌
両側総腸骨動脈狭窄	総腸骨動脈狭窄	総腸骨動脈狭窄
牽引痛	牽引性頭痛	身体痛
Ⅱ度熱傷	熱傷	第２度熱傷
重度感覚障害	体感異常	軽度認知障害
両側肺尖部進行性胸膜肥厚	胸膜肥厚	先天性胸鎖乳突筋腫瘤
婦人入院脳梗塞	脳梗塞	分娩後急性腎不全
炎症性ポリープ多発	ポリープ	腺腫性ポリープ
右坐骨結節転移再発	転移性腫瘍	胸骨傍リンパ節転移
ダンピング症候群併発	ダンピング症候群	後期ダンピング症候群
右上肢痺れ	しびれ感	上肢不全麻痺
ＭＣＴＤ	混合性結合組織病	褥瘡・ＤＴＩ
ループスアンチコアグラント陽性	ループスアンチコアグラント	髄液クリプトコッカス陽性
昨日水様便	下痢症	黒水熱
気分不快増強	悪心	不潔恐怖症
拡張期高血圧	高血圧症	収縮期高血圧症
右気管支肺炎	気管支肺炎	気管支肺炎
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	頚部リンパ節腫
右低音部感音難聴	感音難聴	両側性高音障害漸傾型感音難聴
ＰＨＴ	肺高血圧症	ＰＣＷＨ
夜間失見当	見当識障害	前期破水・分娩開始が破水後２４時間以降
劇症型髄膜炎菌感染症	髄膜炎菌感染症	髄膜炎菌感染症
物忘れ気	健忘症	自然気胸
両難聴	難聴	難聴
左腎細胞癌	腎細胞癌	腎細胞癌
多発膵転移	転移性膵腫瘍	骨粗鬆症・多発病的骨折あり
両眼白内障手	白内障	白内障術後
右手関節滑膜炎	滑膜炎	膝関節滑膜炎
膠原病由来	膠原病	先天性魚鱗癬様紅皮症
声門上喉頭癌	喉頭癌	上咽頭上壁癌
右膝メルケル細胞癌	メルケル細胞癌	下腿メルケル細胞癌
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	右冠動脈肺動脈起始症
加害妄想	妄想反応	被害妄想
嚢胞性胸腺腫	胸腺腫	浸潤型胸腺腫
急性乳突洞炎	急性中耳炎	急性乳様突起炎
舌内リンパ節転移	リンパ節転移	胃周囲リンパ節転移
悪性リンパ腫既往	悪性リンパ腫	悪性リンパ腫骨髄浸潤
左肺下葉腫瘤影	肺腫瘤	腹壁皮下腫瘤
Ｌ３圧迫骨折	圧迫骨折	腰椎圧迫骨折
左感音性難聴	感音難聴	両側性感音難聴
腎臓疾患	腎疾患	腎疾患
ＣＯＰＤＩ期	慢性閉塞性肺疾患	ＣＡＤ／ＣＡＭ冠低位
転倒歴多数	よろめき歩行	特殊書読遅滞
ＤＩＨＳ	薬疹	ＨＤＬＳ
夜勤帯下血	下血	夜間頻尿症
インスリン依存性糖尿病	１型糖尿病	インスリン抵抗性糖尿病
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	頚椎椎間板ヘルニア
右眼網膜裂孔	網膜裂孔	眼球結膜裂傷
拍動性疼痛	疼痛	心因性疼痛
下血増悪	下血	下行結腸憩室出血
ＤＭ性腎不全	糖尿病性腎不全	急性腎前性腎不全
膝関節軽度屈曲拘縮	屈曲拘縮	膝関節屈曲拘縮
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	ＡＩＤＳ
肺動脈弁閉鎖不全	肺動脈弁閉鎖	肺動脈弁閉鎖不全症
熱感軽度	ほてり	温度感覚過敏
重度不眠	不眠症	不眠症
咀嚼困難感	咀嚼障害	咀嚼障害
食道圧迫	食道圧迫症	食道圧迫症
両足関節痛	足関節痛	足関節痛
術後肝転移	転移性肝癌	術後癒着
朝低血糖	低血糖	夜間低血糖症
喘息疑い	咳喘息	混合型喘息
顔皮疹	発疹	斑状皮疹
子宮筋腫有	子宮筋腫	子宮筋腫
淡明細胞型腎細胞癌	腎細胞癌	卵巣明細胞腺癌
浮腫生	浮腫	浮腫
再出血徴候	出血	再発性多発軟骨炎
アシネトバクター敗血症	敗血症	多剤耐性アシネトバクター感染症
左自然気胸再発	自然気胸	自然骨盤位分娩
高度肥満２型糖尿病	２型糖尿病	２型糖尿病性骨症
右大腿骨骨肉腫	大腿骨骨肉腫	大腿骨骨肉腫
左腎盂腎炎治癒後	腎盂腎炎	術後腎盂腎炎
二次性水頭症	外傷後水頭症	二次性尿崩症
ダグラス窩播種	腹膜播種	カプスラーツム播種性ヒストプラスマ症
左室拡張能低下	左室不全	喉頭機能低下
ウィルス感染症	ウイルス感染症	ウイルス感染症
左手尺骨神経麻痺	尺骨神経麻痺	尺骨神経麻痺
周期性呼吸時折	周期性呼吸	周期性呼吸
異常帯下	帯下	異常喀痰
多発性大腸ポリープ	大腸ポリープ	小腸ポリープ
糖尿病用	糖尿病	糖尿病
術前心電図異常	心電図異常	心電図異常
中耳炎症状	中耳炎	猩紅熱性中耳炎
脱力症状	脱力感	卵巣欠落症状
上半身掻痒感	そう痒	下肢脱力感
動揺性めまい	めまい	回転性めまい
褥瘡発生歴	褥瘡	褥瘡感染
水分摂取困難	嚥下障害	経口摂取困難
趾爪囲炎	爪囲炎	趾関節炎
右下葉原発低分化腺癌	癌	松果体未分化胚細胞腫
挙上期誤嚥	異物誤嚥	習慣性膝蓋骨亜脱臼
腹部膨満増強	腹部膨満	腹部膨満
右副腎腫瘍摘出術	副腎腫瘍	腎摘出術後
右鎖骨痛	鎖骨痛	鎖骨痛
細菌性扁桃炎	扁桃炎	連鎖球菌性扁桃炎
左歯性上顎洞炎	歯性上顎洞炎	歯性上顎洞炎
重度歯周病	歯周症	歯周症
正常圧緑内障	緑内障	正常眼圧緑内障
梗塞後出血	出血性脳梗塞	閉経後出血
骨髄異型性症候群	骨髄異形成症候群	骨髄異形成症候群
光線過敏	光線過敏症	光線過敏症
副睾丸炎	精巣炎	上鼓室炎
虚脱病変	虚脱	熱性虚脱
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	アレルギー性鼻炎
肘痛	肘関節痛	足痛
夕食前低血糖	低血糖	夜間低血糖症
先天性代謝異常症	代謝障害	先天性色素異常症
単頸双角子宮	双角子宮	単頚双角子宮
原発性肺高血圧症	肺高血圧症	特発性肺動脈性肺高血圧症
左眼加齢性黄斑変性症	加齢黄斑変性	滲出型加齢黄斑変性
左鎖骨リンパ節転移	リンパ節転移	鎖骨上リンパ節転移
殿部色素沈着	色素異常症	ひ素色素沈着
舌浮腫	浮腫	喉頭浮腫
ストレス性潰瘍	ストレス潰瘍	ストレス性胃潰瘍
舌損傷	損傷	肩損傷
発熱下	発熱	発熱
失見当識発言	見当識障害	強直間代発作
右眼内悪性リンパ腫	眼窩悪性リンパ腫	眼窩悪性リンパ腫
腹部大動脈狭窄	大動脈狭窄症	腹部大動脈拡張
右季肋部自発痛	季肋部痛	胸椎部痛
軽度痺れ	しびれ感	膝部腫脹
星芒状血管腫	血管腫	頭頂葉海綿状血管腫
右房内腫瘤	腫瘤	左心房粘液腫
Ｓ状結腸転移	転移性消化器腫瘍	Ｓ状結腸潰瘍
全身掻痒感	そう痒	全身倦怠感
右手舟状骨骨折	手舟状骨骨折	手舟状骨骨折
肉芽腫性腸疾患	腸疾患	肉芽腫性肝炎
両足圧痕性浮腫	浮腫	血管性多形皮膚萎縮症
発作後精神病	精神病	心因性妄想精神病
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	膵管内乳頭粘液性腺癌
四肢水疱	水疱症	四肢乾癬
右足趾骨髄炎	趾骨髄炎	足部骨髄炎
若年性リウマチ	関節リウマチ	若年性関節リウマチ
体陽性脳炎	脳炎	亜急性硬化性全脳炎
境界域ＤＭ	糖尿病	ＣＡＤ／ＣＡＭ冠不適合
結節性不整脈	不整脈	呼吸性不整脈
劇症敗血症	敗血症	敗血症
慢性血腫	血腫	多発性血腫
骨破壊病変	関節リウマチ	潜函病性骨壊死
眼窩部痛	眼痛	心窩部痛
昨日不眠	不眠症	過眠
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	頚部脊柱管狭窄症
発赤域	発赤	発赤
膵頭部転移	転移性膵腫瘍	胸部内臓転位
高度肝障害	肝障害	肝障害
右肺下葉腫瘍	肺腫瘍	肝右葉腫瘍
口腔内発赤腫脹	発赤	口腔外傷性腫脹
中咽頭再発腫瘍	咽頭腫瘍	中咽頭良性腫瘍
左下肢冷感	下肢冷感	下肢冷感
大腫瘍	腫瘍	脳腫瘍
胸骨肋骨転移	肋骨転移	肋骨転移
重症心身障害児	重症心身障害	重症心身障害
腹部軽度膨隆	腹部膨満	腹部膨満
リンパ管症	癌性リンパ管症	リンパ節症
遷延性抑うつ状態	うつ状態	拘禁性抑うつ状態
結核性強膜炎	結核性胸膜炎	結核性硬膜炎
下腿筋萎縮	筋萎縮症	下肢筋萎縮
膵頭癌	癌	膵頭部癌
ＶＡＨＳ	ウイルス関連血球貪食症候群	ＣＡＤＡＳＩＬ
圧痛自発痛	圧痛	圧痛
痰中等量引ける	喀痰	肝内血腫・腹腔に達する開放創合併あり
放射線障害	放射線宿酔	放射線白内障
浅眠	不眠症	過眠
反射異常	異常反射	異常反射
慢性間質性腎炎	慢性尿細管間質性腎炎	急性間質性肺炎
脳溢血	脳卒中	脳出血
右下肢深部静脈血栓症	下肢静脈血栓症	下肢静脈血栓症
カテーテル感染	カテーテル感染症	カテーテル感染症
腫瘍多発	腫瘍	多発乳癌
背部筋緊張高い	筋強直	背部筋肉痛
全身紅斑	紅斑症	全身湿疹
しびれてる感	しびれ感	しびれ感
少量尿失禁	尿失禁症	腹圧性尿失禁
脳腫瘍切除	脳腫瘍	出血性胃潰瘍穿孔
右側下顎骨体部骨折	下顎骨骨折	上腕骨通顆骨折
高血糖是正	高血糖症	高血圧切迫症
腫瘤拡大	腫瘤	腫瘤
病原性大腸菌	病原性大腸菌感染症	病原性大腸菌感染症
耳小骨奇形	耳小骨の先天奇形	中足骨奇形
全身性紫斑	全身性紫斑病	全身性紫斑病
微小多発脳梗塞	多発性脳梗塞	多発性小脳梗塞
右股関節亜脱臼	股関節亜脱臼	股関節亜脱臼
糸球体血尿	血尿	糸球体性血尿
左橈骨神経麻痺	橈骨神経麻痺	橈骨神経麻痺
全身性間代性痙攣	間代性痙攣	間代強直性痙攣
右肋間痛	肋間痛	肋軟骨部痛
右続発性緑内障	続発性緑内障	続発性緑内障
軟骨腫	骨軟骨腫	骨軟骨腫
開大性代謝性アシドーシス	代謝性アシドーシス	代償性代謝性アシドーシス
パニック様症状	全般性不安障害	パニック障害
胆嚢充満結石	胆のう結石症	膿瘍性結腸憩室
左上葉肺転移	転移性肺腫瘍	胸骨傍リンパ節転移
軽度しびれ感	しびれ感	全身のしびれ感
意識レベル低	意識障害	睡眠時無呼吸症候群用口腔内装置不適合
爪囲紅斑	爪囲炎	手掌紅斑
子宮頸癌Ｉｂ１期	子宮頚癌	子宮体癌再発
感覚性運動失調	運動失調	脊髄性運動失調
両側鎖骨上窩リンパ節腫大	リンパ節腫大	鎖骨上リンパ節腫脹
中枢性めまい	中枢性めまい症	中枢性めまい症
関節滑膜炎	滑膜炎	肘関節滑膜炎
続発性膜性腎症	膜性腎症	膜性腎症
立位保持困難	四肢筋力低下	屈伸困難
先天性風疹症侯群	先天性風疹症候群	先天性風疹症候群
左足痺れ	しびれ感	四肢痙攣
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
椎骨動脈狭窄	椎骨動脈狭窄症	総腸骨動脈狭窄
活動性肺結核症	活動性肺結核	活動性肺結核
鼻腔化膿性肉芽腫	細菌性肉芽腫症	化膿性口腔粘膜肉芽腫
痙攣発作再発	痙攣発作	痙攣重積発作
右脛骨内果骨折	足関節内果骨折	脛骨腓骨遠位端骨折
左胸膜転移	胸膜播種	横隔膜転移
卵巣腫瘍再発	卵巣腫瘍	卵巣腫瘍
右肺中葉転移	転移性肺癌	胸部内臓転位
下腿筋痛	下肢筋肉痛	腓腹筋痛
右大腰筋血腫	血腫	腸腰筋膿瘍
十二指腸潰瘍再発	慢性十二指腸潰瘍	再発性十二指腸潰瘍
Ａｆ不変	心室細動	気虚
左下腿部帯状疱疹	帯状疱疹	後頭部帯状疱疹
顔面麻痺１	顔面神経麻痺	顔面神経麻痺
巨大腫瘤	腫瘤	骨腫瘤
右足関節腫脹	足関節腫脹	足関節腫脹
外陰部湿疹	湿疹	外陰部帯状疱疹
両肺副雑音	胸部音異常	梅毒性肺動脈弁逆流症
腎機能異常	腎機能検査異常	膵機能異常
姿勢障害	姿勢異常	味覚障害
左肘頭開放骨折	開放骨折	腓骨頭開放骨折
イレウス発生	イレウス	糞便性イレウス
若干硬結	硬結	硬結
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	肘関節部のう胞性リンパ管腫
発作性３度房室ブロック	第３度房室ブロック	術後房室ブロック
身体損傷	損傷	体幹損傷
右大腿骨骨腫瘍	大腿骨腫瘍	大腿骨骨幹部骨腫瘍
慢性胆嚢炎	慢性胆のう炎	慢性胆管炎
偽性高Ｋ血症	高カリウム血症	悪性高血圧症
反応性胸水	胸水貯留	漏出性胸水
元々痛み	疼痛	身体痛
骨盤内膜症	骨盤子宮内膜症	骨盤子宮内膜症
右耳下腺腫瘤	耳下腺腫瘤	耳下腺腫瘤
肝形質細胞腫	形質細胞腫	形質細胞腫
躁病相	躁状態	躁病性昏迷
易出血傾向	出血傾向	出血傾向
ジューリング疱疹状皮膚炎	ジューリング病	黒色丘疹性皮膚症
末梢発赤	発赤	末梢性動静脈奇形
部分性脂肪萎縮症	部分的脂肪萎縮症	部分的脂肪萎縮症
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	亜急性連合性脊髄変性症
副腎偶発腫	良性副腎皮質腫瘍	転移性副腎腫瘍
右下腿紅斑	紅斑症	下腿扁平母斑
腸管通過障害	消化管狭窄	尿管通過障害
努力様呼吸	起坐呼吸	努力性呼吸
膿疱形成	膿疱	膿疱性ざ瘡
左卵巣膿瘍	卵巣膿瘍	卵管卵巣膿瘍
発赤皮疹	発疹	湿疹続発性紅皮症
赤痢アメーバ大腸炎	アメーバ赤痢	アメーバ性非赤痢性大腸炎
サイトメガロウイルス感染	サイトメガロウイルス感染症	サイトメガロウイルス感染症
Ｇｒａｄｅ　３肝障害	肝障害	ＧＡＬＥ欠損症
低ＡＬＢ血症	低アルブミン血症	高ＬＤＨ血症
Ⅱ型糖尿病	２型糖尿病	２型糖尿病
両顎関節痛	顎関節痛	顎関節痛
逆流性胆管炎	逆行性胆管炎	逆行性胆管炎
関節痛症状	関節痛	関節弛緩症
空気塞栓	空気塞栓症	空気塞栓症
肝膿瘍破裂	肝膿瘍	肝細胞癌破裂
総肺静脈還流異常症	肺静脈還流異常症	肺静脈還流異常症
両下腿痛	下腿痛	下腿痛
左橈骨頭脱臼骨折	脱臼骨折	橈骨頭脱臼
正中創感染	創傷感染症	ＭＲＳＡ術後創部感染
左網膜分枝動脈閉塞症	動脈閉塞症	網膜動脈分枝閉塞症
頸部浮腫	浮腫	頚部肉腫
肺扁平上皮癌、病期不明	肺扁平上皮癌	肺扁平上皮癌
低血圧自覚症状	低血圧症	低血糖発作
常時痛み	疼痛	睡眠時頭痛
倦怠感増	倦怠感	倦怠感
脾臓腫瘍	脾腫瘍	脾腫瘍
多発肝転移増大	転移性肝癌	多発性癌転移
頸部食道狭窄	食道狭窄	食道狭窄
陰茎アポクリン癌	陰茎アポクリン腺癌	陰茎アポクリン腺癌
元来月経痛	月経痛	月経前片頭痛
胆嚢十二指腸瘻	胆のう十二指腸瘻	胃十二指腸瘻
特発性肺胞出血	肺胞出血	特発性腎出血
左鼠径部疼痛	鼡径部痛	陰茎部疼痛
左側頬粘膜癌	頬粘膜癌	頬粘膜癌
円盤状皮疹	円板状エリテマトーデス	円板状乾癬
左手首疼痛	手部痛	腓腹部痛
アレルギー反応	アレルギー	アレルギー性中耳炎
夜間痙攣	痙攣	局所性痙攣
膵体部小嚢胞	腫瘍性膵のう胞	殿部血管脂肪腫
耳介脂漏性湿疹少	脂漏性皮膚炎	皮脂欠乏性湿疹
両側急性硬膜下出血	急性硬膜下血腫	外傷性帽状腱膜下出血
毎回尿失禁	尿失禁症	溢流性尿失禁
喉頭蓋腫脹	喉頭蓋炎	喉頭蓋腫瘍
愁訴	不定愁訴症	宿酔
血腫不変	血腫	不応性血小板減少症
各種膠原病	膠原病	膠原病
肺気胸	気胸	漏斗胸
深部感覚鈍麻	感覚異常症	片側感覚鈍麻
脊柱圧痛	圧痛	胸鎖関節痛
亜脱臼傾向	亜脱臼	多発性関節脱臼
自傷痕	自傷	熱傷瘢痕
嘔吐持続	嘔吐症	睡眠時無呼吸症候群
痙攣重積後脳症	痙攣重積型二相性急性脳症	痙攣重積型急性脳症
小腸大腸型	小腸大腸クローン病	大腸癌
薬剤肝障害	薬物性肝障害	薬剤性腎障害
転移性膵体部癌	膵体部癌	膵体部癌
左前頭葉神経膠腫	前頭葉神経膠腫	前頭葉神経膠腫
精神運動興奮	精神運動興奮状態	精神運動発作
インフルエンザＡ型感染症	インフルエンザＡ型	インフルエンザ菌ｂ型感染症
紅斑反応	紅斑症	輸血反応
右尿管結石症	尿管結石症	尿管結石症
瞳孔不同	瞳孔不同症	瞳孔不同症
多発肝転移巣	転移性肝腫瘍	多発性癌転移
顕微鏡的大腸炎	大腸炎	顕微鏡的多発血管炎
直腸Ｒａ癌	直腸癌	直腸Ｓ状部上皮内癌
原発性アルドステロン	原発性アルドステロン症	続発性アルドステロン症
苔癬局面	苔癬	類苔癬
足趾爪混濁肥厚	ころもじらみ寄生症	足底部皮膚欠損創
ＣＭＶ肺炎	サイトメガロウイルス肺炎	ＭＲＳＡ肺化膿症
右ＩＣＡ狭窄	内頚動脈狭窄症	右室流出路狭窄
痰貯留	喀痰	乳び心のう液貯留
足趾蜂窩織炎	足蜂巣炎	足関節部蜂巣炎
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	僧帽弁逆流症
中背部悪性黒色腫	背部悪性黒色腫	背部悪性黒色腫
歯槽膿漏	歯周炎	歯槽膿瘍
左肘関節破壊	関節リウマチ・肘関節	肘関節拘縮
副甲状腺亢進症	副甲状腺機能亢進症	副甲状腺機能亢進症
右声帯不全麻痺	声帯不全麻痺	声帯不全麻痺
心合併症	心臓合併症	心臓合併症
皮下石灰化	皮膚石灰沈着症	胸膜石灰化
薬剤性発熱	発熱	薬剤性便秘症
労作時前胸部痛	前胸部痛	前胸部痛
肺炎等	肺炎	肺炎
軽度ＡＤＨＤ	注意欠陥多動障害	周期性ＡＣＴＨ・ＡＤＨ放出症候群
新生児一過性多呼	新生児一過性多呼吸	新生児一過性多呼吸
両心房拡大	心肥大	脳室拡大
上転障害	眼球運動障害	眼球運動障害
不眠状態	不眠症	不安緊張状態
プレクリニカルクッシング症候群	クッシング症候群	薬物誘発性クッシング症候群
左胸鎖乳突筋炎	胸鎖乳突筋炎	胸鎖乳突筋炎
腫瘍性	腫瘍	卵巣漿液性境界悪性腫瘍
時々関節痛	関節痛	足関節痛
嫌悪感	悪寒	不潔恐怖症
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	先天性僧帽弁閉鎖不全症
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	大動脈弁閉鎖不全症
左心肥大	心肥大	心肥大
腹痛嘔気	嘔気	腹痛症
前頭部打撲	頭部打撲	頭部腹部打撲
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	腓骨骨幹部良性骨腫瘍
高度異形成相当	子宮頚部高度異形成	腟上皮異形成・異型度１
腹緊なし	腹部膨満	緊張性気胸
右頚部ＬＮ腫大	リンパ節腫大	子宮頚部細胞診・軽度扁平上皮内病変
側卵巣嚢腫	卵巣のう腫	卵巣肉腫
哺乳後嘔吐	嘔吐症	妊娠後期嘔吐
右結石性腎盂腎炎	結石性腎盂腎炎	結石性腎盂腎炎
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
心嚢液貯留	心膜液貯留	心膜液貯留
臓器限局性前立腺癌	限局性前立腺癌	限局性前立腺癌
貧血傾向	貧血	出血傾向
右中大脳動脈梗塞	内頚動脈塞栓症	脳外主幹動脈閉塞脳梗塞
日中傾眠	傾眠症	過眠
脾臓結核	結核	肝結核
食後高血糖	高血糖症	新生児一過性高血糖症
高浸透圧血症	高血糖高浸透圧症候群	低浸透圧血症
両下肢軽度浮腫	下肢浮腫	下肢浮腫
右間歇性跛行	間欠性跛行	間欠性跛行
陰嚢ヘルニア	陰のうヘルニア	陰唇ヘルニア
多形紅斑型薬疹	薬疹	紫斑型薬疹
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	腋窩リンパ節腫脹
静脈内腫瘍栓	腫瘍	静脈性血管腫
爪甲剥離症	爪剥離症	爪剥離症
再度急性腎不全	急性腎不全	分娩後急性腎不全
進行再発大腸癌	大腸癌	胃進行癌
胃接合部癌	胃癌	食道胃接合部癌
耳閉塞感	耳閉感	耳閉感
手足しびれ	しびれ感	手指先しびれ
内膜損傷	損傷	硬膜損傷
胃小彎側ＬＮ転移	胃周囲リンパ節転移	先天性眼裂縮小
軽度発達遅滞	発達遅滞	発達遅滞
非浸潤性膀胱癌	膀胱癌	非浸潤性乳管癌
右先天性耳瘻孔	先天性耳瘻孔	先天性耳瘻孔
脂肪腫摘出	脂肪腫	眼球摘出
椎間板ヘルニア有	椎間板ヘルニア	椎間板ヘルニア
扁平ポリープ	ポリープ	大腸ポリープ
咽頭知覚障害	咽頭異常感症	皮膚知覚障害
腸液貯留	体液貯留	体液貯留
両変形性膝関節症	変形性膝関節症	変形性膝関節症
急性胆嚢胆管炎	胆管炎	急性胆細管炎
扁平上皮癌	癌	卵巣扁平上皮癌
内痔核脱出	内痔核	脱出性内痔核
びまん性脳浮腫	脳浮腫	びまん性脳損傷
呼気困難	呼吸困難	呼吸困難
重症鬱血性心不全	うっ血性心不全	高血圧性心不全
大腸早期癌	大腸癌	大腸粘液癌
喘鳴聴取	喘鳴	睡眠時無呼吸症候群
左乳癌特	乳癌	特発性頚椎硬膜外血腫
Ａ型溶連菌感染症	溶連菌感染症	Ｂ群溶連菌感染症
悪性副腎外褐色細胞腫	褐色細胞腫	悪性褐色細胞腫
傍隔壁型肺気腫	肺気腫	一側性肺気腫
角膜糜爛	角膜びらん	角膜瘢痕
骨盤内播種新生	骨盤転移	新生児播種性血管内凝固
急性非代償性心不全	心不全	急性心不全
最近便秘	便秘症	希釈尿
右頬部痛	頬部痛	頬部痛
右肺動静脈瘻	肺動静脈瘻	肺動静脈瘻
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	Ｃ型肝炎ウイルス性関節炎
問題なし膀胱直腸障害	膀胱直腸障害	膀胱直腸障害
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	ＴｒｉｐｌｅＡ症候群
右膿胸	膿胸	右胸心
ヒリヒリ感	疼痛	ヒトデ毒
時折胸痛	胸痛	胸痛
大動脈弁下心室中隔欠損	心室中隔欠損症	室上稜下部心室中隔欠損
右傍矢状静脈洞髄膜腫	髄膜腫	傍矢状洞髄膜腫
無自覚性低血糖	低血糖	無症候性高尿酸血症
両側卵管留血腫	卵管留血腫	卵管留血腫
脱水注意	脱水症	睡眠時無呼吸症候群用口腔内装置破損
心尖部型肥大型心筋症	肥大型心筋症	心尖部肥大型心筋症
右飛蚊症	飛蚊症	胃軸捻症
腎不全保存期	腎不全	末期腎不全
口腔内炎	口内炎	口腔粘膜炎
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	びまん性星細胞腫
大うつ病	単極性うつ病	うつ病
肝門部悪性リンパ腫	肝門部リンパ節転移	心臓悪性リンパ腫
精神病性うつ病	うつ病	反復性精神病性うつ病
水疱性類天疱	水疱症	水疱性類天疱瘡
中枢性低換気	換気量減少	中枢性難聴
右膝ＡＣＬ損傷	前十字靱帯損傷	膝部第２度熱傷
全身倦怠感軽度	全身倦怠感	全身倦怠感
混合難聴	難聴	混合性難聴
毛孔一致性丘疹	丘疹	膝色素性絨毛結節性滑膜炎
先天性巨大色素性母斑	巨大母斑細胞母斑	常染色体劣性先天性魚鱗癬
不安大	不安障害	不潔恐怖症
胸骨下液体貯留	体液貯留	心膜液貯留
新出肺転移	転移性肺腫瘍	ＭＲＳＡ術後創部感染
左聴器癌	癌	足母趾腫瘤
多発脳神経障害	多発性脳神経障害	多発性脳神経障害
上腹部リンパ節転移	リンパ節転移	腹腔リンパ節転移
被殻梗塞	被殻出血	橋梗塞
直腸Ｒａｂ癌	直腸癌	直腸癌
軽度高血糖	高血糖症	低血糖
本日硬便少量	便異常	膝蓋骨一次中枢若年性骨軟骨症
２型腫瘤	腫瘤	眼窩腫瘤
右腎無形成	腎無形成	腎無形成
リンパ節圧痛	圧痛	リンパ節腫大
全身性細菌感染症	細菌感染症	細菌感染症
脳髄膜瘤	髄膜脳瘤	髄膜脳瘤
水頭症症状	水頭症	水頭症
小血栓	血液凝固異常	小動脈出血
右耳失聴	聴覚消失	右眼失明
統合失調症合併	統合失調症	小児期型統合失調症
胃痛症状	胃痛	卵巣欠落症状
急性期ＨＩＶ感染症	ＨＩＶ感染症	急性ＨＩＶ感染症候群
右下肢運動障害	四肢運動障害	四肢運動障害
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	慢性炎症性脱髄性多発神経炎
上行結腸腫瘤	腫瘤	上行結腸腫瘍
過食症状	過食症	過食症
疾病不安	不安障害	不安障害
肺癌手術	肺癌	胃幽門部癌
色素脱失	炎症後色素脱失	炎症後色素脱失
膿貯留	膿瘍	膿胸
片側副腎腫瘍	副腎腫瘍	転移性副腎腫瘍
リンパ節腫脹	リンパ節腫大	リンパ節腫大
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	椎骨脳底動脈狭窄症
カテ感染	カテーテル感染症	日和見感染
安心感	心気症	腹部不快感
左鼡径ヘルニア再発	鼡径ヘルニア	鼡径ヘルニア
胃食道静脈瘤破裂	食道静脈瘤破裂	食道静脈瘤破裂
左足背蜂窩織炎	足背蜂巣炎	足関節部蜂巣炎
右胸水貯留	胸水貯留	胸水貯留
暗青色斑	青色母斑	黄斑部白斑
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	ＨＣＶ抗体検査陽性
疲労感生	疲労感	疲労感
感染性静脈血栓症	静脈血栓症	急性静脈血栓症
両側腎腫大	腎腫大	両側肺門リンパ節腫脹
過敏性膀胱炎	膀胱炎	潰瘍性膀胱炎
包交時出血	出血	閉経後出血
右坐骨骨折	坐骨骨折	坐骨骨折
右耳下腺腫脹	耳下腺腫脹	耳下腺腫脹
進行肺癌	肺癌	進行乳癌
肋骨起始部骨転移	肋骨転移	腓骨遠位骨端線損傷
外傷性変化	外傷	外傷性骨化性筋炎
