出現形	正解	予測
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	糖尿病性昏睡
足爪白鮮	足爪白癬	リポジストロフィー
神経性疼痛	神経痛	耳損傷
房室接合部調律	異所性調律	人工聴覚器植え込み状態
末梢循環不全徴候	末梢循環不全	結腸瘻
眼瞼下垂自覚	眼瞼下垂症	扁桃炎
右上顎洞乳頭腫	上顎洞乳頭腫	向精神薬服用母体より出生した児
帯状疱疹拡大	帯状疱疹	総頚動脈損傷
左尾状核ラクナ硬塞	ラクナ梗塞	高カリウム血性周期性四肢麻痺
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	グラスアイオノマーセメント脱離
めまいの発作	めまい	喉頭開放骨折
呼吸切迫	急性呼吸窮迫症候群	術後てんかん
劇症型連鎖球菌感染症	連鎖球菌感染症	閉鎖性尿管損傷
腹部疝痛	仙痛	母指球部痛
胆嚢多発ポリープ	胆のうポリープ	糖尿病足壊疽
柑皮症	カロチン血症	健忘症
浮腫状	浮腫	アルコール性脂肪肝
陰部掻痒	外陰部そう痒症	ＭＲＳＡ敗血症
十二指腸多発びらん	十二指腸びらん	毛様体異物残留
前立性肥大症	前立腺肥大症	前置胎盤
嘔気状況	嘔気	網膜膠腫
両側眼球外転障害	眼球運動障害	慢性脳炎
元々浮腫	浮腫	手関節部裂創
左小脳出血	小脳出血	トリニトロトルエン中毒
躁うつ	躁うつ病	ぶどう球菌感染症
夜間失禁	尿失禁症	異常嚥下癖
ベージェット病	ベーチェット病	側胸部皮膚癌
元来頭痛	頭痛	盲腸周囲ヘルニア
褥瘡発生リスク低い	褥瘡	直腸良性腫瘍
下部直腸癌	直腸癌	アデノイド扁桃炎
両側総腸骨動脈狭窄	総腸骨動脈狭窄	口唇挫傷
牽引痛	牽引性頭痛	陰のう血管腫
Ⅱ度熱傷	熱傷	チーズ洗浄職人肺
重度感覚障害	体感異常	ポスナーシュロスマン症候群
両側肺尖部進行性胸膜肥厚	胸膜肥厚	膀胱後部膿瘍
婦人入院脳梗塞	脳梗塞	中心性網脈絡膜炎
炎症性ポリープ多発	ポリープ	胃腫瘤
右坐骨結節転移再発	転移性腫瘍	アルコール性肝障害
ダンピング症候群併発	ダンピング症候群	肋骨不全損傷
右上肢痺れ	しびれ感	肘関節挫創
ＭＣＴＤ	混合性結合組織病	手骨開放骨折
ループスアンチコアグラント陽性	ループスアンチコアグラント	十二指腸破裂
昨日水様便	下痢症	舌甲状腺
気分不快増強	悪心	大腿骨顆上開放骨折
拡張期高血圧	高血圧症	頚髄損傷後遺症
右気管支肺炎	気管支肺炎	アキレス腱切創
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	リンパ球性下垂体炎
右低音部感音難聴	感音難聴	筋欠損
ＰＨＴ	肺高血圧症	大動脈弁狭窄症兼肺動脈弁閉鎖不全症
夜間失見当	見当識障害	腰部損傷
劇症型髄膜炎菌感染症	髄膜炎菌感染症	開放性気管支損傷
物忘れ気	健忘症	胸椎椎間板ヘルニアによる神経根症
両難聴	難聴	日光紅斑
左腎細胞癌	腎細胞癌	高血糖高浸透圧症候群
多発膵転移	転移性膵腫瘍	筋肉結核
両眼白内障手	白内障	先天性のう胞性腺腫様形成異常
右手関節滑膜炎	滑膜炎	甲状腺中毒症性心筋症
膠原病由来	膠原病	門脈圧亢進症
声門上喉頭癌	喉頭癌	胸椎開放性脱臼骨折
右膝メルケル細胞癌	メルケル細胞癌	膵漿液性のう胞腺腫
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	象牙質知覚過敏症
加害妄想	妄想反応	脛骨顆開放性粉砕骨折
嚢胞性胸腺腫	胸腺腫	自然流産
急性乳突洞炎	急性中耳炎	プラーク性歯肉炎
舌内リンパ節転移	リンパ節転移	網膜色素上皮症
悪性リンパ腫既往	悪性リンパ腫	ウイルス性心筋炎
左肺下葉腫瘤影	肺腫瘤	ぶどう球菌性熱傷様皮膚症候群
Ｌ３圧迫骨折	圧迫骨折	母指屈筋腱癒着
左感音性難聴	感音難聴	腕頭動脈瘤
腎臓疾患	腎疾患	傍腎盂のう胞
ＣＯＰＤＩ期	慢性閉塞性肺疾患	乳糖不耐性下痢症
転倒歴多数	よろめき歩行	小指腱鞘炎
ＤＩＨＳ	薬疹	乳糖不耐性下痢症
夜勤帯下血	下血	ボツリヌス中毒
インスリン依存性糖尿病	１型糖尿病	ＨＣＡＨＣ
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	頚椎症
右眼網膜裂孔	網膜裂孔	リステリア性心内膜炎
拍動性疼痛	疼痛	ベリリウム肺症性肝肉芽腫
下血増悪	下血	脊髄空洞症
ＤＭ性腎不全	糖尿病性腎不全	壊疽性傍ストーマヘルニア
膝関節軽度屈曲拘縮	屈曲拘縮	子宮頚部軽度異形成
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	手骨開放骨折
肺動脈弁閉鎖不全	肺動脈弁閉鎖	先天性外陰欠損
熱感軽度	ほてり	カンジダ性湿疹
重度不眠	不眠症	頚部挫傷後遺症
咀嚼困難感	咀嚼障害	頚髄神経根引き抜き損傷
食道圧迫	食道圧迫症	喉頭蓋血腫
両足関節痛	足関節痛	アダイア・ダイトン症候群
術後肝転移	転移性肝癌	急性硬膜外血腫
朝低血糖	低血糖	死体腎移植後
喘息疑い	咳喘息	発声困難
顔皮疹	発疹	胃大弯部癌
子宮筋腫有	子宮筋腫	睡眠相後退症候群
淡明細胞型腎細胞癌	腎細胞癌	高血糖高浸透圧症候群
浮腫生	浮腫	アルコール性脂肪肝
再出血徴候	出血	皮膚放線菌症
アシネトバクター敗血症	敗血症	肺動脈分岐部狭窄症
左自然気胸再発	自然気胸	肋骨転移
高度肥満２型糖尿病	２型糖尿病	胸椎破裂骨折
右大腿骨骨肉腫	大腿骨骨肉腫	脛骨慢性化膿性骨髄炎
左腎盂腎炎治癒後	腎盂腎炎	中心性頚髄損傷
二次性水頭症	外傷後水頭症	三尖弁逆流
ダグラス窩播種	腹膜播種	胎児栄養失調症
左室拡張能低下	左室不全	脊椎開放骨折
ウィルス感染症	ウイルス感染症	卵巣腫瘍破裂
左手尺骨神経麻痺	尺骨神経麻痺	潜函病性骨壊死
周期性呼吸時折	周期性呼吸	外陰炎
異常帯下	帯下	非アルコール性脂肪性肝炎
多発性大腸ポリープ	大腸ポリープ	全子宮内反症
糖尿病用	糖尿病	単一臍動脈
術前心電図異常	心電図異常	頭部外傷２型
中耳炎症状	中耳炎	迷路瘻
脱力症状	脱力感	頭蓋底良性腫瘍
上半身掻痒感	そう痒	先天性第Ｘ因子欠乏症
動揺性めまい	めまい	トキソプラスマ網膜症
褥瘡発生歴	褥瘡	新生児臍帯結節
水分摂取困難	嚥下障害	胃乳頭腫
趾爪囲炎	爪囲炎	一過性菌血症
右下葉原発低分化腺癌	癌	反射性瞳孔強直
挙上期誤嚥	異物誤嚥	第ＶＩＩ因子欠乏症
腹部膨満増強	腹部膨満	肺動脈血栓症
右副腎腫瘍摘出術	副腎腫瘍	水頭症性無脳症
右鎖骨痛	鎖骨痛	非対称性弯曲足
細菌性扁桃炎	扁桃炎	石綿性胸膜斑
左歯性上顎洞炎	歯性上顎洞炎	脳梁離断症候群
重度歯周病	歯周症	趾末節骨悪性腫瘍
正常圧緑内障	緑内障	捻転歯
梗塞後出血	出血性脳梗塞	急性心筋梗塞後心室内血栓症
骨髄異型性症候群	骨髄異形成症候群	腹部母斑細胞母斑
光線過敏	光線過敏症	マイボーム腺腫瘍
副睾丸炎	精巣炎	エルブ麻痺
虚脱病変	虚脱	非外傷性腸穿孔
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	肘部皮膚良性腫瘍
肘痛	肘関節痛	下肢第３度熱傷
夕食前低血糖	低血糖	死体腎移植後
先天性代謝異常症	代謝障害	慢性顎骨炎
単頸双角子宮	双角子宮	大動脈弁弁膜症
原発性肺高血圧症	肺高血圧症	高ＩｇＥ症候群
左眼加齢性黄斑変性症	加齢黄斑変性	卵巣顆粒膜細胞腫
左鎖骨リンパ節転移	リンパ節転移	結節性壊死性皮膚炎
殿部色素沈着	色素異常症	肺動脈弁閉鎖
舌浮腫	浮腫	肺切除術後
ストレス性潰瘍	ストレス潰瘍	頚部悪性軟部腫瘍
舌損傷	損傷	臍部せつ
発熱下	発熱	腸管運動障害
失見当識発言	見当識障害	混合性嗅覚障害
右眼内悪性リンパ腫	眼窩悪性リンパ腫	子宮性無月経
腹部大動脈狭窄	大動脈狭窄症	鼻炎
右季肋部自発痛	季肋部痛	中等度知的障害
軽度痺れ	しびれ感	中咽頭乳頭腫
星芒状血管腫	血管腫	悪性髄膜腫
右房内腫瘤	腫瘤	急性心筋炎
Ｓ状結腸転移	転移性消化器腫瘍	外傷性脊椎症
全身掻痒感	そう痒	脳幹部海綿状血管腫
右手舟状骨骨折	手舟状骨骨折	フェオミコーシス性脳膿瘍
肉芽腫性腸疾患	腸疾患	示指屈筋腱断裂
両足圧痕性浮腫	浮腫	外耳道癌
発作後精神病	精神病	滴状類乾癬
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	十二指腸血管腫
四肢水疱	水疱症	雀卵斑
右足趾骨髄炎	趾骨髄炎	食事性高脂血症
若年性リウマチ	関節リウマチ	錐体路障害
体陽性脳炎	脳炎	項部筋肉痛
境界域ＤＭ	糖尿病	混合型脳性麻痺症候群
結節性不整脈	不整脈	体重減少性無月経
劇症敗血症	敗血症	２型糖尿病性ミオパチー
慢性血腫	血腫	先天性心膜奇形
骨破壊病変	関節リウマチ	環指腱鞘巨細胞腫
眼窩部痛	眼痛	椎間板変性症
昨日不眠	不眠症	頚部挫傷後遺症
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	銃創
発赤域	発赤	胎向異常新生児
膵頭部転移	転移性膵腫瘍	筋肉結核
高度肝障害	肝障害	角膜擦過傷
右肺下葉腫瘍	肺腫瘍	ＣＡ１９−９高値
口腔内発赤腫脹	発赤	腹水細胞診陽性
中咽頭再発腫瘍	咽頭腫瘍	限局性膿胸
左下肢冷感	下肢冷感	予防接種後敗血症
大腫瘍	腫瘍	急性肺性心
胸骨肋骨転移	肋骨転移	外傷性髄液鼻漏・頭蓋内に達する開放創合併なし
重症心身障害児	重症心身障害	白血病性網膜症
腹部軽度膨隆	腹部膨満	膝蓋部擦過創
リンパ管症	癌性リンパ管症	頭皮圧挫傷
遷延性抑うつ状態	うつ状態	接着剤アレルギー性接触皮膚炎
結核性強膜炎	結核性胸膜炎	先天性腓骨弯曲
下腿筋萎縮	筋萎縮症	急性音響性外傷
膵頭癌	癌	黒色表皮腫
ＶＡＨＳ	ウイルス関連血球貪食症候群	大動脈弁狭窄症兼肺動脈弁閉鎖不全症
圧痛自発痛	圧痛	上腕部腫脹
痰中等量引ける	喀痰	異所性灰白質
放射線障害	放射線宿酔	脳リピドーシスの認知症
浅眠	不眠症	線維性骨炎
反射異常	異常反射	先天性気管食道瘻
慢性間質性腎炎	慢性尿細管間質性腎炎	足根骨癒合
脳溢血	脳卒中	肩甲部脂肪腫
右下肢深部静脈血栓症	下肢静脈血栓症	奇静脈肺葉
カテーテル感染	カテーテル感染症	上葉非小細胞肺癌
腫瘍多発	腫瘍	急性肺性心
背部筋緊張高い	筋強直	悪性リンパ腫骨髄浸潤
全身紅斑	紅斑症	急性小脳性失調症
しびれてる感	しびれ感	中脳水道先天異常
少量尿失禁	尿失禁症	中毒性肝障害
脳腫瘍切除	脳腫瘍	慢性光線性皮膚炎
右側下顎骨体部骨折	下顎骨骨折	１型糖尿病性腎症第２期
高血糖是正	高血糖症	腰椎硬膜外血腫
腫瘤拡大	腫瘤	足関節偽痛風
病原性大腸菌	病原性大腸菌感染症	カテーテル関連尿路感染症
耳小骨奇形	耳小骨の先天奇形	母趾末節骨骨端線損傷
全身性紫斑	全身性紫斑病	若年性慢性硬膜下血腫
微小多発脳梗塞	多発性脳梗塞	メイ・ヘグリン症候群
右股関節亜脱臼	股関節亜脱臼	中東呼吸器症候群
糸球体血尿	血尿	遺伝性ジストニア
左橈骨神経麻痺	橈骨神経麻痺	脳底動脈先端症候群
全身性間代性痙攣	間代性痙攣	眼周囲部外傷性皮下異物
右肋間痛	肋間痛	機能性収縮期雑音
右続発性緑内障	続発性緑内障	頭部多発打撲傷
軟骨腫	骨軟骨腫	梅毒性脳動脈炎
開大性代謝性アシドーシス	代謝性アシドーシス	先天性ヨード欠乏症候群
パニック様症状	全般性不安障害	眼瞼疣贅
胆嚢充満結石	胆のう結石症	代理ミュンヒハウゼン症候群
左上葉肺転移	転移性肺腫瘍	１型糖尿病合併妊娠
軽度しびれ感	しびれ感	中脳水道先天異常
意識レベル低	意識障害	ＴＢＧ異常症
爪囲紅斑	爪囲炎	急性小脳性失調症
子宮頸癌Ｉｂ１期	子宮頚癌	腸骨窩部痛
感覚性運動失調	運動失調	尿管瘤
両側鎖骨上窩リンパ節腫大	リンパ節腫大	単純性肺好酸球増加症
中枢性めまい	中枢性めまい症	共同性外斜視
関節滑膜炎	滑膜炎	甲状腺中毒症性心筋症
続発性膜性腎症	膜性腎症	開頭術後骨欠損
立位保持困難	四肢筋力低下	発音補助装置不適合
先天性風疹症侯群	先天性風疹症候群	壊死性肺炎
左足痺れ	しびれ感	子宮類内膜腺癌
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	超高熱
椎骨動脈狭窄	椎骨動脈狭窄症	象牙質知覚過敏症
活動性肺結核症	活動性肺結核	足舟状骨ケーラー病
鼻腔化膿性肉芽腫	細菌性肉芽腫症	後大脳動脈塞栓症
痙攣発作再発	痙攣発作	小指ＭＰ関節橈側側副靱帯損傷
右脛骨内果骨折	足関節内果骨折	妊娠中感冒
左胸膜転移	胸膜播種	大腿骨遠位骨端線離開
卵巣腫瘍再発	卵巣腫瘍	スフィンゴリピドーシス
右肺中葉転移	転移性肺癌	脳室拡大
下腿筋痛	下肢筋肉痛	新生児臍出血
右大腰筋血腫	血腫	コロナウイルス感染症
十二指腸潰瘍再発	慢性十二指腸潰瘍	頭蓋椎骨接合部異常
Ａｆ不変	心室細動	尿道内異物
左下腿部帯状疱疹	帯状疱疹	アトピー性紅皮症
顔面麻痺１	顔面神経麻痺	先天性前腕変形
巨大腫瘤	腫瘤	足関節偽痛風
右足関節腫脹	足関節腫脹	片側性唇・粘膜下口蓋裂
外陰部湿疹	湿疹	裂溝性鼻
両肺副雑音	胸部音異常	血友病性出血
腎機能異常	腎機能検査異常	新生児胃破裂
姿勢障害	姿勢異常	ヘルペスウイルス性虹彩炎
左肘頭開放骨折	開放骨折	少関節型若年性関節炎・膝関節
イレウス発生	イレウス	脳循環不全
若干硬結	硬結	爪の障害
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	ＩＰ関節炎
発作性３度房室ブロック	第３度房室ブロック	先天性肛門狭窄症
身体損傷	損傷	前胸部摩擦音
右大腿骨骨腫瘍	大腿骨腫瘍	陰部切創
慢性胆嚢炎	慢性胆のう炎	鼡咬症スピロヘータ症
偽性高Ｋ血症	高カリウム血症	外耳道膿瘍
反応性胸水	胸水貯留	腹部停留精巣
元々痛み	疼痛	腹壁挫傷
骨盤内膜症	骨盤子宮内膜症	小腸閉鎖
右耳下腺腫瘤	耳下腺腫瘤	萎縮性咽頭炎
肝形質細胞腫	形質細胞腫	肋骨奇形
躁病相	躁状態	中足骨開放骨折
易出血傾向	出血傾向	バリズム
ジューリング疱疹状皮膚炎	ジューリング病	慢性肝炎
末梢発赤	発赤	胎向異常新生児
部分性脂肪萎縮症	部分的脂肪萎縮症	複合性局所疼痛症候群
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	習慣性便秘
副腎偶発腫	良性副腎皮質腫瘍	白赤芽球症
右下腿紅斑	紅斑症	耳介部腫瘍
腸管通過障害	消化管狭窄	眼瞼挫創
努力様呼吸	起坐呼吸	手指知覚異常
膿疱形成	膿疱	鼻咽腔線維腺腫
左卵巣膿瘍	卵巣膿瘍	頭頂葉星細胞腫
発赤皮疹	発疹	下顎部ボーエン病
赤痢アメーバ大腸炎	アメーバ赤痢	耳性めまい
サイトメガロウイルス感染	サイトメガロウイルス感染症	ヘルペスウイルス性外耳炎
Ｇｒａｄｅ　３肝障害	肝障害	胎盤機能不全症
低ＡＬＢ血症	低アルブミン血症	肥大型心筋症
Ⅱ型糖尿病	２型糖尿病	鎖骨開放性粉砕骨折
両顎関節痛	顎関節痛	月経異常
逆流性胆管炎	逆行性胆管炎	特発性非家族性ジストニア
関節痛症状	関節痛	マンソン住血吸虫症
空気塞栓	空気塞栓症	眼内レンズ挿入眼
肝膿瘍破裂	肝膿瘍	示指変形
総肺静脈還流異常症	肺静脈還流異常症	残遺痔核皮膚弁
両下腿痛	下腿痛	ウルリヒ・ファイヘティガー症候群
左橈骨頭脱臼骨折	脱臼骨折	既往帝切後妊娠
正中創感染	創傷感染症	咽頭憩室
左網膜分枝動脈閉塞症	動脈閉塞症	殿部石灰化上皮腫
頸部浮腫	浮腫	外耳道癌
肺扁平上皮癌、病期不明	肺扁平上皮癌	虹彩形成不全症
低血圧自覚症状	低血圧症	人工骨頭破損
常時痛み	疼痛	肩甲部熱傷
倦怠感増	倦怠感	後腹膜気腫
脾臓腫瘍	脾腫瘍	ステロイド糖尿病
多発肝転移増大	転移性肝癌	末梢自律神経ニューロパチー
頸部食道狭窄	食道狭窄	偽性髄膜瘤
陰茎アポクリン癌	陰茎アポクリン腺癌	咽喉圧挫損傷
元来月経痛	月経痛	膵性糖尿病
胆嚢十二指腸瘻	胆のう十二指腸瘻	脚気神経炎
特発性肺胞出血	肺胞出血	性交後出血
左鼠径部疼痛	鼡径部痛	双極性感情障害・軽躁病エピソード
左側頬粘膜癌	頬粘膜癌	卵巣線維腫
円盤状皮疹	円板状エリテマトーデス	腋窩圧挫傷
左手首疼痛	手部痛	中手骨不全骨折
アレルギー反応	アレルギー	多発梗塞性認知症
夜間痙攣	痙攣	外直筋麻痺
膵体部小嚢胞	腫瘍性膵のう胞	食道静脈瘤
耳介脂漏性湿疹少	脂漏性皮膚炎	外傷性慢性硬膜下血腫
両側急性硬膜下出血	急性硬膜下血腫	遺伝性掌蹠角化症
毎回尿失禁	尿失禁症	中毒性肝障害
喉頭蓋腫脹	喉頭蓋炎	単純型顔面外傷
愁訴	不定愁訴症	包皮切創
血腫不変	血腫	膵臓性腹膜炎
各種膠原病	膠原病	門脈圧亢進症
肺気胸	気胸	滲出性腹水
深部感覚鈍麻	感覚異常症	金属歯冠修復粗造
脊柱圧痛	圧痛	上腕部腫脹
亜脱臼傾向	亜脱臼	趾屈筋腱断裂
自傷痕	自傷	卵巣損傷・骨盤腔に達する開放創合併なし
嘔吐持続	嘔吐症	乳汁分泌抑制
痙攣重積後脳症	痙攣重積型二相性急性脳症	前頭部脳瘤
小腸大腸型	小腸大腸クローン病	顔面痙攣症
薬剤肝障害	薬物性肝障害	味覚消失
転移性膵体部癌	膵体部癌	淋菌性咽頭炎
左前頭葉神経膠腫	前頭葉神経膠腫	老人性肺炎
精神運動興奮	精神運動興奮状態	眼異形成
インフルエンザＡ型感染症	インフルエンザＡ型	肩部悪性線維性組織球腫
紅斑反応	紅斑症	先天性間葉芽腎腫
右尿管結石症	尿管結石症	心因性生理的機能低下
瞳孔不同	瞳孔不同症	先天性肩甲骨変形
多発肝転移巣	転移性肝腫瘍	末梢自律神経ニューロパチー
顕微鏡的大腸炎	大腸炎	趾伸筋腱断裂
直腸Ｒａ癌	直腸癌	性器下疳
原発性アルドステロン	原発性アルドステロン症	増殖性網膜症
苔癬局面	苔癬	ライフェンシュタイン症候群
足趾爪混濁肥厚	ころもじらみ寄生症	胎児赤芽球症
ＣＭＶ肺炎	サイトメガロウイルス肺炎	狭心症
右ＩＣＡ狭窄	内頚動脈狭窄症	偽性髄膜炎
痰貯留	喀痰	空隙歯列弓
足趾蜂窩織炎	足蜂巣炎	原発性希発月経
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	ストーマ粘膜皮膚侵入
中背部悪性黒色腫	背部悪性黒色腫	下唇赤唇部癌
歯槽膿漏	歯周炎	心筋疾患
左肘関節破壊	関節リウマチ・肘関節	殿部第１度熱傷
副甲状腺亢進症	副甲状腺機能亢進症	橈骨亀裂骨折
右声帯不全麻痺	声帯不全麻痺	環指ＰＩＰ関節側副靱帯断裂
心合併症	心臓合併症	増悪労作型狭心症
皮下石灰化	皮膚石灰沈着症	顎関節前方脱臼
薬剤性発熱	発熱	副腎皮質形成不全
労作時前胸部痛	前胸部痛	顔面皮膚上皮内癌
肺炎等	肺炎	胆泥
軽度ＡＤＨＤ	注意欠陥多動障害	下腿複雑骨折後骨髄炎
新生児一過性多呼	新生児一過性多呼吸	ブレブ
両心房拡大	心肥大	子宮頚管裂傷
上転障害	眼球運動障害	頭部急性リンパ節炎
不眠状態	不眠症	頚部挫傷後遺症
プレクリニカルクッシング症候群	クッシング症候群	牽引装置破損
左胸鎖乳突筋炎	胸鎖乳突筋炎	術後副腎皮質機能低下症
腫瘍性	腫瘍	統合失調症型障害
時々関節痛	関節痛	水痘性角結膜炎
嫌悪感	悪寒	成人Ｔ細胞白血病リンパ腫・慢性型
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	全身性アレルギー性皮膚炎
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	胸水細菌培養陽性
左心肥大	心肥大	皮膚筋炎性間質性肺炎
腹痛嘔気	嘔気	脳卒中後てんかん
前頭部打撲	頭部打撲	前腕骨折後変形骨癒合
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	脳炎
高度異形成相当	子宮頚部高度異形成	人工歯根上部構造不適合
腹緊なし	腹部膨満	肺動脈血栓症
右頚部ＬＮ腫大	リンパ節腫大	下腿挫創
側卵巣嚢腫	卵巣のう腫	先天性肺線維症
哺乳後嘔吐	嘔吐症	核黄疸Ｉ期
右結石性腎盂腎炎	結石性腎盂腎炎	小指中手骨遠位端開放骨折
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	上顎歯牙腫
心嚢液貯留	心膜液貯留	盲腸瘻
臓器限局性前立腺癌	限局性前立腺癌	挺出歯
貧血傾向	貧血	中指挫創
右中大脳動脈梗塞	内頚動脈塞栓症	胃癌検診
日中傾眠	傾眠症	結核性脊柱後弯症
脾臓結核	結核	悪性グルカゴノーマ
食後高血糖	高血糖症	腰椎硬膜外血腫
高浸透圧血症	高血糖高浸透圧症候群	中枢性嘔吐症
両下肢軽度浮腫	下肢浮腫	示指側副靱帯断裂
右間歇性跛行	間欠性跛行	腸骨動脈塞栓症
陰嚢ヘルニア	陰のうヘルニア	家族性パーキンソン病Ｙａｈｒ４
多形紅斑型薬疹	薬疹	網脈絡膜炎
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	統合失調感情障害
静脈内腫瘍栓	腫瘍	盲係蹄症候群
爪甲剥離症	爪剥離症	頚管難産
再度急性腎不全	急性腎不全	壊疽性傍ストーマヘルニア
進行再発大腸癌	大腸癌	母指腱性マレット指
胃接合部癌	胃癌	急産
耳閉塞感	耳閉感	アレルギー性気管支肺カンジダ症
手足しびれ	しびれ感	汗腺腫
内膜損傷	損傷	双胎妊娠
胃小彎側ＬＮ転移	胃周囲リンパ節転移	呼吸促迫
軽度発達遅滞	発達遅滞	ピロプラスム症
非浸潤性膀胱癌	膀胱癌	偽乳頭浮腫
右先天性耳瘻孔	先天性耳瘻孔	肺分画症
脂肪腫摘出	脂肪腫	隅角後退
椎間板ヘルニア有	椎間板ヘルニア	自律神経失調症
扁平ポリープ	ポリープ	頭部損傷
咽頭知覚障害	咽頭異常感症	フォアダイス状態
腸液貯留	体液貯留	肩甲腓骨型脊髄性筋萎縮症
両変形性膝関節症	変形性膝関節症	急性帯状潜在性網膜外層症
急性胆嚢胆管炎	胆管炎	肺動脈形成不全症
扁平上皮癌	癌	急性冠症候群
内痔核脱出	内痔核	糖尿病足病変
びまん性脳浮腫	脳浮腫	肺切除術後
呼気困難	呼吸困難	硬化性卵巣
重症鬱血性心不全	うっ血性心不全	境界型統合失調症
大腸早期癌	大腸癌	ブリッジ不適合
喘鳴聴取	喘鳴	円板状外側半月板
左乳癌特	乳癌	大腿滑膜肉腫
Ａ型溶連菌感染症	溶連菌感染症	手指振戦
悪性副腎外褐色細胞腫	褐色細胞腫	眉毛部裂創
傍隔壁型肺気腫	肺気腫	手掌紅斑
角膜糜爛	角膜びらん	１型糖尿病性そう痒症
骨盤内播種新生	骨盤転移	皮膚エリテマトーデス
急性非代償性心不全	心不全	白色水腫
最近便秘	便秘症	二次性骨粗鬆症・病的骨折あり
右頬部痛	頬部痛	鞍鼻
右肺動静脈瘻	肺動静脈瘻	膨隆虹彩
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	結核性骨髄炎
問題なし膀胱直腸障害	膀胱直腸障害	聴覚消失
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	ばち指
右膿胸	膿胸	外傷性肝破裂
ヒリヒリ感	疼痛	毛孔性苔癬
時折胸痛	胸痛	縦隔甲状腺腫
大動脈弁下心室中隔欠損	心室中隔欠損症	足部皮膚癌
右傍矢状静脈洞髄膜腫	髄膜腫	眼角有棘細胞癌
無自覚性低血糖	低血糖	アレルギー性関節炎
両側卵管留血腫	卵管留血腫	回盲部癌
脱水注意	脱水症	脛骨腓骨骨折
心尖部型肥大型心筋症	肥大型心筋症	血栓性痔核
右飛蚊症	飛蚊症	２型糖尿病性神経因性膀胱
腎不全保存期	腎不全	梗塞後狭心症
口腔内炎	口内炎	コルシカ熱
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	１型糖尿病性精神障害
大うつ病	単極性うつ病	気管支良性腫瘍
肝門部悪性リンパ腫	肝門部リンパ節転移	リンパ管腫症
精神病性うつ病	うつ病	腎カルチノイド
水疱性類天疱	水疱症	前腕母斑
中枢性低換気	換気量減少	肺胞微石症
右膝ＡＣＬ損傷	前十字靱帯損傷	１型糖尿病性胃腸症
全身倦怠感軽度	全身倦怠感	大腿骨顆上開放骨折
混合難聴	難聴	自律神経炎
毛孔一致性丘疹	丘疹	皮質下脳損傷
先天性巨大色素性母斑	巨大母斑細胞母斑	腰部椎間板ヘルニアによる神経根症
不安大	不安障害	口腔ヘルペス
胸骨下液体貯留	体液貯留	肩甲腓骨型脊髄性筋萎縮症
新出肺転移	転移性肺腫瘍	胸部単純性血管腫
左聴器癌	癌	腎盂ポリープ
多発脳神経障害	多発性脳神経障害	腓骨筋腱脱臼
上腹部リンパ節転移	リンパ節転移	呼吸促迫
被殻梗塞	被殻出血	舌縁癌
直腸Ｒａｂ癌	直腸癌	性器下疳
軽度高血糖	高血糖症	腰椎硬膜外血腫
本日硬便少量	便異常	慢性扁桃炎
２型腫瘤	腫瘤	足関節偽痛風
右腎無形成	腎無形成	モートン病
リンパ節圧痛	圧痛	黄斑萎縮
全身性細菌感染症	細菌感染症	左胃動脈瘤
脳髄膜瘤	髄膜脳瘤	気道狭窄
水頭症症状	水頭症	悪性縦隔腫瘍
小血栓	血液凝固異常	開放性後頭部外傷
右耳失聴	聴覚消失	耳介部腫瘤
統合失調症合併	統合失調症	２型糖尿病性昏睡
胃痛症状	胃痛	肝周囲膿瘍
急性期ＨＩＶ感染症	ＨＩＶ感染症	調節性眼精疲労
右下肢運動障害	四肢運動障害	踵部悪性黒色腫
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	複合レジン冠破損
上行結腸腫瘤	腫瘤	外傷性てんかん
過食症状	過食症	薬剤性高プロラクチン血症
疾病不安	不安障害	重複精管
肺癌手術	肺癌	眼部外傷性腫脹
色素脱失	炎症後色素脱失	全部金属冠過高
膿貯留	膿瘍	アルツハイマー型初老期認知症
