出現形	正解	予測
多発性大腸ポリープ	大腸ポリープ	アレルギー性結膜炎
糖尿病用	糖尿病	腹膜播種
術前心電図異常	心電図異常	洞頻脈
中耳炎症状	中耳炎	よろめき歩行
脱力症状	脱力感	破壊性関節炎
上半身掻痒感	そう痒	開口障害
動揺性めまい	めまい	頬部血管腫
褥瘡発生歴	褥瘡	内鼡径ヘルニア
水分摂取困難	嚥下障害	鼡径部腫脹
趾爪囲炎	爪囲炎	ループス腎炎
右下葉原発低分化腺癌	癌	股関節脱臼
挙上期誤嚥	異物誤嚥	大腿静脈血栓症
腹部膨満増強	腹部膨満	呼吸困難
右副腎腫瘍摘出術	副腎腫瘍	肺門リンパ節腫脹
右鎖骨痛	鎖骨痛	縦隔リンパ節腫脹
細菌性扁桃炎	扁桃炎	上肢浮腫
左歯性上顎洞炎	歯性上顎洞炎	基礎代謝率異常
重度歯周病	歯周症	水腎症
正常圧緑内障	緑内障	排尿痛
梗塞後出血	出血性脳梗塞	顔面紅潮
骨髄異型性症候群	骨髄異形成症候群	発熱
光線過敏	光線過敏症	足関節痛
副睾丸炎	精巣炎	急性ＨＩＶ感染症候群
虚脱病変	虚脱	口腔粘膜下気腫
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	腎動脈瘤
肘痛	肘関節痛	異常心陰影
夕食前低血糖	低血糖	骨異栄養症
先天性代謝異常症	代謝障害	末梢性肺動脈狭窄症
単頸双角子宮	双角子宮	膀胱癌
原発性肺高血圧症	肺高血圧症	発赤
左眼加齢性黄斑変性症	加齢黄斑変性	頭部外傷
左鎖骨リンパ節転移	リンパ節転移	膿性痰
殿部色素沈着	色素異常症	陳旧性小脳梗塞
舌浮腫	浮腫	体力低下
ストレス性潰瘍	ストレス潰瘍	転移性腎腫瘍
舌損傷	損傷	化膿性関節炎・肩関節
発熱下	発熱	下肢浮腫
失見当識発言	見当識障害	大腸腺腫内癌
右眼内悪性リンパ腫	眼窩悪性リンパ腫	原発閉塞隅角緑内障
腹部大動脈狭窄	大動脈狭窄症	子宮頚部腫瘍
右季肋部自発痛	季肋部痛	自律神経性ニューロパチー
軽度痺れ	しびれ感	再発性脳梗塞
星芒状血管腫	血管腫	紅皮症
右房内腫瘤	腫瘤	点状出血
Ｓ状結腸転移	転移性消化器腫瘍	夜間呼吸困難
全身掻痒感	そう痒	胎児水腫
右手舟状骨骨折	手舟状骨骨折	手指こわばり
肉芽腫性腸疾患	腸疾患	転移性肝癌
両足圧痕性浮腫	浮腫	胸膜炎
発作後精神病	精神病	遊走性血栓性静脈炎
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	てんかん様発作
四肢水疱	水疱症	仙骨部奇形
右足趾骨髄炎	趾骨髄炎	多発性肝のう胞
若年性リウマチ	関節リウマチ	気分異常
体陽性脳炎	脳炎	心臓腫瘍
境界域ＤＭ	糖尿病	胸腺カルチノイド
結節性不整脈	不整脈	椎間板変形
劇症敗血症	敗血症	貧血網膜症
慢性血腫	血腫	出血傾向
骨破壊病変	関節リウマチ	脊髄圧迫症
眼窩部痛	眼痛	胃進行癌
昨日不眠	不眠症	下肢急性動脈閉塞症
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	心膜石灰化
発赤域	発赤	筋肉痛
膵頭部転移	転移性膵腫瘍	羊水過多症
高度肝障害	肝障害	肺塞栓症
右肺下葉腫瘍	肺腫瘍	咽頭痛
口腔内発赤腫脹	発赤	テント上下転移性腫瘍
中咽頭再発腫瘍	咽頭腫瘍	腰部血管腫
左下肢冷感	下肢冷感	子宮頚管ポリープ
大腫瘍	腫瘍	大腸癌
胸骨肋骨転移	肋骨転移	発赤
重症心身障害児	重症心身障害	悪性腫瘍
腹部軽度膨隆	腹部膨満	体感異常
リンパ管症	癌性リンパ管症	咽喉頭異常感症
遷延性抑うつ状態	うつ状態	ＬＧＬ症候群
結核性強膜炎	結核性胸膜炎	Ｃ型慢性肝炎
下腿筋萎縮	筋萎縮症	起立性眩暈
膵頭癌	癌	夜間低血糖症
ＶＡＨＳ	ウイルス関連血球貪食症候群	手掌紅斑
圧痛自発痛	圧痛	後鼻孔ポリープ
痰中等量引ける	喀痰	喉頭結核
放射線障害	放射線宿酔	発熱
浅眠	不眠症	心筋虚血
反射異常	異常反射	小腹硬満
慢性間質性腎炎	慢性尿細管間質性腎炎	蜂窩織炎
脳溢血	脳卒中	下肢痛
右下肢深部静脈血栓症	下肢静脈血栓症	Ｂ型急性肝炎
カテーテル感染	カテーテル感染症	典型的前兆に頭痛を伴う片頭痛
腫瘍多発	腫瘍	糖尿病性末梢神経障害
背部筋緊張高い	筋強直	脳血管障害
全身紅斑	紅斑症	内反歩行
しびれてる感	しびれ感	先天性気管支拡張症
少量尿失禁	尿失禁症	線維形成性小円形細胞腫瘍
脳腫瘍切除	脳腫瘍	Ｂ型肝硬変
右側下顎骨体部骨折	下顎骨骨折	卵巣胚細胞腫瘍
高血糖是正	高血糖症	色素性紫斑
腫瘤拡大	腫瘤	腹膜癒着
病原性大腸菌	病原性大腸菌感染症	肺腫瘤
耳小骨奇形	耳小骨の先天奇形	四肢発疹
全身性紫斑	全身性紫斑病	異物誤嚥
微小多発脳梗塞	多発性脳梗塞	陳旧性アテローム血栓性脳梗塞
右股関節亜脱臼	股関節亜脱臼	結核性リンパ節炎
糸球体血尿	血尿	後頭部帯状疱疹
左橈骨神経麻痺	橈骨神経麻痺	大腸ポリープ
全身性間代性痙攣	間代性痙攣	アメーバ性脳膿瘍
右肋間痛	肋間痛	アレルギー
右続発性緑内障	続発性緑内障	慢性中耳炎
軟骨腫	骨軟骨腫	小脳血管芽腫
開大性代謝性アシドーシス	代謝性アシドーシス	脱水症
パニック様症状	全般性不安障害	項背部筋痛
胆嚢充満結石	胆のう結石症	顔面せつ
左上葉肺転移	転移性肺腫瘍	皮膚損傷
軽度しびれ感	しびれ感	多発性外傷
意識レベル低	意識障害	頚椎症
爪囲紅斑	爪囲炎	硬膜損傷
子宮頸癌Ｉｂ１期	子宮頚癌	悪性胸膜中皮腫
感覚性運動失調	運動失調	脳手術後遺症
両側鎖骨上窩リンパ節腫大	リンパ節腫大	横隔膜欠損
中枢性めまい	中枢性めまい症	めまい症
関節滑膜炎	滑膜炎	発疹
続発性膜性腎症	膜性腎症	敗血症性ショック
立位保持困難	四肢筋力低下	原発性肺癌
先天性風疹症侯群	先天性風疹症候群	パーキンソン症候群
左足痺れ	しびれ感	ＥＳＢＬ産生菌感染症
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	副腎のう胞
椎骨動脈狭窄	椎骨動脈狭窄症	肋軟骨損傷
活動性肺結核症	活動性肺結核	胆道閉塞
鼻腔化膿性肉芽腫	細菌性肉芽腫症	ＡＩＤＳ
痙攣発作再発	痙攣発作	子宮筋層内妊娠
右脛骨内果骨折	足関節内果骨折	肺動脈狭窄症
左胸膜転移	胸膜播種	色素性紫斑
卵巣腫瘍再発	卵巣腫瘍	ＱＴ延長症候群
右肺中葉転移	転移性肺癌	薬剤性過敏症症候群
下腿筋痛	下肢筋肉痛	老人性紫斑
右大腰筋血腫	血腫	頚部痛
十二指腸潰瘍再発	慢性十二指腸潰瘍	慢性咳嗽
Ａｆ不変	心室細動	腎尿管結石
左下腿部帯状疱疹	帯状疱疹	ＭＲＳＡ感染症
顔面麻痺１	顔面神経麻痺	悪性リンパ腫
巨大腫瘤	腫瘤	中枢性顔面神経麻痺
右足関節腫脹	足関節腫脹	浮腫
外陰部湿疹	湿疹	頻尿症
両肺副雑音	胸部音異常	萎縮性瘢痕
腎機能異常	腎機能検査異常	肩関節痛症
姿勢障害	姿勢異常	発熱
左肘頭開放骨折	開放骨折	不定愁訴症
イレウス発生	イレウス	食道癌
若干硬結	硬結	原発性肺ペスト
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	腎損傷
発作性３度房室ブロック	第３度房室ブロック	急性間質性肺炎
身体損傷	損傷	敗血症性ショック
右大腿骨骨腫瘍	大腿骨腫瘍	胸椎後縦靱帯骨化症
慢性胆嚢炎	慢性胆のう炎	毛細血管拡張症
偽性高Ｋ血症	高カリウム血症	ＣＡＲＡＳＩＬ
反応性胸水	胸水貯留	気管支リンパ節転移
元々痛み	疼痛	単クローン性軽鎖重鎖沈着症
骨盤内膜症	骨盤子宮内膜症	仙骨部褥瘡
右耳下腺腫瘤	耳下腺腫瘤	延髄梗塞
肝形質細胞腫	形質細胞腫	頚椎症性脊髄症
躁病相	躁状態	横隔膜腫瘤
易出血傾向	出血傾向	発赤
ジューリング疱疹状皮膚炎	ジューリング病	皮質認知症
末梢発赤	発赤	口内炎
部分性脂肪萎縮症	部分的脂肪萎縮症	足部浮腫
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	悪性リンパ腫骨髄浸潤
副腎偶発腫	良性副腎皮質腫瘍	原発性肺癌
右下腿紅斑	紅斑症	膝蓋骨不顕性骨折
腸管通過障害	消化管狭窄	先天性貧血
努力様呼吸	起坐呼吸	両側水腎症
膿疱形成	膿疱	低血糖
左卵巣膿瘍	卵巣膿瘍	視野欠損
発赤皮疹	発疹	味覚異常
赤痢アメーバ大腸炎	アメーバ赤痢	急性副鼻腔蓄膿症
サイトメガロウイルス感染	サイトメガロウイルス感染症	肺線維症
Ｇｒａｄｅ　３肝障害	肝障害	ＨＤＬＳ
低ＡＬＢ血症	低アルブミン血症	気管支狭窄症
Ⅱ型糖尿病	２型糖尿病	陳旧性母指側副靱帯損傷
両顎関節痛	顎関節痛	高熱
逆流性胆管炎	逆行性胆管炎	項部硬直
関節痛症状	関節痛	子宮頚部癒着
空気塞栓	空気塞栓症	不規則睡眠
肝膿瘍破裂	肝膿瘍	急性腎前性腎不全
総肺静脈還流異常症	肺静脈還流異常症	高ＨＤＬ血症
両下腿痛	下腿痛	手掌紅斑
左橈骨頭脱臼骨折	脱臼骨折	構音障害
正中創感染	創傷感染症	肺腫瘍
左網膜分枝動脈閉塞症	動脈閉塞症	壊死性筋膜炎
頸部浮腫	浮腫	虚血性心疾患
肺扁平上皮癌、病期不明	肺扁平上皮癌	傍矢状洞髄膜腫
低血圧自覚症状	低血圧症	出血傾向
常時痛み	疼痛	血栓塞栓症
倦怠感増	倦怠感	便異常
脾臓腫瘍	脾腫瘍	内転歩行
多発肝転移増大	転移性肝癌	瘢痕
頸部食道狭窄	食道狭窄	ＭＲＳＡ腸炎
陰茎アポクリン癌	陰茎アポクリン腺癌	腸骨リンパ節転移
元来月経痛	月経痛	胸水貯留
胆嚢十二指腸瘻	胆のう十二指腸瘻	十二指腸神経内分泌腫瘍
特発性肺胞出血	肺胞出血	血腫
左鼠径部疼痛	鼡径部痛	脳炎後てんかん
左側頬粘膜癌	頬粘膜癌	嚥下困難
円盤状皮疹	円板状エリテマトーデス	術中低血圧
左手首疼痛	手部痛	腰椎側弯症
アレルギー反応	アレルギー	褥瘡・ＤＴＩ
夜間痙攣	痙攣	腸管運動障害
膵体部小嚢胞	腫瘍性膵のう胞	好酸球性気管支炎
耳介脂漏性湿疹少	脂漏性皮膚炎	一側性形成不全性股関節症
両側急性硬膜下出血	急性硬膜下血腫	前立腺小細胞癌
毎回尿失禁	尿失禁症	側胸部痛
喉頭蓋腫脹	喉頭蓋炎	リンパ節腫大
愁訴	不定愁訴症	ウイルス感染症
血腫不変	血腫	頚部膿瘍
各種膠原病	膠原病	肩部痛
肺気胸	気胸	脱水を伴う妊娠悪阻
深部感覚鈍麻	感覚異常症	腫瘤
脊柱圧痛	圧痛	趾擦過創
亜脱臼傾向	亜脱臼	ステロイド性骨粗鬆症
自傷痕	自傷	腹壁瘢痕ヘルニア
嘔吐持続	嘔吐症	出血
痙攣重積後脳症	痙攣重積型二相性急性脳症	喀痰喀出困難
小腸大腸型	小腸大腸クローン病	陰のう腫大
薬剤肝障害	薬物性肝障害	下垂足
転移性膵体部癌	膵体部癌	痙攣陣痛
左前頭葉神経膠腫	前頭葉神経膠腫	咽頭発赤
精神運動興奮	精神運動興奮状態	手指欠損症
インフルエンザＡ型感染症	インフルエンザＡ型	脳静脈奇形
紅斑反応	紅斑症	大腿部皮下出血
右尿管結石症	尿管結石症	発達遅滞
瞳孔不同	瞳孔不同症	下肢麻痺
多発肝転移巣	転移性肝腫瘍	大腿部蜂巣炎
顕微鏡的大腸炎	大腸炎	汗疹湿疹化
直腸Ｒａ癌	直腸癌	家族性腎炎
原発性アルドステロン	原発性アルドステロン症	Ｃ型非代償性肝硬変
苔癬局面	苔癬	環指基底細胞癌
足趾爪混濁肥厚	ころもじらみ寄生症	慢性疼痛
ＣＭＶ肺炎	サイトメガロウイルス肺炎	出血性黄体のう胞
右ＩＣＡ狭窄	内頚動脈狭窄症	顎関節症
痰貯留	喀痰	膝部腱膜炎
足趾蜂窩織炎	足蜂巣炎	腹部膨満
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	上腕骨開放骨折
中背部悪性黒色腫	背部悪性黒色腫	皮質脳内出血
歯槽膿漏	歯周炎	嘔気
左肘関節破壊	関節リウマチ・肘関節	間質性肺炎
副甲状腺亢進症	副甲状腺機能亢進症	腎炎
右声帯不全麻痺	声帯不全麻痺	労作時呼吸困難
心合併症	心臓合併症	多形紅斑
皮下石灰化	皮膚石灰沈着症	痙性四肢麻痺
薬剤性発熱	発熱	大動脈周囲リンパ節転移
労作時前胸部痛	前胸部痛	真珠腫性中耳炎
肺炎等	肺炎	結核性腹膜炎
軽度ＡＤＨＤ	注意欠陥多動障害	脂漏性皮膚炎
新生児一過性多呼	新生児一過性多呼吸	下肢しびれ
両心房拡大	心肥大	睡眠時無呼吸症候群
上転障害	眼球運動障害	ループス腎炎
不眠状態	不眠症	よろめき感
プレクリニカルクッシング症候群	クッシング症候群	アレルギー
左胸鎖乳突筋炎	胸鎖乳突筋炎	大腿骨骨幹部骨折
腫瘍性	腫瘍	自己免疫性胆管炎
時々関節痛	関節痛	進行乳癌
嫌悪感	悪寒	月経困難症
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	腹壁瘢痕ヘルニア
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	関節水腫
左心肥大	心肥大	足部変形
腹痛嘔気	嘔気	趾皮膚潰瘍
前頭部打撲	頭部打撲	多部位リンパ節転移
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	肺性呼吸困難
高度異形成相当	子宮頚部高度異形成	ＩＣＵ症候群
腹緊なし	腹部膨満	慢性閉塞隅角緑内障
右頚部ＬＮ腫大	リンパ節腫大	低血糖
側卵巣嚢腫	卵巣のう腫	症候性てんかん
哺乳後嘔吐	嘔吐症	異所性乳癌
右結石性腎盂腎炎	結石性腎盂腎炎	発酵性下痢
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	腓骨開放骨折
心嚢液貯留	心膜液貯留	低髄液圧症
臓器限局性前立腺癌	限局性前立腺癌	咽頭腐蝕
貧血傾向	貧血	肺塞栓症
右中大脳動脈梗塞	内頚動脈塞栓症	蜂窩織炎
日中傾眠	傾眠症	破壊性関節炎
脾臓結核	結核	蜂窩織炎
食後高血糖	高血糖症	急性大動脈解離
高浸透圧血症	高血糖高浸透圧症候群	卵管狭窄症
両下肢軽度浮腫	下肢浮腫	多発性肝膿瘍
右間歇性跛行	間欠性跛行	ＢＬＮＡＲ感染症
陰嚢ヘルニア	陰のうヘルニア	腓腹部痛
多形紅斑型薬疹	薬疹	ＨＤＬＳ
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	肺炎球菌性関節炎
静脈内腫瘍栓	腫瘍	大腿横紋筋肉腫
爪甲剥離症	爪剥離症	内頚動脈狭窄症
再度急性腎不全	急性腎不全	ＣＡＲＡＳＩＬ
進行再発大腸癌	大腸癌	骨パジェット病
胃接合部癌	胃癌	浮腫
耳閉塞感	耳閉感	二絨毛膜二羊膜性双胎
手足しびれ	しびれ感	排便後出血
内膜損傷	損傷	肝性脳症
胃小彎側ＬＮ転移	胃周囲リンパ節転移	高ＨＤＬ血症
軽度発達遅滞	発達遅滞	水疱性類天疱瘡
非浸潤性膀胱癌	膀胱癌	胸水貯留
右先天性耳瘻孔	先天性耳瘻孔	上腕部腫脹
脂肪腫摘出	脂肪腫	増殖性糖尿病性網膜症
椎間板ヘルニア有	椎間板ヘルニア	ＣＡＲＡＳＩＬ
扁平ポリープ	ポリープ	Ａ型劇症肝炎
咽頭知覚障害	咽頭異常感症	無汗症
腸液貯留	体液貯留	転移性肝癌
両変形性膝関節症	変形性膝関節症	肺動脈弁狭窄症
急性胆嚢胆管炎	胆管炎	深昏睡
扁平上皮癌	癌	皮膚壊死
内痔核脱出	内痔核	慢性神経痛
びまん性脳浮腫	脳浮腫	上腕骨近位端骨折
呼気困難	呼吸困難	心原性脳塞栓症
重症鬱血性心不全	うっ血性心不全	頭部外傷
大腸早期癌	大腸癌	脳梗塞
喘鳴聴取	喘鳴	甲状腺未分化癌
左乳癌特	乳癌	腓骨神経麻痺
Ａ型溶連菌感染症	溶連菌感染症	全身違和感
悪性副腎外褐色細胞腫	褐色細胞腫	非アトピー性喘息
傍隔壁型肺気腫	肺気腫	多発性小脳梗塞
角膜糜爛	角膜びらん	胃周囲リンパ節転移
骨盤内播種新生	骨盤転移	頚肩腕症候群
急性非代償性心不全	心不全	タングクリブ不適合
最近便秘	便秘症	母子感染
右頬部痛	頬部痛	緑膿菌感染症
右肺動静脈瘻	肺動静脈瘻	ＡＩＤＳ
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	股関節痛
問題なし膀胱直腸障害	膀胱直腸障害	血管拡張性環状紫斑症
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	肝腫瘤
右膿胸	膿胸	傍卵巣のう胞
ヒリヒリ感	疼痛	子宮頚部微小浸潤癌
時折胸痛	胸痛	眼瞼結膜出血
大動脈弁下心室中隔欠損	心室中隔欠損症	背部圧迫感
右傍矢状静脈洞髄膜腫	髄膜腫	脳底動脈閉塞症
無自覚性低血糖	低血糖	腸骨動脈血栓症
両側卵管留血腫	卵管留血腫	足関節腫脹
脱水注意	脱水症	マルチコア病
心尖部型肥大型心筋症	肥大型心筋症	外傷性脳内血腫
右飛蚊症	飛蚊症	肥満症
腎不全保存期	腎不全	骨形成不全症２型
口腔内炎	口内炎	帯状疱疹
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	斑状皮疹
大うつ病	単極性うつ病	ＨＴＬＶ−１感染症
肝門部悪性リンパ腫	肝門部リンパ節転移	ウイルス脊髄炎
精神病性うつ病	うつ病	乳頭腺管癌
水疱性類天疱	水疱症	高ＬＤＬ血症
中枢性低換気	換気量減少	慢性疼痛
右膝ＡＣＬ損傷	前十字靱帯損傷	小細胞肺癌
全身倦怠感軽度	全身倦怠感	ＭＲＳＡ感染症
混合難聴	難聴	結核
毛孔一致性丘疹	丘疹	多発性海綿状血管腫
先天性巨大色素性母斑	巨大母斑細胞母斑	下肢痛
不安大	不安障害	背部痛
胸骨下液体貯留	体液貯留	頬部腫脹
新出肺転移	転移性肺腫瘍	Ｓ状結腸癌
左聴器癌	癌	心サルコイドーシス
多発脳神経障害	多発性脳神経障害	水晶体脱臼
上腹部リンパ節転移	リンパ節転移	限局性強皮症
被殻梗塞	被殻出血	２型双極性障害
直腸Ｒａｂ癌	直腸癌	正球性正色素性貧血
軽度高血糖	高血糖症	ＨＤＬＳ
本日硬便少量	便異常	足背痛
２型腫瘤	腫瘤	肺門部非小細胞癌
右腎無形成	腎無形成	インフルエンザ菌感染症
リンパ節圧痛	圧痛	慢性後天性赤芽球ろう
全身性細菌感染症	細菌感染症	肺胞出血
脳髄膜瘤	髄膜脳瘤	手関節痛
水頭症症状	水頭症	蛋白尿
小血栓	血液凝固異常	変形性手関節症
右耳失聴	聴覚消失	発赤
統合失調症合併	統合失調症	単純性腎のう胞
胃痛症状	胃痛	肥満症
急性期ＨＩＶ感染症	ＨＩＶ感染症	術後胆管狭窄
右下肢運動障害	四肢運動障害	唾石症
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	湿疹
上行結腸腫瘤	腫瘤	偽黄色腫
過食症状	過食症	出血
疾病不安	不安障害	血気胸
肺癌手術	肺癌	膵体部癌
色素脱失	炎症後色素脱失	前胸部痛
膿貯留	膿瘍	中頭蓋窩髄膜腫
片側副腎腫瘍	副腎腫瘍	高レニン性高血圧症
リンパ節腫脹	リンパ節腫大	急性硬膜外血腫
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	先天性声門下狭窄症
カテ感染	カテーテル感染症	結核
安心感	心気症	皮膚サルコイドーシス
左鼡径ヘルニア再発	鼡径ヘルニア	肺腺扁平上皮癌
胃食道静脈瘤破裂	食道静脈瘤破裂	子宮頚部びらん
左足背蜂窩織炎	足背蜂巣炎	咽頭出血
右胸水貯留	胸水貯留	末期癌
暗青色斑	青色母斑	反復性膝蓋骨脱臼
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	水晶体亜脱臼
疲労感生	疲労感	つかえ感
感染性静脈血栓症	静脈血栓症	非浸潤性乳管癌
両側腎腫大	腎腫大	脳梗塞
過敏性膀胱炎	膀胱炎	腹圧性尿失禁
包交時出血	出血	喉頭下垂症
右坐骨骨折	坐骨骨折	腹部膨満
右耳下腺腫脹	耳下腺腫脹	血管免疫芽球性Ｔ細胞リンパ腫
進行肺癌	肺癌	縦隔血腫
肋骨起始部骨転移	肋骨転移	中葉肺癌
外傷性変化	外傷	冠状動脈硬化症
中等度精神遅滞	中等度知的障害	膿性痰
先天性左股関節脱臼	先天性股関節脱臼	腹膜播種
リポフスチン沈着	神経セロイドリポフスチン症	心室内血栓症
鮮血痰	血痰	適応障害
壊死性変化	壊死	慢性疼痛
溶連菌感染	溶連菌感染症	腸アメーバ症
局所発赤	発赤	冠動脈石灰化
不整脈チーム	不整脈	ＨＩＶヘルペスウイルス感染症
中等度ＣＯＰＤ	慢性閉塞性肺疾患	発赤
胸部圧痛	圧痛	脳血管障害
両上肢痛	上肢痛	膿性痰
気分不快症状	悪心	体液貯留
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	呼吸困難
乳突蜂巣	乳様突起炎	指尖難治性皮膚潰瘍
褥創形成	褥瘡	筋緊張性障害
ガマ腫	がま腫	腎梗塞
膀胱腫瘍再発	膀胱腫瘍	自閉性精神発達遅滞
夜間せん妄状態	せん妄	チョコレートのう胞
神経系腫瘍	腫瘍	空腸癌
クッシング徴候	クッシング症候群	末梢循環障害
先天性側弯	肋骨異常を伴う先天性側弯症	ＨＩＶ非ホジキンリンパ腫
非定型抗酸菌肺炎	肺炎	ラテックスアレルギー
軽度甲状腺腫大	甲状腺腫	ＫＲＡＳ遺伝子野生型直腸癌
手足痺れ	四肢しびれ	腫瘤
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	白内障術後
左下葉肺癌	下葉肺癌	巨大子宮筋腫
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	肩甲骨痛
若年性認知症	認知症	上肢腫脹
外腸骨域リンパ節腫大	リンパ節腫大	グラム陰性桿菌感染症
貧血高度	貧血	若年性パーキンソン病
腰部腫瘍	腰椎部腫瘍	顎部腫瘤
鼠径ヘルニア	鼡径ヘルニア	頻脈症
分化型管状腺癌	癌	肺門部異常陰影
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	右室低形成
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	慢性下痢症
右下葉結節影	胸部異常陰影	ビタミンＤ過剰症
軽度左軸偏位	心電図左軸偏位	嚥下障害
左頚部結核性リンパ節炎	結核性リンパ節炎	顎下腺多形腺腫
食道がん	食道癌	片側痛覚過敏
肛門部発赤	発赤	軸椎骨髄炎
脳室拡大進行	脳室拡大	乳癌再発
下腿潰瘍	下腿皮膚潰瘍	肺動脈弁下狭窄症
小脳転移	転移性脳腫瘍	舌痛症
腎盂軽度拡張	腎盂拡張	声帯不全麻痺
腫瘍指摘	腫瘍	圧痛
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	良性発作性頭位めまい症
準夜帯嘔気	嘔気	皮膚色素沈着
成人Ｓｔｉｌｌ病	成人スチル病	徐脈性不整脈
脳血管疾患	脳血管障害	痙攣発作
左膝窩部痛	膝窩部痛	多臓器不全
非浸潤性尿路上皮癌	尿管尿路上皮癌	外傷性腎梗塞
下咽頭がん	下咽頭癌	眼窩腫瘤
両上肢痺れ	上肢しびれ	子宮発育不全
混合性肝癌	肝癌	急性肺炎
甲状腺痛	甲状腺炎	発熱
少量血便	血便	出血
脳梗塞有	脳梗塞	解離性大動脈瘤
痕発赤	発赤	肝腫瘤
不消化便	消化不良性下痢	認知症
末梢性めまい	めまい症	ＳＡＰＨＯ症候群
左上腕骨肉腫	上腕骨骨肉腫	脳外主幹動脈閉塞脳梗塞
四肢型運動失調	運動失調	胃びらん
産生胃癌	胃癌	胆管腫瘍
下肢冷感軽度	下肢冷感	前立腺肥大症
左室内同期不全	左室不全	縦隔炎
左脛腓骨骨折	腓骨骨折	尿路感染症
漿液性腺腫	卵巣漿液性腺腫	耳介欠損
日本海裂頭条虫	日本海裂頭条虫症	高度難聴
先天性脳血管異常	脳動静脈奇形	早期血栓閉鎖型大動脈解離
臀部皮疹	発疹	紫斑病
歩行時軽度跛行	跛行	上腕浮腫
心室中隔扁平化	心室中隔欠損症	転移性肝癌
フルニエ壊疽	外陰部壊死性筋膜炎	小脳梗塞
肝芽腫再発	肝芽腫	多部位リンパ節転移
状血管腫	血管腫	意識消失
卵巣癌破裂	卵巣癌	続発性血小板減少性紫斑病
右下腿疼痛	下腿痛	上行結腸癌
軽度眼球突出	眼球突出症	上部胆管癌
前頭葉障害	前頭葉症候群	一次性頭痛
歯牙損傷	切歯破折	肺野円形陰影
両側乳糜胸水	胸水貯留	閉鎖性胸部気管損傷
肺門部リンパ節腫大	肺門リンパ節腫脹	子宮内膜間質肉腫
麻疹罹患歴	麻疹	静脈炎後症候群
尿漏れ	尿失禁症	不整脈
心膜播種	腹膜播種	血腫
髄液播種	腹膜播種	頭痛
左腎動脈狭窄症	腎動脈狭窄症	ＰＣＷＨ
体動時創部痛	術創部痛	踵骨骨折
後頭部皮下血腫	頭部皮下血腫	骨髄機能低下
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	外陰炎
篩骨蜂巣	篩骨洞炎	悪性グロームス腫瘍
左退形成性星細胞腫	退形成性星細胞腫	皮膚腫瘍
仮性動脈瘤切除	偽性動脈瘤	内頚動脈眼動脈分岐部動脈瘤
鼻中隔血腫	血腫	Ａ型劇症肝炎
左嗅裂ポリープ	ポリープ	右室低形成
労作時疲労	疲労感	肝細胞癌
不定愁訴多	不定愁訴症	糖尿病性末梢神経障害
軽度失調性構音障害	構音障害	大腿骨骨幹部骨折
びらんからの出血	出血	そう痒
動揺性精神神経症状	神経症	尿管結石症
過呼吸気味	過換気症	先天性腎性尿崩症
真菌性感染性心内膜炎	細菌性心内膜炎	上腹壁ヘルニア
気道狭窄音	気道狭窄	血痰
未分類関節炎	関節炎	しびれ感
左視床出血	視床出血	先天性水腎症
骨突出部発赤	発赤	筋短縮症
神経症性うつ病	抑うつ神経症	乳児偽白血病
右浸潤影	胸部異常陰影	意識消失
四肢近位筋筋力低下	筋力低下	間代強直性痙攣
左耳後部腫瘤	耳後部腫瘤	ＨＤＬＳ
右乳腺良性腫瘍	乳腺腫瘍	不安緊張状態
左尿管結石性腎盂腎炎	結石性腎盂腎炎	残胃癌
イレウス気味	偽性イレウス	急性胃腸障害
筋力低下可能性	筋力低下	足壊疽
咽喉頭違和感	咽喉頭異常感症	出血
前立腺癌死	前立腺癌	Ｂ群溶連菌感染症
