出現形	正解	予測
右手背浮腫	限局性浮腫	器質性の妄想状態および幻覚妄想状態
足趾しびれ	下肢しびれ	汎発性ヘルペス
突然意識障害	意識障害	ヒステリー性側弯症
足底痺れ	しびれ感	スキーン腺膿瘍
角膜ヘルペス	ヘルペス角膜炎	腟熱傷
食思不振症状	食欲不振	ジスキネジア
細菌性食道炎	食道炎	鎮痛薬依存
開大代謝性アシドーシス	代謝性アシドーシス	腰部脂肪腫
心因性過食症	心因性過食	乳頭周囲炎
術後肺転移	転移性肺腫瘍	腹壁冷膿瘍
転移性腫瘤	転移性腫瘍	前腕皮膚良性腫瘍
夜間尿意	夜間頻尿症	咽頭創傷
右下腿腫脹	下腿腫脹	環指化膿性腱鞘炎
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	下腿陳旧性打撲
足爪白鮮	足爪白癬	クロム中毒
神経性疼痛	神経痛	膵損傷・腹腔に達する開放創合併あり
房室接合部調律	異所性調律	肺動脈弁上狭窄症
末梢循環不全徴候	末梢循環不全	血管性頭痛
眼瞼下垂自覚	眼瞼下垂症	ヘーガース結節
右上顎洞乳頭腫	上顎洞乳頭腫	慢性特発性偽性腸閉塞症
帯状疱疹拡大	帯状疱疹	項部有棘細胞癌
左尾状核ラクナ硬塞	ラクナ梗塞	前腕横紋筋肉腫
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	坐骨直腸窩脂肪肉腫
めまいの発作	めまい	老人性紫斑
呼吸切迫	急性呼吸窮迫症候群	趾基節骨開放骨折
劇症型連鎖球菌感染症	連鎖球菌感染症	上腕骨遠位端開放骨折
腹部疝痛	仙痛	皮膚原発性未分化大細胞リンパ腫
胆嚢多発ポリープ	胆のうポリープ	自己免疫性心膜炎
柑皮症	カロチン血症	第４脳室脈絡叢乳頭腫
浮腫状	浮腫	未萌出歯
陰部掻痒	外陰部そう痒症	良性反復性肝内胆汁うっ滞症
十二指腸多発びらん	十二指腸びらん	根面板不適合
前立性肥大症	前立腺肥大症	舌骨骨折
嘔気状況	嘔気	急性細菌性心膜炎
両側眼球外転障害	眼球運動障害	皮膚腫瘤
元々浮腫	浮腫	肢運動失行症
左小脳出血	小脳出血	ＢＬＮＡＲ感染症
躁うつ	躁うつ病	覚醒剤中毒後遺症
夜間失禁	尿失禁症	後腹膜悪性腫瘍
ベージェット病	ベーチェット病	デビス紫斑
元来頭痛	頭痛	炭坑夫塵肺症
褥瘡発生リスク低い	褥瘡	異所性膵
下部直腸癌	直腸癌	足底有棘細胞癌
両側総腸骨動脈狭窄	総腸骨動脈狭窄	続発性虹彩炎
牽引痛	牽引性頭痛	レフレル心内膜炎
Ⅱ度熱傷	熱傷	汎小葉性肺気腫
重度感覚障害	体感異常	スリム病
両側肺尖部進行性胸膜肥厚	胸膜肥厚	子癇
婦人入院脳梗塞	脳梗塞	梅毒性粘膜疹
炎症性ポリープ多発	ポリープ	静脈機能不全症
右坐骨結節転移再発	転移性腫瘍	肝内胆管癌
ダンピング症候群併発	ダンピング症候群	副鼻腔癌
右上肢痺れ	しびれ感	咬合平面の異常
ＭＣＴＤ	混合性結合組織病	血小板無力症
ループスアンチコアグラント陽性	ループスアンチコアグラント	側胸部第２度熱傷
昨日水様便	下痢症	副筋
気分不快増強	悪心	先天性大動脈弁閉鎖不全症
拡張期高血圧	高血圧症	リポイド肝炎
右気管支肺炎	気管支肺炎	上肢皮膚癌
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	足炎
右低音部感音難聴	感音難聴	過外転症候群
ＰＨＴ	肺高血圧症	動脈還流異常
夜間失見当	見当識障害	陰のう開放創
劇症型髄膜炎菌感染症	髄膜炎菌感染症	三叉神経痛第３枝領域
物忘れ気	健忘症	乳頭形成不全
両難聴	難聴	ピルビン酸脱水素酵素複合体欠損症
左腎細胞癌	腎細胞癌	しゃっくり
多発膵転移	転移性膵腫瘍	悪心
両眼白内障手	白内障	腸管破裂・腹腔に達する開放創合併あり
右手関節滑膜炎	滑膜炎	振動性じんま疹
膠原病由来	膠原病	肋骨多発開放骨折
声門上喉頭癌	喉頭癌	内臓下垂
右膝メルケル細胞癌	メルケル細胞癌	スケレトンタイプ急速拡大装置破損
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	鼡径部腫瘍
加害妄想	妄想反応	耳介ボーエン病
嚢胞性胸腺腫	胸腺腫	股関節異所性骨化
急性乳突洞炎	急性中耳炎	腹壁神経痛
舌内リンパ節転移	リンパ節転移	先天性肺線維症
悪性リンパ腫既往	悪性リンパ腫	二次性糖尿病・糖尿病性合併症あり
左肺下葉腫瘤影	肺腫瘤	視床下部機能障害
Ｌ３圧迫骨折	圧迫骨折	陰のう湿疹
左感音性難聴	感音難聴	非定型精神病
腎臓疾患	腎疾患	ひ素色素沈着
ＣＯＰＤＩ期	慢性閉塞性肺疾患	サルモネラ敗血症
転倒歴多数	よろめき歩行	胸郭出口症候群
ＤＩＨＳ	薬疹	サルモネラ敗血症
夜勤帯下血	下血	膿痂疹性湿疹
インスリン依存性糖尿病	１型糖尿病	外陰炎
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	線維性骨異形成症
右眼網膜裂孔	網膜裂孔	耳介打撲傷
拍動性疼痛	疼痛	縫合部膿瘍
下血増悪	下血	頬部単純性血管腫
ＤＭ性腎不全	糖尿病性腎不全	急性炎症性緑内障
膝関節軽度屈曲拘縮	屈曲拘縮	大腿骨軟骨肉腫
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	血小板無力症
肺動脈弁閉鎖不全	肺動脈弁閉鎖	上腕悪性線維性組織球腫
熱感軽度	ほてり	肺炎桿菌性先天性肺炎
重度不眠	不眠症	人工弁感染
咀嚼困難感	咀嚼障害	混合型先天性ヨード欠乏症候群
食道圧迫	食道圧迫症	食事性下痢
両足関節痛	足関節痛	顔面皮膚腫瘍
術後肝転移	転移性肝癌	膀胱下垂
朝低血糖	低血糖	口唇石灰化上皮腫
喘息疑い	咳喘息	足底疣贅
顔皮疹	発疹	膵臓破裂・腹腔に達する開放創合併なし
子宮筋腫有	子宮筋腫	先天性股関節亜脱臼
淡明細胞型腎細胞癌	腎細胞癌	しゃっくり
浮腫生	浮腫	未萌出歯
再出血徴候	出血	橈骨尺骨骨折
アシネトバクター敗血症	敗血症	サイトメガロウイルス性肝炎
左自然気胸再発	自然気胸	体表面積５０−５９％の熱傷
高度肥満２型糖尿病	２型糖尿病	虹彩毛様体炎
右大腿骨骨肉腫	大腿骨骨肉腫	人工授精後骨盤内炎症性疾患
左腎盂腎炎治癒後	腎盂腎炎	アルプス病
二次性水頭症	外傷後水頭症	緑内障性乳頭陥凹
ダグラス窩播種	腹膜播種	湿疹性眼瞼皮膚炎
左室拡張能低下	左室不全	前額部母斑細胞母斑
ウィルス感染症	ウイルス感染症	糖尿病性神経障害性疼痛
左手尺骨神経麻痺	尺骨神経麻痺	変視症
周期性呼吸時折	周期性呼吸	幼稚症
異常帯下	帯下	ウェルニッケ脳症を伴う妊娠悪阻
多発性大腸ポリープ	大腸ポリープ	先天性魚鱗癬
糖尿病用	糖尿病	陰茎挫傷
術前心電図異常	心電図異常	グリオーシス
中耳炎症状	中耳炎	陰茎萎縮
脱力症状	脱力感	上腕骨通顆骨折
上半身掻痒感	そう痒	陳旧性手指捻挫
動揺性めまい	めまい	虚血性脳卒中
褥瘡発生歴	褥瘡	複雑性合指症
水分摂取困難	嚥下障害	脳卒中
趾爪囲炎	爪囲炎	股関節亜脱臼二次性変股症
右下葉原発低分化腺癌	癌	小児ＥＢＶ陽性Ｔ細胞リンパ増殖性疾患
挙上期誤嚥	異物誤嚥	Ｓ状結腸憩室穿孔
腹部膨満増強	腹部膨満	虹彩癒着
右副腎腫瘍摘出術	副腎腫瘍	腎性蛋白尿
右鎖骨痛	鎖骨痛	皮膚瘻
細菌性扁桃炎	扁桃炎	小水疱性皮膚炎
左歯性上顎洞炎	歯性上顎洞炎	卵管筋腫
重度歯周病	歯周症	ジアルジア症
正常圧緑内障	緑内障	続発性緑内障
梗塞後出血	出血性脳梗塞	ＫＩＴ（ＣＤ１１７）陽性小腸消化管間質腫瘍
骨髄異型性症候群	骨髄異形成症候群	２型糖尿病性腎症第５期
光線過敏	光線過敏症	膝色素性絨毛結節性滑膜炎
副睾丸炎	精巣炎	脳幹部腫瘍
虚脱病変	虚脱	２型糖尿病性腎症第３期Ｂ
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	ミエロペルオキシダーゼ欠損症
肘痛	肘関節痛	人工股関節脱臼
夕食前低血糖	低血糖	口唇石灰化上皮腫
先天性代謝異常症	代謝障害	慢性表在性舌炎
単頸双角子宮	双角子宮	前頭蓋窩開放骨折
原発性肺高血圧症	肺高血圧症	局所性脳損傷・頭蓋内に達する開放創合併あり
左眼加齢性黄斑変性症	加齢黄斑変性	膝蓋靱帯部分断裂
左鎖骨リンパ節転移	リンパ節転移	慢性尿路感染症
殿部色素沈着	色素異常症	咽頭喉頭炎
舌浮腫	浮腫	捻挫
ストレス性潰瘍	ストレス潰瘍	肋骨線維性骨異形成症
舌損傷	損傷	重複腎動脈
発熱下	発熱	発疹チフス
失見当識発言	見当識障害	急性心内膜炎
右眼内悪性リンパ腫	眼窩悪性リンパ腫	癌
腹部大動脈狭窄	大動脈狭窄症	びまん性脳損傷・頭蓋内に達する開放創合併なし
右季肋部自発痛	季肋部痛	肝脾Ｔ細胞リンパ腫
軽度痺れ	しびれ感	無耳症
星芒状血管腫	血管腫	頑癬
右房内腫瘤	腫瘤	日本海裂頭条虫症
Ｓ状結腸転移	転移性消化器腫瘍	蝸牛耳硬化症
全身掻痒感	そう痒	乾癬性関節炎・足関節
右手舟状骨骨折	手舟状骨骨折	言語理解障害
肉芽腫性腸疾患	腸疾患	非特異性低血圧症
両足圧痕性浮腫	浮腫	器質性の妄想状態および幻覚妄想状態
発作後精神病	精神病	非呼吸性アシドーシス
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	セメント刺激性接触皮膚炎
四肢水疱	水疱症	上腕扁平母斑
右足趾骨髄炎	趾骨髄炎	尿管尿路上皮癌
若年性リウマチ	関節リウマチ	ツースポジショナー不適合
体陽性脳炎	脳炎	２型糖尿病性アシドーシス
境界域ＤＭ	糖尿病	下顎角部開放骨折
結節性不整脈	不整脈	角膜異物
劇症敗血症	敗血症	続発性副甲状腺機能低下症
慢性血腫	血腫	難治性てんかん
骨破壊病変	関節リウマチ	直腸びらん
眼窩部痛	眼痛	ＧＡＬＥ欠損症
昨日不眠	不眠症	人工弁感染
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	多臓器不全
発赤域	発赤	少関節型若年性関節炎・手関節
膵頭部転移	転移性膵腫瘍	悪心
高度肝障害	肝障害	連鎖球菌性アンギナ
右肺下葉腫瘍	肺腫瘍	尿管閉塞
口腔内発赤腫脹	発赤	持続的菌血症
中咽頭再発腫瘍	咽頭腫瘍	サイトメガロウイルス性膵炎
左下肢冷感	下肢冷感	非医学的人工妊娠中絶
大腫瘍	腫瘍	小指中手骨遠位端骨折
胸骨肋骨転移	肋骨転移	筋肉内血腫
重症心身障害児	重症心身障害	多発脂肪腫
腹部軽度膨隆	腹部膨満	精神作用薬中毒
リンパ管症	癌性リンパ管症	ヘモグロビンＳＳ病
遷延性抑うつ状態	うつ状態	脊椎骨端骨異形成症
結核性強膜炎	結核性胸膜炎	後頭蓋窩硬膜外血腫・頭蓋内に達する開放創合併なし
下腿筋萎縮	筋萎縮症	環指屈筋腱癒着
膵頭癌	癌	虹彩形成不全症
ＶＡＨＳ	ウイルス関連血球貪食症候群	動脈還流異常
圧痛自発痛	圧痛	急性放射線皮膚炎
痰中等量引ける	喀痰	静脈内膜炎
放射線障害	放射線宿酔	分娩における麻酔の循環器系合併症
浅眠	不眠症	起立性蛋白尿
反射異常	異常反射	顔面切創
慢性間質性腎炎	慢性尿細管間質性腎炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症
脳溢血	脳卒中	乳頭状上衣腫
右下肢深部静脈血栓症	下肢静脈血栓症	産褥子宮退縮不全
カテーテル感染	カテーテル感染症	乱視
腫瘍多発	腫瘍	小指中手骨遠位端骨折
背部筋緊張高い	筋強直	神経性眼精疲労
全身紅斑	紅斑症	単純性尿路感染症
しびれてる感	しびれ感	肩甲部圧挫傷
少量尿失禁	尿失禁症	内側半月のう腫
脳腫瘍切除	脳腫瘍	Ｂ型急性肝炎
右側下顎骨体部骨折	下顎骨骨折	胸骨軟骨肉腫
高血糖是正	高血糖症	胸椎部打撲挫傷
腫瘤拡大	腫瘤	鼻部皮膚良性腫瘍
病原性大腸菌	病原性大腸菌感染症	乳様突起カリエス
耳小骨奇形	耳小骨の先天奇形	慢性炎症性脱髄性多発神経炎
全身性紫斑	全身性紫斑病	急性硬膜外血腫・頭蓋内に達する開放創合併あり
微小多発脳梗塞	多発性脳梗塞	神経因性膀胱
右股関節亜脱臼	股関節亜脱臼	頻発月経
糸球体血尿	血尿	開放性外傷性小脳血腫
左橈骨神経麻痺	橈骨神経麻痺	上部胆管癌
全身性間代性痙攣	間代性痙攣	しゅさ性眼瞼炎
右肋間痛	肋間痛	下口唇有棘細胞癌
右続発性緑内障	続発性緑内障	顎変形症
軟骨腫	骨軟骨腫	静脈周囲炎
開大性代謝性アシドーシス	代謝性アシドーシス	腰部脂肪腫
パニック様症状	全般性不安障害	転座トリソミー１８
胆嚢充満結石	胆のう結石症	妊娠性痒疹
左上葉肺転移	転移性肺腫瘍	腎疾患
軽度しびれ感	しびれ感	肩甲部圧挫傷
意識レベル低	意識障害	ジューリング病
爪囲紅斑	爪囲炎	単純性尿路感染症
子宮頸癌Ｉｂ１期	子宮頚癌	爪甲軟化症
感覚性運動失調	運動失調	肥満細胞症
両側鎖骨上窩リンパ節腫大	リンパ節腫大	後頭葉神経膠腫
中枢性めまい	中枢性めまい症	四肢末梢循環障害
関節滑膜炎	滑膜炎	振動性じんま疹
続発性膜性腎症	膜性腎症	胸椎椎間板炎
立位保持困難	四肢筋力低下	胸椎腫瘍
先天性風疹症侯群	先天性風疹症候群	尿培養所見陽性
左足痺れ	しびれ感	両側性唇顎軟口蓋裂
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	胃食道逆流症
椎骨動脈狭窄	椎骨動脈狭窄症	鼡径部腫瘍
活動性肺結核症	活動性肺結核	趾骨悪性腫瘍
鼻腔化膿性肉芽腫	細菌性肉芽腫症	二次性甲状腺機能低下症
痙攣発作再発	痙攣発作	手掌白癬
右脛骨内果骨折	足関節内果骨折	上腕第２度熱傷
左胸膜転移	胸膜播種	急性心不全
卵巣腫瘍再発	卵巣腫瘍	血管迷走神経性失神
右肺中葉転移	転移性肺癌	インレー脱離
下腿筋痛	下肢筋肉痛	慢性角結膜炎
右大腰筋血腫	血腫	脛骨腓骨骨幹部開放性粉砕骨折
十二指腸潰瘍再発	慢性十二指腸潰瘍	萎縮性咽頭炎
Ａｆ不変	心室細動	眼部皮下血腫
左下腿部帯状疱疹	帯状疱疹	脳回転状皮膚
顔面麻痺１	顔面神経麻痺	円板状角膜炎
巨大腫瘤	腫瘤	鼻部皮膚良性腫瘍
右足関節腫脹	足関節腫脹	重度栄養失調
外陰部湿疹	湿疹	鉄欠乏症
両肺副雑音	胸部音異常	咬耗症
腎機能異常	腎機能検査異常	カッパ鎖欠乏症
姿勢障害	姿勢異常	上腕部挫傷
左肘頭開放骨折	開放骨折	ドルーゼン
イレウス発生	イレウス	外耳道奇形
若干硬結	硬結	ミトコンドリア心筋症
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	縦隔気腫
発作性３度房室ブロック	第３度房室ブロック	胸腰椎側弯症
身体損傷	損傷	頚椎骨肉腫
右大腿骨骨腫瘍	大腿骨腫瘍	直腸肛門周囲膿瘍
慢性胆嚢炎	慢性胆のう炎	毛細血管脆弱症
偽性高Ｋ血症	高カリウム血症	頚皮膚上皮内癌
反応性胸水	胸水貯留	先天性巨大動脈瘤
元々痛み	疼痛	円蓋部髄膜腫
骨盤内膜症	骨盤子宮内膜症	狂信的パーソナリティ障害
右耳下腺腫瘤	耳下腺腫瘤	糸球体性蛋白尿症
肝形質細胞腫	形質細胞腫	異型性ポルフィリン症
躁病相	躁状態	副趾
易出血傾向	出血傾向	死体腎移植後
ジューリング疱疹状皮膚炎	ジューリング病	結腸回転不全
末梢発赤	発赤	少関節型若年性関節炎・手関節
部分性脂肪萎縮症	部分的脂肪萎縮症	複殿位
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	錐体杆体ジストロフィー
副腎偶発腫	良性副腎皮質腫瘍	胃腸ポリープ
右下腿紅斑	紅斑症	五胎分娩
腸管通過障害	消化管狭窄	卵巣周囲炎
努力様呼吸	起坐呼吸	後鼻漏
膿疱形成	膿疱	視神経乳頭萎縮
左卵巣膿瘍	卵巣膿瘍	閉鎖性肝内血腫
発赤皮疹	発疹	動脈瘤
赤痢アメーバ大腸炎	アメーバ赤痢	仮性真珠腫
サイトメガロウイルス感染	サイトメガロウイルス感染症	尿道憩室
Ｇｒａｄｅ　３肝障害	肝障害	上顎セメント芽細胞腫
低ＡＬＢ血症	低アルブミン血症	頭部打撲傷
Ⅱ型糖尿病	２型糖尿病	項部打撲傷
両顎関節痛	顎関節痛	下咽頭癌
逆流性胆管炎	逆行性胆管炎	斜視
関節痛症状	関節痛	梅毒性パーキンソン症候群
空気塞栓	空気塞栓症	鼡径肉芽腫
肝膿瘍破裂	肝膿瘍	僧帽筋筋膜症
総肺静脈還流異常症	肺静脈還流異常症	手指多発開放骨折
両下腿痛	下腿痛	白内障術後結膜炎
左橈骨頭脱臼骨折	脱臼骨折	中手骨内軟骨腫
正中創感染	創傷感染症	うつ状態
左網膜分枝動脈閉塞症	動脈閉塞症	幽門閉鎖
頸部浮腫	浮腫	器質性の妄想状態および幻覚妄想状態
肺扁平上皮癌、病期不明	肺扁平上皮癌	外転神経根性麻痺
低血圧自覚症状	低血圧症	上顎打撲傷
常時痛み	疼痛	中大脳動脈塞栓症
倦怠感増	倦怠感	殿部メルケル細胞癌
脾臓腫瘍	脾腫瘍	新生児皮脂漏
多発肝転移増大	転移性肝癌	気圧性外傷
頸部食道狭窄	食道狭窄	関節骨折
陰茎アポクリン癌	陰茎アポクリン腺癌	老人性結膜萎縮
元来月経痛	月経痛	骨膜炎
胆嚢十二指腸瘻	胆のう十二指腸瘻	離開骨折
特発性肺胞出血	肺胞出血	腹部腫瘤
左鼠径部疼痛	鼡径部痛	肺切除術後
左側頬粘膜癌	頬粘膜癌	趾メルケル細胞癌
円盤状皮疹	円板状エリテマトーデス	頭部損傷・頭蓋内に達する開放創合併なし
左手首疼痛	手部痛	先天性腟異常
アレルギー反応	アレルギー	縦隔結核
夜間痙攣	痙攣	手骨多発骨折
膵体部小嚢胞	腫瘍性膵のう胞	ゴールドブラット腎
耳介脂漏性湿疹少	脂漏性皮膚炎	末梢循環不全
両側急性硬膜下出血	急性硬膜下血腫	一次性運動時頭痛
毎回尿失禁	尿失禁症	内側半月のう腫
喉頭蓋腫脹	喉頭蓋炎	重金属誘発性腎症
愁訴	不定愁訴症	牛乳によるアナフィラキシーショック
血腫不変	血腫	晩期先天梅毒
各種膠原病	膠原病	肋骨多発開放骨折
肺気胸	気胸	大動脈弁閉鎖不全症兼肺動脈弁狭窄症
深部感覚鈍麻	感覚異常症	上顎結節部癌
脊柱圧痛	圧痛	急性放射線皮膚炎
亜脱臼傾向	亜脱臼	直腸瘻
自傷痕	自傷	下肢趾脱疽
嘔吐持続	嘔吐症	膀胱瘤合併妊娠
痙攣重積後脳症	痙攣重積型二相性急性脳症	閉塞性血管炎
小腸大腸型	小腸大腸クローン病	喉頭蜂巣炎
薬剤肝障害	薬物性肝障害	脳死状態
転移性膵体部癌	膵体部癌	トリコモナス性精のう炎
左前頭葉神経膠腫	前頭葉神経膠腫	子宮体腫瘍
精神運動興奮	精神運動興奮状態	前立腺症
インフルエンザＡ型感染症	インフルエンザＡ型	小唾液腺癌
紅斑反応	紅斑症	頚髄星細胞腫
右尿管結石症	尿管結石症	骨盤切断術後
瞳孔不同	瞳孔不同症	椎体圧迫骨折
多発肝転移巣	転移性肝腫瘍	気圧性外傷
顕微鏡的大腸炎	大腸炎	肝性浮腫
直腸Ｒａ癌	直腸癌	下行結腸多発憩室
原発性アルドステロン	原発性アルドステロン症	毛様体剥離
苔癬局面	苔癬	掌側手根間靱帯断裂
足趾爪混濁肥厚	ころもじらみ寄生症	食道神経症
ＣＭＶ肺炎	サイトメガロウイルス肺炎	ＧＭ２ガングリオシドーシス１型
右ＩＣＡ狭窄	内頚動脈狭窄症	胸骨傍ヘルニア
痰貯留	喀痰	淋菌性結膜炎
足趾蜂窩織炎	足蜂巣炎	十二指腸ポリポーシス
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	掌蹠膿疱症性骨関節炎
中背部悪性黒色腫	背部悪性黒色腫	肩筋筋膜炎
歯槽膿漏	歯周炎	肩関節唇損傷
左肘関節破壊	関節リウマチ・肘関節	二次性糖尿病
副甲状腺亢進症	副甲状腺機能亢進症	ＰＩＰ関節開放性脱臼骨折
右声帯不全麻痺	声帯不全麻痺	睡眠時無呼吸症候群
心合併症	心臓合併症	先天性気管奇形
皮下石灰化	皮膚石灰沈着症	院内感染敗血症
薬剤性発熱	発熱	殿部よう
労作時前胸部痛	前胸部痛	大腿骨側頚部開放骨折
肺炎等	肺炎	ＨＥＬＬＰ症候群
軽度ＡＤＨＤ	注意欠陥多動障害	結核性気胸
新生児一過性多呼	新生児一過性多呼吸	クラスプ脱離
両心房拡大	心肥大	ＢＫウイルス腎症
上転障害	眼球運動障害	下肢悪性腫瘍
不眠状態	不眠症	人工弁感染
プレクリニカルクッシング症候群	クッシング症候群	硝子体異物残留
左胸鎖乳突筋炎	胸鎖乳突筋炎	メタルコア脱離
腫瘍性	腫瘍	慢性腸アメーバ症
時々関節痛	関節痛	声門うっ血
嫌悪感	悪寒	髄液混濁
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	小菱形骨開放骨折
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	良性成人型家族性ミオクローヌスてんかん
左心肥大	心肥大	多胎自然分娩
腹痛嘔気	嘔気	淋菌性肺炎
前頭部打撲	頭部打撲	腸アトニー
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	大腿骨不全骨折
高度異形成相当	子宮頚部高度異形成	顔面凍傷
腹緊なし	腹部膨満	虹彩癒着
右頚部ＬＮ腫大	リンパ節腫大	陳旧性足関節外側靱帯損傷
側卵巣嚢腫	卵巣のう腫	副肝
哺乳後嘔吐	嘔吐症	一過性棘融解性皮膚症
右結石性腎盂腎炎	結石性腎盂腎炎	パラタルバー脱離
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	ペルオキシソーム病
心嚢液貯留	心膜液貯留	下肢末梢循環障害
臓器限局性前立腺癌	限局性前立腺癌	肝門部癌
貧血傾向	貧血	頚部ボーエン病
右中大脳動脈梗塞	内頚動脈塞栓症	胃腸管損傷・腹腔に達する開放創合併あり
日中傾眠	傾眠症	アルコール性肝疾患
脾臓結核	結核	薬剤性溶血性貧血
食後高血糖	高血糖症	胸椎部打撲挫傷
高浸透圧血症	高血糖高浸透圧症候群	角膜移植後
両下肢軽度浮腫	下肢浮腫	腹圧性尿失禁
右間歇性跛行	間欠性跛行	若年者キーンベック病
陰嚢ヘルニア	陰のうヘルニア	中毒性白内障
多形紅斑型薬疹	薬疹	アレルギー性気管支炎
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	皮膚ジフテリア
静脈内腫瘍栓	腫瘍	入水自殺未遂
爪甲剥離症	爪剥離症	麻薬中毒
再度急性腎不全	急性腎不全	急性炎症性緑内障
進行再発大腸癌	大腸癌	先天性四肢麻痺
胃接合部癌	胃癌	１７α−水酸化酵素欠損症
耳閉塞感	耳閉感	微弱陣痛新生児
手足しびれ	しびれ感	汎発性ヘルペス
内膜損傷	損傷	ワンサン気管支炎
胃小彎側ＬＮ転移	胃周囲リンパ節転移	智歯周囲炎
軽度発達遅滞	発達遅滞	うつ病
非浸潤性膀胱癌	膀胱癌	強膜潰瘍
右先天性耳瘻孔	先天性耳瘻孔	カルチノイド
脂肪腫摘出	脂肪腫	脳挫傷
椎間板ヘルニア有	椎間板ヘルニア	化膿性椎間板炎
扁平ポリープ	ポリープ	趾挫傷
咽頭知覚障害	咽頭異常感症	耳性めまい
腸液貯留	体液貯留	日光網膜症
両変形性膝関節症	変形性膝関節症	産褥子宮内膜炎
急性胆嚢胆管炎	胆管炎	眼瞼割創
扁平上皮癌	癌	下背部ストレイン
内痔核脱出	内痔核	住血吸虫性皮膚炎
びまん性脳浮腫	脳浮腫	捻挫
呼気困難	呼吸困難	慢性複雑性膀胱炎
重症鬱血性心不全	うっ血性心不全	本態性高血圧症
大腸早期癌	大腸癌	足底筋肉内異物残留
喘鳴聴取	喘鳴	多のう胞性卵巣症候群
左乳癌特	乳癌	鼻漏
Ａ型溶連菌感染症	溶連菌感染症	局在性網脈絡膜炎
悪性副腎外褐色細胞腫	褐色細胞腫	線維乾酪性心膜炎
傍隔壁型肺気腫	肺気腫	動脈硬化性眼底所見
角膜糜爛	角膜びらん	炎症性ミオパチー
骨盤内播種新生	骨盤転移	本態性自律神経症
急性非代償性心不全	心不全	脛骨腓骨近位端開放骨折
最近便秘	便秘症	排尿障害
右頬部痛	頬部痛	帝王切開創感染症
右肺動静脈瘻	肺動静脈瘻	胎児発育過度
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	鼡径部脂肪肉腫
問題なし膀胱直腸障害	膀胱直腸障害	卵巣莢膜細胞腫
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	副眼瞼
右膿胸	膿胸	脾の分娩損傷
ヒリヒリ感	疼痛	多発性角膜びらん
時折胸痛	胸痛	猫ひっかき病
大動脈弁下心室中隔欠損	心室中隔欠損症	子宮強直
右傍矢状静脈洞髄膜腫	髄膜腫	リチウム中毒
無自覚性低血糖	低血糖	風疹様発疹
両側卵管留血腫	卵管留血腫	傍十二指腸ヘルニア
脱水注意	脱水症	植込型カテーテルポート破損
心尖部型肥大型心筋症	肥大型心筋症	薬剤誘発性ループス
右飛蚊症	飛蚊症	眼瞼石灰化上皮腫
腎不全保存期	腎不全	チェーン・ストークス呼吸
口腔内炎	口内炎	術後性慢性中耳炎
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	リウマチ性虹彩炎
大うつ病	単極性うつ病	肩甲帯末梢神経損傷後遺症
肝門部悪性リンパ腫	肝門部リンパ節転移	台状根
精神病性うつ病	うつ病	手関節切断
水疱性類天疱	水疱症	多発性下肢挫滅創
中枢性低換気	換気量減少	びまん性気管支拡張症
右膝ＡＣＬ損傷	前十字靱帯損傷	コレラ
全身倦怠感軽度	全身倦怠感	先天性大動脈弁閉鎖不全症
混合難聴	難聴	外傷性脾破裂
毛孔一致性丘疹	丘疹	腰椎硬膜外血腫
先天性巨大色素性母斑	巨大母斑細胞母斑	肩関節脱臼
不安大	不安障害	直腸癌穿孔
胸骨下液体貯留	体液貯留	日光網膜症
新出肺転移	転移性肺腫瘍	腹壁冷膿瘍
左聴器癌	癌	コロラドだに熱
多発脳神経障害	多発性脳神経障害	アジソン病
上腹部リンパ節転移	リンパ節転移	智歯周囲炎
被殻梗塞	被殻出血	脛骨骨挫傷
直腸Ｒａｂ癌	直腸癌	下行結腸多発憩室
軽度高血糖	高血糖症	胸椎部打撲挫傷
本日硬便少量	便異常	側頭葉悪性腫瘍
２型腫瘤	腫瘤	鼻部皮膚良性腫瘍
右腎無形成	腎無形成	手指第２度熱傷
リンパ節圧痛	圧痛	無脳回症
